X1,X2,X3,X4,X5,X6,X7,X8,X9,COG
22,140,2,0.5,1,2.0,1.5,15,12,18.93
19,150,1,0.5,1,2.5,1.5,10,16,20.09
16,140,2,0.5,3,2.0,1.5,12,4,20.33
16,110,2,0.5,2,2.0,1.5,12,16,20.37
16,110,2,0.5,1,2.5,1.5,15,16,18.84
25,140,2,0.5,1,2.0,1.5,15,6,20.16
20,140,1,0.5,3,2.0,1.5,12,4,20.33
19,150,1,0.5,2,2.0,1.5,13,14,20.39
15,150,3,0.5,1,2.0,1.5,12,8,20.3
21,150,2,0.5,2,2.0,1.5,12,14,20.05
19,130,3,0.5,1,2.5,1.5,15,16,19.06
24,150,1,0.5,2,2.0,1.5,13,12,19.97
17,100,1,0.5,4,2.0,1.5,11,16,19.91
22,120,2,0.5,2,2.0,1.5,15,8,18.94
23,110,1,0.5,2,2.0,1.5,12,16,20.39
20,120,2,0.5,1,2.0,1.5,15,16,19.06
15,120,1,0.5,3,2.5,1.5,12,12,20.35
20,100,1,0.5,1,2.5,1.5,15,16,18.99
16,110,2,0.5,1,2.0,1.5,15,8,18.72
16,120,1,0.5,3,2.0,1.5,15,12,18.88
17,140,1,0.5,1,2.5,1.5,15,16,19.04
25,150,2,0.5,1,2.0,1.5,11,8,19.9
22,150,1,0.5,3,2.0,1.5,13,16,19.88
20,140,3,0.5,1,2.0,1.5,14,4,19.93
20,150,1,0.5,3,2.0,1.5,11,16,19.72
24,130,1,0.5,1,2.5,1.5,12,14,20.1
22,140,2,0.5,1,2.0,1.5,14,14,19.89
21,150,3,0.5,1,2.0,1.5,15,14,20.04
21,120,3,0.5,1,2.0,1.5,12,8,20.18
15,100,1,0.5,3,2.5,1.5,14,16,20.11
15,100,1,0.5,4,2.5,1.5,10,12,19.76
20,120,3,0.5,1,2.0,1.5,15,16,18.63
24,130,1,0.5,1,2.5,1.5,15,8,18.99
23,120,2,0.5,1,2.5,1.5,10,16,20.24
24,120,2,0.5,1,2.0,1.5,15,8,18.92
20,120,1,0.5,3,2.5,1.5,11,16,19.88
24,140,1,0.5,2,2.5,1.5,12,14,20.08
16,140,1,0.5,1,2.0,1.5,15,16,18.79
22,150,2,0.5,2,2.0,1.5,14,14,19.89
15,110,3,0.5,2,2.5,1.5,15,16,19.18
22,100,2,0.5,2,2.0,1.5,10,16,20.25
16,130,4,0.5,1,2.0,1.5,12,8,20.15
24,100,1,0.5,1,2.0,1.5,14,10,19.93
20,140,3,0.5,1,2.5,1.5,14,4,19.95
22,120,1,0.5,2,2.0,1.5,15,12,19.08
24,130,1,0.5,2,2.5,1.5,12,14,20.09
16,120,2,0.5,3,2.5,1.5,13,16,19.84
16,150,1,0.5,3,2.0,1.5,13,16,19.93
25,150,2,0.5,1,2.5,1.5,11,14,20.37
25,140,2,0.5,1,2.0,1.5,13,10,20.5
15,150,1,0.5,4,2.5,1.5,10,12,19.63
15,100,1,0.5,4,2.5,1.5,13,16,19.91
21,120,1,0.5,2,2.0,1.5,11,16,20.07
24,140,1,0.5,1,2.5,1.5,14,10,19.96
16,130,4,0.5,1,2.5,1.5,12,4,19.95
15,150,1,0.5,1,2.0,1.5,15,16,18.67
20,150,3,0.5,1,2.5,1.5,15,16,19.01
17,110,1,0.5,4,2.5,1.5,14,12,20.04
22,120,2,0.5,1,2.5,1.5,11,16,20.01
22,150,1,0.5,1,2.5,1.5,14,14,19.91
16,140,2,0.5,1,2.0,1.5,15,16,18.81
25,100,1,0.5,1,2.0,1.5,10,16,20.27
17,130,3,0.5,1,2.0,1.5,12,4,20.09
19,140,1,0.5,1,2.5,1.5,15,16,19.13
15,100,4,0.5,1,2.5,1.5,13,16,19.95
17,100,3,0.5,1,2.0,1.5,13,16,19.97
22,150,2,0.5,1,2.0,1.5,14,14,19.84
22,150,2,0.5,2,2.5,1.5,14,14,19.86
15,150,2,0.5,3,2.5,1.5,10,16,19.95
22,110,1,0.5,3,2.0,1.5,15,12,19.04
16,100,1,0.5,3,2.0,1.5,11,16,20.08
24,150,1,0.5,2,2.5,1.5,15,8,19.0
16,150,3,0.5,1,2.5,1.5,15,16,18.83
25,140,1,0.5,2,2.5,1.5,14,8,20.28
19,120,1,0.5,2,2.5,1.5,11,16,20.11
19,130,3,0.5,1,2.0,1.5,12,8,20.27
15,140,2,0.5,3,2.5,1.5,12,16,20.34
22,150,1,0.5,3,2.0,1.5,13,8,19.73
25,120,2,0.5,1,2.0,1.5,11,14,20.35
19,150,1,0.5,3,2.0,1.5,14,16,19.99
16,130,4,0.5,1,2.0,1.5,12,16,20.51
24,140,1,0.5,2,2.5,1.5,14,10,19.87
24,150,2,0.5,1,2.0,1.5,10,16,20.15
24,100,1,0.5,2,2.0,1.5,13,12,19.94
22,140,2,0.5,2,2.0,1.5,14,8,20.24
16,140,2,0.5,3,2.0,1.5,12,16,20.4
24,120,2,0.5,1,2.0,1.5,10,16,20.18
22,150,3,0.5,1,2.0,1.5,12,16,20.47
22,110,1,0.5,2,2.0,1.5,15,4,19.25
20,110,1,0.5,3,2.0,1.5,11,16,19.93
24,150,1,0.5,2,2.0,1.5,15,8,19.0
25,110,1,0.5,2,2.0,1.5,13,10,20.28
22,150,1,0.5,1,2.5,1.5,15,12,19.14
15,120,1,0.5,3,2.5,1.5,10,16,20.21
21,120,1,0.5,3,2.0,1.5,11,16,19.98
24,120,1,0.5,1,2.0,1.5,15,8,18.95
16,150,2,0.5,1,2.5,1.5,11,16,20.13
23,140,2,0.5,2,2.5,1.5,15,10,20.17
24,110,1,0.5,2,2.0,1.5,15,8,19.13
22,140,2,0.5,1,2.0,1.5,14,14,19.89
16,150,2,0.5,3,2.5,1.5,12,8,20.3
24,120,1,0.5,1,2.5,1.5,15,8,18.97
19,150,3,0.5,1,2.5,1.5,14,16,20.19
24,100,2,0.5,1,2.0,1.5,11,16,20.01
22,110,1,0.5,3,2.0,1.5,13,16,19.87
16,120,1,0.5,3,2.0,1.5,15,16,18.96
24,130,1,0.5,2,2.0,1.5,15,8,19.1
21,140,3,0.5,1,2.5,1.5,10,4,19.99
24,100,2,0.5,1,2.0,1.5,12,14,20.05
16,100,3,0.5,1,2.0,1.5,13,16,19.85
22,150,1,0.5,2,2.5,1.5,14,14,19.88
18,120,2,0.5,1,2.0,1.5,10,16,20.27
16,110,3,0.5,1,2.5,1.5,15,16,19.0
20,150,2,0.5,2,2.0,1.5,12,16,20.34
20,140,2,0.5,2,2.0,1.5,14,8,20.26
24,130,2,0.5,1,2.0,1.5,11,16,19.94
20,140,1,0.5,2,2.0,1.5,12,4,20.2
22,120,3,0.5,1,2.0,1.5,14,12,20.27
16,130,4,0.5,1,2.0,1.5,15,4,18.99
24,110,2,0.5,1,2.0,1.5,14,10,19.99
22,120,2,0.5,2,2.0,1.5,11,16,20.01
22,150,1,0.5,3,2.0,1.5,15,12,18.97
22,150,1,0.5,3,2.0,1.5,13,16,19.88
19,150,3,0.5,1,2.5,1.5,13,16,20.01
22,120,1,0.5,2,2.5,1.5,12,16,20.61
21,120,3,0.5,1,2.0,1.5,12,8,20.18
16,140,2,0.5,1,2.5,1.5,15,16,18.74
21,150,2,0.5,2,2.0,1.5,13,16,20.15
20,140,1,0.5,1,2.5,1.5,14,16,20.3
22,120,2,0.5,2,2.0,1.5,15,12,19.09
16,120,2,0.5,3,2.5,1.5,11,16,19.99
16,150,3,0.5,2,2.0,1.5,13,16,19.95
24,140,1,0.5,2,2.5,1.5,12,14,20.08
20,120,3,0.5,1,2.0,1.5,12,8,20.23
16,140,2,0.5,3,2.0,1.5,15,8,18.78
21,130,1,0.5,3,2.0,1.5,11,16,19.98
16,150,1,0.5,1,2.5,1.5,15,16,18.83
16,150,2,0.5,1,2.0,1.5,15,16,18.79
16,140,1,0.5,1,2.5,1.5,12,16,20.35
20,100,2,0.5,2,2.0,1.5,14,8,20.26
20,120,1,0.5,1,2.5,1.5,15,16,18.83
18,130,3,0.5,1,2.0,1.5,12,4,20.14
22,120,2,0.5,1,2.0,1.5,15,12,18.91
15,150,2,0.5,3,2.5,1.5,10,16,19.95
19,120,3,0.5,1,2.0,1.5,15,16,18.98
25,140,1,0.5,1,2.5,1.5,11,4,19.83
22,100,1,0.5,1,2.0,1.5,11,16,20.04
22,140,3,0.5,1,2.5,1.5,14,8,20.24
18,140,1,0.5,3,2.0,1.5,13,16,19.79
21,130,1,0.5,1,2.0,1.5,11,16,19.9
24,140,1,0.5,1,2.5,1.5,10,16,20.22
23,110,2,0.5,1,2.0,1.5,15,10,20.09
16,150,1,0.5,2,2.0,1.5,13,16,20.13
16,130,4,0.5,1,2.0,1.5,12,4,19.92
20,110,1,0.5,2,2.5,1.5,12,16,20.48
21,150,1,0.5,3,2.0,1.5,12,16,20.25
18,150,3,0.5,1,2.0,1.5,15,16,19.04
17,110,3,0.5,2,2.5,1.5,15,16,19.22
18,100,2,0.5,1,2.0,1.5,11,16,20.02
20,140,2,0.5,2,2.0,1.5,14,16,20.27
19,150,1,0.5,3,2.0,1.5,15,16,19.05
17,100,1,0.5,4,2.0,1.5,12,16,20.22
20,100,1,0.5,2,2.5,1.5,15,16,19.02
16,150,2,0.5,1,2.0,1.5,14,16,20.2
24,140,2,0.5,1,2.0,1.5,12,8,20.31
21,120,3,0.5,1,2.0,1.5,15,14,19.89
21,150,1,0.5,3,2.0,1.5,11,16,19.96
23,100,1,0.5,3,2.5,1.5,15,10,20.11
22,140,3,0.5,1,2.0,1.5,13,16,19.81
16,150,2,0.5,3,2.5,1.5,15,8,18.75
24,140,1,0.5,2,2.0,1.5,15,8,19.02
22,100,2,0.5,1,2.0,1.5,11,16,20.03
23,140,1,0.5,2,2.0,1.5,12,8,20.08
16,130,4,0.5,1,2.0,1.5,13,16,19.92
16,140,1,0.5,2,2.5,1.5,15,16,19.2
25,130,2,0.5,1,2.0,1.5,14,8,20.3
23,130,1,0.5,3,2.5,1.5,12,16,20.26
16,150,2,0.5,2,2.0,1.5,15,16,19.01
22,120,3,0.5,1,2.0,1.5,14,14,19.79
16,150,3,0.5,1,2.0,1.5,12,4,20.12
24,100,1,0.5,2,2.5,1.5,15,8,19.16
