X1,X2,X3,X4,X5,X6,X7,X8,ANG,AVG,RIP
17.49,139.6,1.36,0.01,3.21,2.01,1.51,10.58,-49.0,-1433.5,34.69
24.81,133.9,1.93,0.01,1.68,2.02,1.51,12.07,-46.0,-1967.19,72.36
16.35,139.6,1.91,0.01,2.84,2.03,1.53,12.17,-49.0,-1486.34,45.23
24.92,139.8,1.65,0.03,1.71,2.04,1.51,11.73,-46.0,-1948.2,69.36
23.29,139.6,1.66,0.0,1.92,2.01,1.51,14.56,-44.0,-1902.19,60.67
15.26,139.2,0.88,0.01,1.58,2.01,1.51,12.19,-46.0,-774.64,50.01
15.81,134.0,0.9,0.01,1.58,2.01,1.51,10.32,-49.0,-773.73,35.8
19.43,133.5,1.77,0.12,2.65,2.01,1.51,10.51,-47.0,-1582.58,38.76
24.69,140.0,0.5,0.01,3.12,2.02,1.51,10.43,-41.0,-1529.69,52.7
17.2,140.0,1.66,0.03,1.66,2.02,1.52,14.69,-44.0,-1456.07,49.82
23.24,133.9,1.51,0.03,1.66,2.01,1.51,14.47,-44.0,-1879.0,59.66
24.96,94.4,0.5,0.01,2.9,2.01,1.51,14.92,-43.0,-1722.17,23.83
24.78,139.1,1.25,0.01,2.09,2.01,1.51,11.81,-46.0,-1917.91,54.68
24.01,139.9,0.74,0.01,2.61,2.04,1.51,11.59,-45.0,-1789.02,37.68
17.38,138.1,1.33,0.0,2.08,2.17,1.51,10.27,-46.0,-1136.43,20.37
23.63,94.9,1.39,0.0,1.68,2.01,1.51,14.92,-43.0,-1753.27,55.29
24.98,139.6,1.3,0.01,1.62,2.01,1.51,12.03,-45.0,-1932.29,61.84
16.22,128.3,0.97,0.01,1.42,2.01,1.51,10.63,-49.0,-777.24,29.6
17.58,136.6,1.19,0.05,2.22,2.01,1.51,10.56,-47.0,-1259.14,21.99
19.84,137.5,1.31,0.01,3.12,2.01,1.51,14.63,-45.0,-1701.4,48.63
24.0,134.2,0.5,0.01,2.25,2.02,1.52,14.94,-43.0,-1827.34,34.06
24.97,139.6,1.52,0.0,1.92,2.01,1.51,14.99,-43.0,-1984.43,61.76
19.77,137.5,1.04,0.01,2.68,2.02,1.52,11.99,-47.0,-1551.05,25.52
24.91,93.0,0.5,0.0,2.85,2.01,1.51,10.71,-45.0,-1583.04,42.82
23.67,93.5,0.84,0.0,2.63,2.02,1.52,12.51,-46.0,-1629.16,32.96
24.65,135.4,0.92,0.01,2.72,2.05,1.55,14.99,-43.0,-1864.65,44.6
22.53,139.4,1.64,0.01,2.13,2.09,1.59,14.46,-44.0,-1915.56,59.36
17.54,139.8,1.93,0.01,1.6,2.01,1.51,12.11,-47.0,-1391.71,42.59
16.47,139.4,1.45,0.05,1.66,2.03,1.53,10.62,-46.0,-1045.59,19.71
17.88,134.5,1.43,0.01,2.15,2.01,1.51,10.58,-47.0,-1344.05,22.6
15.82,139.1,1.31,0.01,2.67,2.01,1.51,10.59,-49.0,-1220.59,44.31
16.22,128.3,1.99,0.12,1.19,2.01,1.51,12.17,-46.0,-1062.57,36.05
15.43,131.9,0.84,0.12,1.65,2.01,1.51,10.6,-49.0,-716.48,47.36
24.05,137.5,0.86,0.0,2.08,2.01,1.51,10.49,-45.0,-1774.07,48.44
23.83,133.5,0.5,0.01,3.04,2.09,1.59,14.94,-42.0,-1776.99,21.61
23.81,134.2,0.85,0.01,2.71,2.04,1.54,14.97,-44.0,-1867.35,32.96
17.17,128.2,1.46,0.0,1.57,2.02,1.52,10.66,-46.0,-1044.88,26.18
15.13,139.2,0.7,0.01,2.07,2.01,1.51,11.59,-48.0,-801.01,70.92
24.91,139.1,1.66,0.01,1.72,2.02,1.51,14.59,-43.0,-2031.66,63.76
24.81,134.1,0.55,0.01,2.84,2.01,1.51,12.07,-44.0,-1777.68,31.39
23.12,140.0,1.45,0.03,1.42,2.02,1.52,14.61,-43.0,-1866.48,57.54
24.86,139.6,0.88,0.01,2.46,2.03,1.53,14.59,-44.0,-1940.77,43.78
23.24,140.0,1.22,0.01,1.66,2.01,1.51,14.61,-43.0,-1886.99,50.34
23.83,133.5,0.51,0.01,3.07,2.02,1.52,14.94,-42.0,-1762.62,21.35
17.23,137.3,1.3,0.01,2.78,2.02,1.52,10.88,-49.0,-1379.6,31.52
16.47,139.4,1.4,0.03,1.66,2.01,1.51,10.33,-47.0,-1013.81,22.16
17.5,139.6,1.76,0.01,3.23,2.09,1.59,12.28,-49.0,-1523.78,51.12
17.78,139.6,1.36,0.01,2.22,2.01,1.51,10.58,-47.0,-1336.61,21.76
19.92,132.0,0.88,0.01,2.72,2.01,1.51,11.82,-47.0,-1530.12,28.15
23.67,93.5,0.84,0.0,2.58,2.02,1.52,10.61,-46.0,-1582.41,34.62
18.95,139.5,1.66,0.01,1.82,2.01,1.51,11.67,-47.0,-1495.16,43.33
19.83,135.4,0.98,0.01,2.72,2.05,1.55,14.03,-46.0,-1620.07,37.35
18.23,137.3,1.53,0.01,2.75,2.01,1.51,10.88,-48.0,-1498.33,28.08
24.97,139.6,0.5,0.0,3.07,2.01,1.51,10.7,-41.0,-1554.55,42.53
24.5,139.5,1.96,0.01,1.45,2.02,1.52,12.18,-45.0,-1935.93,73.02
24.73,139.6,0.55,0.01,1.71,2.01,1.51,11.67,-44.0,-1810.43,54.68
23.24,140.0,1.22,0.01,2.22,2.09,1.59,14.52,-44.0,-1894.57,49.05
17.38,138.1,1.34,0.0,2.08,2.22,1.51,10.22,-46.0,-1118.04,21.5
24.22,139.6,1.36,0.01,2.24,2.01,1.51,14.4,-44.0,-1964.95,58.96
24.77,103.4,0.5,0.01,3.04,2.02,1.52,14.99,-43.0,-1744.08,21.49
17.6,138.3,1.66,0.01,1.66,2.01,1.51,14.29,-45.0,-1478.43,47.76
24.8,139.8,1.87,0.01,1.48,2.03,1.53,12.27,-45.0,-1968.19,72.08
24.72,139.1,1.54,0.01,1.62,2.01,1.51,10.77,-45.0,-1921.19,64.52
24.81,137.5,1.97,0.01,1.63,2.02,1.52,11.99,-46.0,-1971.94,72.79
23.93,139.8,0.88,0.09,1.65,2.01,1.51,10.6,-45.0,-1756.53,55.54
17.5,139.6,2.22,0.01,2.51,2.03,1.53,12.35,-48.0,-1582.2,49.37
16.22,140.0,1.0,0.01,1.42,2.01,1.51,14.57,-42.0,-1058.59,44.83
24.93,140.0,1.39,0.01,2.01,2.02,1.51,10.43,-45.0,-1965.03,57.76
24.98,138.8,0.52,0.01,2.09,2.01,1.51,14.97,-43.0,-1921.52,39.65
17.23,139.6,1.36,0.01,2.85,2.02,1.52,10.58,-49.0,-1382.95,31.55
23.83,133.6,0.72,0.01,3.07,2.02,1.52,10.22,-44.0,-1623.69,40.51
15.13,139.2,1.65,0.01,1.58,2.01,1.51,10.6,-47.0,-906.09,25.99
23.58,139.4,0.84,0.0,1.66,2.01,1.51,10.62,-45.0,-1723.26,56.0
24.94,140.0,1.65,0.01,1.68,2.01,1.51,14.65,-43.0,-2014.36,62.61
19.53,135.4,0.94,0.01,2.72,2.05,1.55,11.75,-48.0,-1483.96,27.68
24.62,139.4,0.95,0.01,2.25,2.09,1.59,10.6,-45.0,-1860.04,47.54
17.58,139.6,1.19,0.01,2.22,2.01,1.51,10.56,-47.0,-1276.35,21.06
24.72,139.2,0.5,0.01,1.68,2.01,1.51,10.95,-44.0,-1770.23,57.07
15.7,136.3,0.92,0.01,3.12,2.01,1.51,10.33,-50.0,-1140.39,77.54
16.47,139.5,1.45,0.01,1.66,2.01,1.51,10.63,-47.0,-1024.86,21.73
18.32,137.3,1.25,0.01,2.81,2.01,1.51,14.51,-45.0,-1613.59,46.1
23.24,139.4,0.85,0.01,1.66,2.02,1.51,14.61,-43.0,-1796.26,42.51
24.87,139.7,1.25,0.01,2.09,2.01,1.51,11.56,-46.0,-1923.72,54.68
24.72,135.5,0.88,0.01,2.22,2.01,1.51,11.76,-45.0,-1874.22,46.16
24.87,139.7,1.76,0.01,1.66,2.01,1.51,12.19,-46.0,-1965.01,70.17
17.17,125.4,1.66,0.01,2.08,2.01,1.51,10.67,-48.0,-1288.83,32.17
25.0,140.0,1.32,0.03,1.66,2.01,1.51,14.61,-43.0,-1974.95,60.87
24.99,132.9,0.9,0.01,2.68,2.01,1.51,11.76,-45.0,-1815.95,39.21
24.61,139.4,1.03,0.01,1.87,2.09,1.59,10.85,-45.0,-1866.44,52.88
16.48,125.7,1.41,0.0,1.57,2.01,1.51,10.65,-46.0,-937.13,18.97
19.54,139.4,0.5,0.01,3.08,2.02,1.52,14.72,-44.0,-1565.01,45.93
24.77,134.1,1.28,0.01,2.09,2.01,1.51,14.92,-43.0,-1989.95,57.84
17.38,139.6,1.36,0.01,2.23,2.01,1.51,10.58,-48.0,-1287.85,24.16
24.85,134.8,0.56,0.01,2.71,2.03,1.53,14.59,-43.0,-1855.69,31.22
24.55,139.6,1.13,0.01,2.52,2.01,1.51,11.59,-46.0,-1865.29,48.06
16.35,139.6,1.01,0.01,3.91,2.03,1.53,12.51,-49.0,-1351.81,79.39
24.91,122.5,1.78,0.06,1.56,2.01,1.51,10.58,-45.0,-1919.44,69.47
23.16,139.6,1.63,0.01,1.66,2.01,1.51,12.32,-46.0,-1844.59,64.63
16.47,138.7,1.45,0.01,1.72,2.01,1.51,10.62,-47.0,-1078.45,21.55
24.62,139.5,1.42,0.0,1.94,2.01,1.51,14.09,-44.0,-1967.06,63.93
15.41,132.2,1.76,0.01,1.67,2.04,1.51,12.18,-47.0,-1075.46,34.07
24.9,135.6,1.87,0.01,1.47,2.01,1.51,14.92,-43.0,-1974.92,61.94
24.91,139.4,1.02,0.01,1.92,2.01,1.51,12.24,-45.0,-1941.09,52.17
17.58,136.6,1.19,0.05,2.02,2.01,1.51,10.55,-47.0,-1190.37,23.21
17.23,137.1,1.07,0.01,2.78,2.02,1.52,10.87,-48.0,-1318.73,41.26
16.79,134.4,1.32,0.03,2.56,2.02,1.52,10.77,-48.0,-1275.11,31.26
15.43,135.6,0.84,0.01,1.67,2.01,1.51,11.12,-49.0,-752.95,49.17
16.97,139.1,1.79,0.01,2.22,2.08,1.58,11.79,-48.0,-1420.46,41.69
16.5,139.7,1.3,0.01,2.09,2.01,1.51,12.02,-47.0,-1224.47,31.2
19.77,133.9,1.43,0.01,2.68,2.01,1.51,12.07,-48.0,-1622.79,36.0
16.92,135.1,1.48,0.03,2.71,2.03,1.53,12.29,-49.0,-1420.03,41.46
16.34,139.6,1.36,0.01,2.25,2.04,1.52,10.38,-48.0,-1151.6,29.2
19.09,140.0,1.3,0.01,2.62,2.03,1.53,12.05,-48.0,-1549.58,33.13
17.49,137.3,1.3,0.01,2.22,2.02,1.52,10.67,-48.0,-1284.59,23.99
15.82,139.0,0.51,0.01,1.58,2.01,1.51,14.99,-40.0,-934.71,71.95
24.62,139.5,0.5,0.01,3.12,2.01,1.51,10.84,-42.0,-1567.38,49.1
24.94,135.8,1.39,0.01,1.93,2.02,1.51,10.43,-45.0,-1947.87,57.9
17.38,139.6,1.5,0.01,3.08,2.01,1.51,10.6,-49.0,-1444.47,29.37
24.9,136.6,1.87,0.05,1.71,2.01,1.51,12.01,-46.0,-1940.24,73.65
24.94,139.8,1.65,0.0,1.68,2.04,1.54,14.52,-43.0,-1975.41,63.54
23.76,95.6,0.5,0.0,1.57,2.01,1.51,14.98,-42.0,-1562.93,41.18
24.65,139.6,0.5,0.0,3.13,2.03,1.53,14.99,-41.0,-1648.62,26.17
16.28,128.3,1.03,0.0,1.42,2.01,1.51,10.62,-48.0,-796.12,27.81
24.18,134.8,0.55,0.0,2.71,2.01,1.51,10.98,-44.0,-1708.86,43.97
23.84,139.8,1.08,0.01,2.71,2.01,1.51,12.3,-46.0,-1784.87,40.77
17.78,139.6,1.36,0.01,2.72,2.01,1.51,10.64,-48.0,-1429.03,25.69
15.09,139.5,1.96,0.01,3.37,2.02,1.52,11.66,-50.0,-1424.94,41.31
24.96,139.6,1.2,0.01,1.72,2.04,1.51,14.53,-43.0,-1961.88,57.59
23.0,140.0,1.39,0.01,1.93,2.02,1.51,10.43,-46.0,-1811.98,50.62
24.59,139.6,1.38,0.0,1.92,2.02,1.52,10.63,-45.0,-1903.18,58.76
24.73,138.2,0.86,0.0,2.08,2.01,1.51,10.49,-45.0,-1837.3,49.27
17.23,137.3,1.3,0.01,2.78,2.02,1.52,11.82,-49.0,-1407.1,33.72
24.76,140.0,1.76,0.01,1.74,2.01,1.51,11.55,-46.0,-1967.89,70.71
24.03,134.9,1.18,0.01,2.58,2.01,1.51,11.78,-46.0,-1835.47,45.82
24.81,139.4,0.51,0.01,1.68,2.01,1.51,12.24,-44.0,-1813.29,54.61
17.44,138.1,1.34,0.0,2.07,2.17,1.51,10.22,-46.0,-1139.95,21.32
24.28,139.6,0.89,0.01,2.46,2.01,1.51,14.61,-44.0,-1904.87,39.99
24.27,134.8,0.5,0.01,2.71,2.01,1.51,11.89,-44.0,-1759.21,38.69
17.89,139.6,1.36,0.0,2.14,2.01,1.51,10.58,-47.0,-1301.77,23.08
19.8,137.7,0.94,0.01,2.72,2.05,1.55,14.54,-45.0,-1645.18,39.12
23.94,137.5,0.86,0.01,2.08,2.01,1.51,10.39,-45.0,-1810.55,46.1
16.4,139.1,1.28,0.01,1.62,2.01,1.51,10.6,-47.0,-953.49,21.6
17.71,132.5,1.19,0.01,2.08,2.01,1.51,11.78,-47.0,-1277.65,26.13
24.91,139.6,1.03,0.01,1.9,2.01,1.51,12.28,-46.0,-1903.29,51.11
16.09,138.7,1.45,0.01,1.72,2.03,1.53,10.59,-47.0,-998.16,21.64
23.84,139.8,0.88,0.01,2.71,2.01,1.51,12.35,-46.0,-1787.2,35.25
24.86,139.6,1.67,0.01,1.72,2.01,1.51,14.59,-43.0,-2033.38,63.59
24.61,94.4,1.04,0.03,2.24,2.16,1.61,14.92,-43.0,-1778.92,45.23
24.75,139.6,0.52,0.01,2.09,2.01,1.51,14.96,-43.0,-1900.65,38.1
23.05,139.2,1.66,0.03,2.03,2.01,1.51,14.37,-44.0,-1947.86,61.01
24.28,139.6,0.89,0.01,2.46,2.08,1.52,14.46,-44.0,-1879.15,38.77
24.22,140.0,1.93,0.01,1.53,2.01,1.51,12.18,-45.0,-1942.03,71.25
24.87,103.6,0.5,0.01,3.04,2.02,1.52,14.86,-43.0,-1734.01,21.97
18.23,137.3,1.5,0.0,2.26,2.01,1.51,10.88,-47.0,-1409.88,29.06
24.94,140.0,1.65,0.01,1.68,2.01,1.51,10.98,-46.0,-1965.63,66.96
23.81,134.2,0.5,0.01,3.3,2.02,1.52,14.94,-41.0,-1654.98,23.74
15.82,139.1,0.92,0.01,1.58,2.04,1.54,10.08,-50.0,-764.19,37.63
24.97,139.6,0.5,0.0,3.07,2.01,1.51,10.58,-41.0,-1551.42,44.7
24.94,139.6,1.67,0.0,1.72,2.02,1.52,14.59,-43.0,-1998.05,63.26
15.43,137.2,0.84,0.01,1.81,2.01,1.51,10.6,-49.0,-757.65,53.45
19.8,132.1,0.94,0.04,2.72,2.05,1.55,11.82,-47.0,-1504.31,25.68
17.78,138.2,1.39,0.01,2.7,2.02,1.51,11.55,-48.0,-1452.48,30.85
23.13,130.5,0.51,0.01,3.07,2.03,1.52,14.99,-43.0,-1749.72,18.55
16.45,139.6,0.95,0.01,3.82,2.01,1.51,10.58,-50.0,-1286.78,83.61
19.29,137.5,1.78,0.13,2.08,2.01,1.51,10.39,-46.0,-1545.01,42.05
23.21,95.2,0.5,0.0,3.11,2.01,1.51,14.92,-44.0,-1608.33,18.2
23.38,139.6,1.67,0.01,1.66,2.01,1.51,14.53,-43.0,-1934.52,61.35
19.1,130.1,1.75,0.01,2.65,2.01,1.51,10.88,-48.0,-1576.57,37.66
19.06,139.5,1.96,0.01,2.48,2.06,1.52,11.66,-47.0,-1625.92,49.22
24.16,139.6,0.86,0.01,2.58,2.01,1.51,14.49,-44.0,-1889.47,36.74
24.72,135.5,0.88,0.01,1.65,2.01,1.51,12.07,-45.0,-1844.88,54.06
23.81,139.8,0.5,0.01,1.77,2.02,1.52,14.94,-43.0,-1808.58,38.85
15.12,139.6,2.03,0.0,3.36,2.01,1.51,14.97,-45.0,-1559.65,57.5
17.17,137.2,1.65,0.01,3.1,2.02,1.52,10.66,-49.0,-1450.4,30.65
17.17,139.8,1.46,0.01,2.68,2.02,1.52,10.56,-48.0,-1391.35,24.38
16.35,139.6,1.98,0.01,3.21,2.03,1.53,11.62,-49.0,-1486.52,46.02
16.35,139.6,1.35,0.01,3.84,2.02,1.52,10.61,-50.0,-1298.01,72.79
17.58,139.6,1.19,0.01,1.66,2.01,1.51,10.62,-46.0,-1108.74,27.91
16.48,131.9,1.28,0.01,1.43,2.01,1.51,11.0,-47.0,-908.22,22.47
24.77,139.4,1.01,0.06,2.27,2.02,1.51,11.74,-46.0,-1890.37,47.95
17.24,139.1,1.88,0.01,3.15,2.01,1.51,12.48,-49.0,-1527.03,52.27
16.61,138.7,0.51,0.01,3.09,2.01,1.51,14.82,-45.0,-1355.88,73.26
19.91,139.6,1.48,0.03,2.59,2.01,1.51,11.59,-47.0,-1645.33,32.8
24.91,94.4,0.5,0.0,2.91,2.01,1.51,14.6,-44.0,-1689.15,24.94
24.78,139.2,0.52,0.01,2.69,2.01,1.51,14.63,-43.0,-1859.77,30.73
24.91,139.6,1.67,0.01,1.85,2.02,1.52,14.59,-44.0,-2014.39,63.73
15.27,140.0,1.32,0.03,1.66,2.01,1.51,14.61,-43.0,-1129.08,58.18
24.23,139.6,0.8,0.01,2.66,2.02,1.52,10.47,-45.0,-1772.71,33.89
15.17,139.2,0.9,0.01,1.58,2.01,1.51,10.77,-50.0,-711.93,53.12
23.89,137.4,1.18,0.01,2.58,2.01,1.51,10.62,-46.0,-1806.88,40.87
24.85,134.5,0.55,0.01,2.89,2.03,1.53,14.55,-43.0,-1800.71,25.96
16.92,135.1,1.48,0.03,1.72,2.01,1.51,10.55,-47.0,-1103.28,23.61
24.94,139.8,1.65,0.01,1.71,2.04,1.54,10.79,-46.0,-1967.29,66.39
15.14,139.5,1.96,0.01,3.37,2.02,1.52,11.66,-50.0,-1414.16,42.65
24.91,139.4,0.5,0.0,2.24,2.09,1.59,11.78,-44.0,-1796.82,47.59
16.29,139.6,1.91,0.01,2.84,2.03,1.53,12.17,-49.0,-1484.43,44.67
24.79,130.4,0.53,0.01,1.66,2.01,1.51,14.61,-43.0,-1839.41,45.67
20.34,134.8,1.43,0.01,2.68,2.01,1.51,14.61,-45.0,-1771.12,42.74
15.66,135.5,0.91,0.14,2.72,2.01,1.51,11.82,-48.0,-1108.89,64.83
24.77,139.7,1.76,0.01,1.63,2.01,1.51,11.67,-46.0,-1985.98,69.98
24.61,139.4,1.06,0.01,2.46,2.09,1.59,11.79,-46.0,-1891.16,47.46
24.94,139.6,1.65,0.01,1.71,2.04,1.54,14.5,-44.0,-2000.5,64.75
17.38,139.6,0.54,0.01,3.08,2.01,1.51,10.6,-47.0,-1196.7,75.15
24.22,94.8,0.5,0.01,3.11,2.01,1.51,15.0,-43.0,-1678.66,17.82
15.7,136.3,0.92,0.01,1.9,2.01,1.51,10.33,-49.0,-810.35,49.87
16.88,137.5,1.46,0.01,2.68,2.02,1.52,10.56,-49.0,-1347.61,26.5
15.13,139.4,0.84,0.01,1.66,2.01,1.51,10.67,-50.0,-719.61,55.73
24.91,139.4,1.4,0.01,2.18,2.09,1.59,12.15,-46.0,-1934.04,63.49
17.83,139.6,1.36,0.01,2.76,2.01,1.51,10.64,-48.0,-1450.68,24.56
24.93,139.7,1.23,0.01,1.93,2.01,1.51,10.12,-45.0,-1945.47,53.34
24.61,139.7,1.76,0.01,1.79,2.03,1.53,11.7,-46.0,-1957.79,69.98
23.75,133.5,0.7,0.0,2.65,2.01,1.51,10.58,-45.0,-1715.42,40.67
23.72,134.4,1.32,0.04,2.49,2.02,1.52,14.58,-44.0,-1902.34,56.64
23.91,137.5,0.86,0.01,2.08,2.01,1.51,10.39,-45.0,-1785.3,46.25
18.23,137.3,1.53,0.12,2.81,2.01,1.51,10.58,-48.0,-1456.45,28.36
15.04,140.0,1.3,0.01,2.82,2.03,1.53,12.05,-49.0,-1262.91,60.72
24.28,134.9,1.21,0.01,2.18,2.01,1.51,11.9,-46.0,-1896.24,50.53
24.81,133.9,0.61,0.0,2.75,2.01,1.51,11.82,-45.0,-1746.77,36.24
24.75,134.1,1.76,0.01,1.61,2.02,1.51,11.67,-45.0,-1946.29,70.99
19.53,135.4,1.18,0.01,2.72,2.05,1.55,11.75,-48.0,-1549.98,29.38
24.34,94.8,0.5,0.01,3.08,2.01,1.51,12.04,-46.0,-1590.35,28.74
17.82,133.4,1.46,0.01,1.59,2.02,1.51,11.51,-46.0,-1219.67,30.0
24.87,139.7,1.18,0.01,2.09,2.01,1.51,12.15,-46.0,-1928.2,52.91
17.49,139.6,0.93,0.01,2.28,2.03,1.53,10.58,-47.0,-1175.68,38.0
16.86,135.3,1.4,0.04,2.1,2.01,1.51,10.72,-47.0,-1198.25,22.79
16.44,139.1,1.3,0.0,1.57,2.01,1.51,10.54,-47.0,-943.43,21.33
22.21,139.6,0.54,0.01,2.09,2.09,1.59,14.95,-43.0,-1739.46,34.01
23.53,135.4,0.51,0.0,3.11,2.05,1.55,11.82,-45.0,-1590.13,33.35
24.57,103.6,1.15,0.01,1.69,2.02,1.52,10.68,-46.0,-1713.38,54.72
16.92,135.1,1.53,0.01,1.65,2.06,1.53,10.59,-46.0,-1090.79,24.01
24.91,139.6,1.67,0.01,1.73,2.01,1.51,14.91,-43.0,-2020.31,61.05
19.68,137.5,1.43,0.01,3.11,2.04,1.52,10.25,-48.0,-1549.28,33.34
19.71,139.1,1.47,0.01,2.84,2.02,1.51,11.57,-48.0,-1626.34,34.07
15.09,139.5,1.96,0.01,3.29,2.05,1.55,12.18,-50.0,-1436.05,44.81
23.19,139.1,0.88,0.01,1.58,2.01,1.51,10.6,-45.0,-1682.29,56.65
17.5,134.8,0.56,0.01,2.71,2.03,1.53,14.69,-45.0,-1371.4,56.56
15.37,135.6,0.87,0.01,1.64,2.01,1.51,10.57,-50.0,-724.92,50.35
15.11,139.2,0.88,0.01,1.66,2.01,1.51,10.6,-50.0,-712.95,55.66
24.87,139.9,1.41,0.01,1.94,2.02,1.51,10.41,-46.0,-1925.51,56.44
24.57,140.0,1.22,0.01,1.74,2.18,1.68,14.61,-43.0,-1949.47,57.91
24.48,139.4,0.58,0.01,2.84,2.02,1.51,11.57,-44.0,-1735.8,30.28
24.87,139.7,1.25,0.01,2.09,2.01,1.51,11.79,-46.0,-1937.68,55.3
24.28,139.6,0.89,0.01,2.08,2.02,1.51,14.61,-44.0,-1918.49,40.97
24.72,137.6,0.89,0.01,2.64,2.02,1.52,11.86,-45.0,-1812.0,39.44
24.97,139.4,1.02,0.01,1.57,2.01,1.51,12.19,-45.0,-1891.06,55.51
24.87,139.9,0.5,0.01,3.09,2.02,1.51,10.41,-41.0,-1551.07,51.79
15.97,139.6,1.67,0.01,1.73,2.02,1.51,14.91,-43.0,-1387.54,52.96
19.8,135.4,0.51,0.01,2.72,2.05,1.55,11.87,-46.0,-1420.83,45.66
24.88,139.8,0.65,0.01,2.7,2.01,1.51,12.3,-44.0,-1825.72,35.47
23.16,139.1,1.86,0.03,1.67,2.01,1.51,12.44,-46.0,-1872.4,69.57
24.44,140.0,1.99,0.01,1.68,2.01,1.51,14.88,-43.0,-2011.22,61.28
24.97,139.6,1.38,0.06,1.93,2.07,1.57,10.59,-46.0,-1913.96,57.85
24.22,139.2,0.88,0.01,1.66,2.01,1.51,14.9,-43.0,-1879.86,44.01
15.13,139.2,1.37,0.01,1.43,2.05,1.55,10.6,-47.0,-786.27,34.66
15.16,139.4,1.96,0.0,3.29,2.02,1.52,12.22,-49.0,-1405.65,44.49
17.91,139.6,1.38,0.01,2.9,2.02,1.51,14.69,-45.0,-1624.56,50.04
19.77,137.5,1.43,0.01,2.68,2.02,1.52,12.07,-48.0,-1630.02,36.22
24.76,139.7,1.76,0.01,1.58,2.01,1.51,11.68,-46.0,-1956.3,70.41
16.45,139.6,0.71,0.01,3.82,2.01,1.51,10.58,-49.0,-1246.26,92.9
16.7,139.6,1.84,0.0,3.29,2.03,1.53,14.59,-46.0,-1550.19,55.97
15.16,139.5,1.96,0.01,3.29,2.02,1.52,11.68,-50.0,-1420.69,41.06
16.99,139.6,0.52,0.01,2.09,2.01,1.51,14.96,-43.0,-1192.83,52.88
23.76,94.4,0.5,0.06,2.92,2.01,1.51,14.4,-44.0,-1645.98,21.53
16.97,138.4,1.39,0.01,2.99,2.01,1.51,11.81,-49.0,-1455.84,34.13
24.84,139.8,1.65,0.01,1.64,2.04,1.54,10.79,-45.0,-1959.12,67.12
22.93,140.0,1.39,0.01,1.78,2.02,1.51,10.19,-46.0,-1787.12,52.8
24.54,135.0,0.88,0.01,2.72,2.01,1.51,11.82,-45.0,-1822.35,37.0
24.19,139.3,0.5,0.01,3.22,2.02,1.51,15.0,-40.0,-1650.2,25.49
24.61,139.4,1.03,0.0,2.25,2.09,1.59,11.79,-46.0,-1862.54,48.31
24.93,139.7,1.23,0.01,1.91,2.01,1.51,10.49,-45.0,-1955.22,54.37
24.34,139.2,1.86,0.01,1.58,2.03,1.53,12.22,-45.0,-1961.54,72.24
24.06,139.2,0.88,0.01,2.44,2.01,1.51,10.64,-45.0,-1810.8,41.1
15.09,139.5,1.96,0.01,3.29,2.02,1.52,12.16,-50.0,-1440.37,44.27
23.24,139.5,1.22,0.03,2.68,2.02,1.52,11.59,-46.0,-1782.97,42.68
15.82,139.1,1.19,0.01,2.08,2.01,1.51,10.64,-48.0,-991.21,41.5
16.85,137.6,0.52,0.01,2.09,2.02,1.52,14.96,-43.0,-1160.41,54.62
19.69,139.4,1.03,0.01,2.25,2.01,1.51,10.58,-47.0,-1449.23,32.33
22.88,140.0,1.32,0.03,1.66,2.01,1.51,14.61,-43.0,-1872.11,53.48
24.1,139.6,0.87,0.01,2.62,2.01,1.51,14.89,-44.0,-1878.27,36.32
24.62,131.0,0.5,0.01,3.13,2.01,1.51,14.99,-41.0,-1725.21,24.61
23.87,137.3,1.48,0.01,2.05,2.01,1.51,10.86,-46.0,-1882.19,56.28
16.45,140.0,0.95,0.01,3.82,2.01,1.51,10.58,-50.0,-1283.59,83.69
16.47,138.0,1.4,0.0,1.68,2.02,1.52,10.62,-46.0,-1013.64,19.27
24.94,139.4,1.65,0.01,1.71,2.05,1.55,10.84,-45.0,-1976.89,67.22
24.63,139.6,2.02,0.01,1.62,2.01,1.51,14.59,-43.0,-1983.57,63.54
22.7,139.4,1.06,0.01,2.38,2.02,1.52,11.79,-46.0,-1763.25,40.45
19.93,139.1,1.03,0.01,2.24,2.1,1.59,11.78,-47.0,-1494.86,34.53
18.23,137.3,1.45,0.01,2.26,2.01,1.51,10.89,-48.0,-1414.87,27.85
17.84,137.4,1.19,0.01,2.46,2.01,1.51,10.62,-48.0,-1330.35,25.56
16.88,135.4,1.4,0.01,2.68,2.01,1.51,10.52,-49.0,-1318.2,28.96
16.48,139.1,0.92,0.01,1.93,2.01,1.51,10.65,-48.0,-926.3,36.67
24.72,131.1,1.49,0.01,1.93,2.01,1.51,14.63,-44.0,-1986.95,63.12
24.96,139.4,1.4,0.01,1.66,2.01,1.51,10.62,-45.0,-1930.86,60.0
23.81,134.2,0.93,0.01,2.86,2.02,1.52,14.87,-44.0,-1819.55,39.16
23.46,139.6,1.71,0.01,1.86,2.02,1.52,14.59,-43.0,-1962.89,61.26
17.32,140.0,1.34,0.01,3.14,2.01,1.51,14.65,-46.0,-1588.01,49.07
24.61,139.4,1.03,0.0,2.24,2.04,1.54,11.79,-46.0,-1853.46,48.17
