X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
19,150,2,0.5,1,2.5,1.5,12,14,-41.0,-1201.86,61.79
17,100,2,0.5,3,2.5,1.5,11,13,-44.0,-1000.16,54.11
21,120,1,0.5,1,2.0,1.5,10,13,-44.0,-1169.7,75.21
16,130,2,0.5,1,2.5,1.5,12,16,-40.0,-844.12,67.84
22,110,2,0.5,2,2.0,1.5,13,15,-42.0,-1664.17,70.08
21,150,2,0.5,2,2.0,1.5,12,16,-40.0,-1654.72,70.49
23,140,1,0.5,1,2.5,1.5,15,17,-40.0,-1532.25,54.11
18,140,1,0.5,1,2.0,1.5,13,16,-40.0,-1103.1,48.47
16,140,1,0.5,1,2.0,1.5,10,17,-40.0,-698.75,100.85
24,130,2,0.5,1,2.0,1.5,12,17,-40.0,-1564.43,69.6
16,110,3,0.5,2,2.0,1.5,10,15,-43.0,-1274.75,74.56
23,140,1,0.5,1,2.0,1.5,14,17,-40.0,-1614.76,51.22
21,110,3,0.5,1,2.5,1.5,10,13,-42.0,-1245.54,80.63
15,100,1,0.5,1,2.0,1.5,12,14,-42.0,-574.12,76.69
17,130,2,0.5,3,2.0,1.5,11,12,-47.0,-1329.01,51.65
17,100,2,0.5,1,2.0,1.5,10,12,-44.0,-875.3,40.03
15,110,2,0.5,1,2.0,1.5,14,17,-40.0,-983.45,48.88
18,120,2,0.5,2,2.5,1.5,11,13,-43.0,-1085.22,44.67
24,100,1,0.5,1,2.0,1.5,14,16,-40.0,-1521.77,50.97
22,120,1,0.5,1,2.5,1.5,11,16,-40.0,-1204.85,75.56
15,140,3,0.5,1,2.0,1.5,12,13,-45.0,-1110.13,48.48
25,120,2,0.5,1,2.5,1.5,15,17,-40.0,-1593.53,52.12
23,150,2,0.5,1,2.5,1.5,10,13,-43.0,-1487.53,78.07
25,120,1,0.5,1,2.5,1.5,12,16,-40.0,-1453.63,64.36
15,150,1,0.5,1,2.0,1.5,13,15,-40.0,-767.29,88.24
23,110,1,0.5,1,2.5,1.5,15,16,-40.0,-1404.65,51.26
22,150,1,0.5,3,2.0,1.5,15,16,-40.0,-1626.11,35.93
