X1,X2,X3,X4,X5,X6,ANG,AVG,RIP
23.62,142.6,2.72,1.15,1.0,1.53,-43.0,-1632.108,67.873
17.46,96.8,3.36,1.01,1.0,1.5,-44.0,-879.334,37.466
16.59,135.7,3.2,1.01,1.0,1.5,-44.0,-915.408,45.085
15.92,109.8,3.23,1.01,1.0,1.51,-44.0,-799.249,32.866
24.69,122.3,2.17,1.02,1.0,1.51,-43.0,-1658.305,63.19
17.77,94.6,3.2,1.0,1.0,1.51,-44.0,-897.246,41.106
24.81,99.2,2.49,1.01,1.0,1.5,-43.0,-1532.128,59.748
24.19,133.7,1.29,1.01,1.0,1.51,-44.0,-1654.182,64.895
16.95,91.6,3.2,1.01,1.0,1.5,-44.0,-824.973,33.959
23.79,90.3,2.47,1.24,1.0,1.56,-44.0,-1379.679,56.47
16.43,136.9,3.47,1.01,1.0,1.51,-43.0,-944.277,42.189
17.31,147.2,1.2,1.11,1.0,1.51,-45.0,-968.313,60.695
24.95,95.5,1.47,1.02,1.0,1.5,-44.0,-1519.749,58.338
23.97,90.2,2.52,1.1,1.0,1.52,-44.0,-1415.976,56.165
24.96,96.7,1.18,1.11,1.0,1.51,-44.0,-1526.435,59.133
23.76,102.0,2.69,1.0,1.0,1.51,-43.0,-1454.856,58.501
17.16,110.0,3.36,1.0,1.0,1.51,-43.0,-897.052,41.391
24.0,123.3,1.32,1.2,1.0,1.5,-44.0,-1591.168,63.992
15.24,97.0,3.37,1.03,1.0,1.52,-44.0,-713.563,35.635
24.7,137.5,2.51,1.15,1.0,1.5,-43.0,-1718.952,65.241
24.99,122.0,2.45,1.02,1.0,1.5,-43.0,-1672.172,64.007
24.98,122.5,1.2,1.01,1.0,1.51,-44.0,-1684.265,63.299
16.95,94.8,3.24,1.01,1.0,1.5,-44.0,-839.089,34.108
18.3,139.5,3.35,1.01,1.0,1.5,-43.0,-1095.328,58.539
17.46,90.9,3.25,1.01,1.0,1.51,-44.0,-864.874,35.416
17.15,142.5,3.16,1.36,1.0,1.51,-43.0,-997.647,51.01
25.0,136.0,1.5,1.0,1.0,1.5,-43.0,-1735.206,65.999
23.29,135.5,2.76,1.2,1.0,1.51,-43.0,-1560.091,67.242
24.97,137.5,1.3,1.0,1.0,1.52,-44.0,-1767.044,64.97
17.7,90.2,2.64,1.2,1.0,1.52,-44.0,-856.993,42.421
24.98,147.6,1.66,1.11,1.0,1.58,-43.0,-1790.318,66.661
24.57,149.1,1.58,1.4,1.0,1.5,-43.0,-1769.338,65.371
17.6,142.5,1.37,1.04,1.0,1.51,-44.0,-995.885,61.127
15.99,91.9,3.45,1.0,1.0,1.51,-44.0,-753.1,28.033
24.98,148.9,1.19,1.08,1.0,1.5,-44.0,-1793.083,66.678
24.98,148.4,1.18,1.01,1.0,1.5,-44.0,-1798.728,65.65
24.78,118.6,1.99,1.13,1.0,1.5,-44.0,-1626.982,61.482
17.16,142.6,3.2,1.02,1.0,1.51,-43.0,-1016.595,49.009
16.08,136.6,3.24,1.01,1.0,1.5,-44.0,-882.266,41.761
15.71,90.1,3.17,1.01,1.0,1.5,-44.0,-729.378,26.702
24.57,142.4,1.66,1.39,1.0,1.5,-44.0,-1723.888,64.802
17.77,90.1,3.36,1.02,1.0,1.52,-43.0,-881.981,39.526
17.39,103.0,3.36,1.11,1.0,1.51,-43.0,-888.646,41.402
16.18,119.5,3.33,1.01,1.0,1.5,-44.0,-841.158,36.687
16.74,90.4,3.4,1.07,1.0,1.51,-44.0,-791.918,30.918
16.89,90.2,2.76,1.01,1.0,1.5,-44.0,-815.191,35.275
18.02,141.6,3.36,1.02,1.0,1.51,-43.0,-1083.076,55.642
24.97,90.1,2.46,1.07,1.0,1.5,-43.0,-1476.534,58.746
17.56,90.2,3.39,1.0,1.0,1.5,-43.0,-867.437,35.537
17.6,148.4,3.24,1.36,1.0,1.52,-44.0,-1023.777,58.164
17.25,123.2,3.51,1.02,1.0,1.5,-43.0,-971.891,44.875
17.56,103.4,3.38,1.01,1.0,1.51,-43.0,-914.931,41.235
16.43,107.8,1.77,1.04,1.0,1.5,-45.0,-814.686,40.255
25.0,94.7,2.16,1.02,1.0,1.52,-44.0,-1513.559,57.836
15.99,90.7,3.25,1.02,1.0,1.5,-44.0,-751.739,26.163
17.51,103.6,3.44,1.0,1.0,1.51,-43.0,-911.715,40.728
16.43,96.9,3.35,1.0,1.0,1.5,-44.0,-813.959,30.821
24.95,148.5,2.47,1.18,1.0,1.52,-43.0,-1784.012,67.647
23.73,92.0,2.58,1.3,1.0,1.52,-44.0,-1378.927,56.729
25.0,136.4,1.32,1.52,1.0,1.58,-44.0,-1739.879,65.509
24.98,148.2,1.62,1.01,1.0,1.51,-43.0,-1806.491,66.502
19.66,141.6,2.25,1.01,1.0,1.51,-44.0,-1225.652,70.783
23.95,148.9,2.58,1.11,1.0,1.51,-43.0,-1685.798,67.367
16.43,99.0,2.2,1.45,1.0,1.52,-45.0,-776.598,37.507
17.02,103.5,3.23,1.01,1.0,1.5,-44.0,-866.216,38.029
24.54,122.4,2.54,1.36,1.0,1.52,-43.0,-1615.669,65.303
24.98,90.5,1.72,1.11,1.0,1.58,-44.0,-1485.929,57.657
24.94,120.8,2.46,1.01,1.0,1.5,-43.0,-1664.599,64.059
24.71,148.9,1.41,1.17,1.0,1.52,-43.0,-1783.669,65.748
17.48,142.5,3.45,1.02,1.0,1.51,-43.0,-1029.956,52.51
17.68,100.2,2.43,1.24,1.0,1.54,-45.0,-874.924,45.851
23.38,108.2,1.7,1.04,1.0,1.53,-44.0,-1464.141,61.578
24.98,148.1,1.69,1.1,1.0,1.51,-43.0,-1782.642,67.28
17.57,148.4,3.36,1.11,1.0,1.51,-43.0,-1044.82,56.223
17.51,148.4,1.2,1.11,1.0,1.51,-45.0,-1010.891,59.918
18.02,141.6,3.36,1.09,1.0,1.5,-43.0,-1064.329,56.693
15.97,90.1,1.23,1.01,1.0,1.5,-45.0,-686.525,35.717
15.96,95.0,3.36,1.01,1.0,1.6,-44.0,-743.498,30.874
16.0,90.0,3.24,1.01,1.0,1.5,-44.0,-746.787,26.213
24.79,90.2,2.49,1.13,1.0,1.5,-43.0,-1465.699,59.477
17.08,123.2,3.62,1.01,1.0,1.5,-43.0,-938.486,45.226
17.08,96.9,1.85,1.01,1.0,1.51,-45.0,-823.94,41.967
24.95,120.8,2.16,1.35,1.0,1.52,-44.0,-1667.011,61.227
18.02,141.6,3.36,1.01,1.0,1.51,-43.0,-1082.36,55.667
17.45,148.4,3.25,1.02,1.0,1.5,-43.0,-1029.336,55.192
24.99,100.2,2.42,1.24,1.0,1.52,-44.0,-1543.289,58.916
16.98,90.2,2.65,1.27,1.0,1.5,-45.0,-798.339,36.087
24.98,118.2,1.15,1.02,1.0,1.64,-44.0,-1655.052,63.622
24.96,132.5,2.47,1.0,1.0,1.55,-43.0,-1721.978,65.668
24.71,137.9,2.04,1.11,1.0,1.5,-43.0,-1714.194,65.389
15.99,91.9,3.44,1.02,1.0,1.5,-44.0,-754.784,27.896
15.75,94.9,3.69,1.01,1.0,1.5,-44.0,-744.68,31.343
17.25,95.7,3.44,1.44,1.0,1.5,-44.0,-828.791,39.307
24.98,149.4,1.19,1.01,1.0,1.64,-43.0,-1791.195,67.263
17.46,147.2,3.25,1.11,1.0,1.51,-43.0,-1037.925,54.289
16.95,91.6,3.17,1.01,1.0,1.5,-44.0,-825.611,34.307
24.98,139.2,1.71,1.11,1.0,1.51,-44.0,-1770.575,63.942
24.98,148.9,1.21,1.33,1.0,1.64,-44.0,-1801.605,66.815
24.6,145.4,1.85,1.07,1.0,1.51,-43.0,-1745.292,66.03
16.43,130.3,3.47,1.01,1.0,1.5,-43.0,-915.339,42.023
17.01,135.6,3.36,1.02,1.0,1.5,-43.0,-977.614,46.93
24.57,118.3,1.66,1.18,1.0,1.5,-44.0,-1620.004,61.009
17.26,142.5,3.2,1.11,1.0,1.51,-44.0,-999.16,51.925
24.94,101.6,2.47,1.01,1.0,1.5,-43.0,-1551.544,60.357
23.21,90.2,2.64,1.27,1.0,1.53,-44.0,-1320.432,56.928
16.47,98.7,3.36,1.01,1.0,1.5,-44.0,-810.889,31.111
24.31,122.4,2.13,1.36,1.0,1.52,-44.0,-1599.99,63.299
17.33,132.5,2.54,1.0,1.0,1.52,-44.0,-968.826,54.406
24.91,142.6,2.1,1.12,1.0,1.5,-43.0,-1758.795,65.895
23.56,124.2,1.39,1.0,1.0,1.5,-44.0,-1537.406,65.682
17.35,101.9,3.32,1.28,1.0,1.64,-44.0,-851.364,43.179
15.99,122.8,3.24,1.01,1.0,1.5,-44.0,-832.746,38.093
17.84,142.5,1.16,1.0,1.0,1.51,-44.0,-1036.888,61.588
24.81,99.1,2.49,1.01,1.0,1.51,-43.0,-1519.745,60.666
24.97,135.8,1.87,1.07,1.0,1.63,-43.0,-1742.207,65.571
15.99,94.9,3.2,1.0,1.0,1.5,-44.0,-767.363,27.297
24.12,91.6,2.62,1.0,1.0,1.5,-43.0,-1420.838,57.751
24.92,90.2,2.47,1.01,1.0,1.5,-43.0,-1471.397,58.446
17.46,141.3,3.18,1.19,1.0,1.51,-44.0,-1010.096,52.944
17.46,96.8,3.33,1.02,1.0,1.51,-44.0,-876.514,37.703
24.84,103.6,2.49,1.0,1.0,1.51,-43.0,-1560.435,61.071
24.92,142.6,2.48,1.0,1.0,1.51,-43.0,-1796.132,66.786
16.02,136.3,3.27,1.0,1.0,1.52,-43.0,-903.878,39.109
24.0,118.6,2.1,1.1,1.0,1.52,-43.0,-1572.635,62.237
24.92,93.1,1.43,1.04,1.0,1.5,-44.0,-1491.762,58.83
24.87,142.6,2.48,1.01,1.0,1.5,-43.0,-1736.941,67.125
24.95,122.4,2.13,1.36,1.0,1.52,-43.0,-1675.429,63.515
16.46,136.9,3.47,1.02,1.0,1.51,-43.0,-917.965,45.523
17.5,90.2,3.39,1.09,1.0,1.5,-43.0,-862.54,35.392
23.82,123.2,2.68,1.02,1.0,1.53,-43.0,-1583.187,63.288
24.7,149.0,1.7,1.17,1.0,1.51,-43.0,-1764.567,66.203
16.97,123.3,1.39,1.0,1.0,1.5,-45.0,-883.021,51.432
15.12,90.5,3.26,1.14,1.0,1.51,-45.0,-684.052,35.411
25.0,136.4,1.2,1.52,1.0,1.53,-44.0,-1747.642,65.243
17.56,107.8,3.38,1.01,1.0,1.51,-43.0,-919.859,43.848
15.99,91.0,3.45,1.0,1.0,1.51,-44.0,-751.076,27.846
17.57,148.4,3.18,1.18,1.0,1.51,-43.0,-1038.659,57.511
17.56,90.2,3.42,1.03,1.0,1.5,-43.0,-862.555,35.453
24.78,117.9,1.97,1.13,1.0,1.5,-44.0,-1634.576,61.107
17.46,90.1,3.34,1.15,1.0,1.51,-44.0,-849.952,35.35
18.38,93.8,3.36,1.01,1.0,1.5,-43.0,-944.67,46.159
24.7,135.8,1.85,1.16,1.0,1.5,-43.0,-1724.506,63.942
18.02,141.7,3.04,1.01,1.0,1.51,-43.0,-1084.051,56.568
24.66,118.6,1.7,1.39,1.0,1.6,-44.0,-1620.657,61.782
24.72,148.4,1.2,1.02,1.0,1.51,-43.0,-1786.154,65.816
16.7,93.0,1.84,1.01,1.0,1.51,-45.0,-775.544,37.803
17.25,123.2,3.19,1.01,1.0,1.5,-43.0,-944.944,47.114
15.93,90.3,3.24,1.01,1.0,1.5,-44.0,-742.274,26.986
16.74,97.0,3.4,1.01,1.0,1.51,-44.0,-823.051,32.692
23.8,90.2,2.69,1.1,1.0,1.55,-43.0,-1386.836,56.576
16.69,138.7,3.14,1.01,1.0,1.5,-43.0,-944.931,47.776
24.99,91.4,2.48,1.28,1.0,1.62,-44.0,-1479.295,58.153
23.52,92.0,2.58,1.02,1.0,1.5,-43.0,-1396.803,56.874
17.22,91.1,3.51,1.02,1.0,1.5,-43.0,-842.699,34.28
24.5,123.3,2.55,1.02,1.0,1.5,-43.0,-1638.048,63.528
24.98,91.0,2.08,1.03,1.0,1.5,-44.0,-1493.246,56.591
23.37,90.3,2.76,1.01,1.0,1.53,-43.0,-1352.147,55.977
17.54,120.7,3.38,1.01,1.0,1.51,-43.0,-967.156,48.794
16.46,98.4,3.15,1.01,1.0,1.5,-44.0,-809.656,32.758
23.78,94.2,2.69,1.02,1.0,1.51,-43.0,-1414.927,57.271
23.64,91.2,2.58,1.46,1.0,1.5,-44.0,-1361.141,56.421
24.94,109.5,2.13,1.35,1.0,1.56,-44.0,-1592.794,60.603
15.99,95.3,3.36,1.01,1.0,1.5,-44.0,-762.705,29.032
18.17,138.4,2.66,1.39,1.0,1.53,-44.0,-1051.431,60.763
24.62,148.2,1.2,1.1,1.0,1.52,-44.0,-1771.652,64.999
17.51,106.5,3.38,1.02,1.0,1.5,-43.0,-913.427,42.056
17.46,96.9,3.31,1.03,1.0,1.5,-44.0,-876.279,37.591
17.25,123.2,3.51,1.04,1.0,1.54,-43.0,-920.309,50.817
17.25,103.2,3.52,1.01,1.0,1.5,-43.0,-887.038,39.462
24.96,118.6,1.63,1.01,1.0,1.5,-44.0,-1658.711,62.106
18.02,141.6,3.17,1.02,1.0,1.51,-43.0,-1084.66,55.938
24.94,117.7,1.21,1.13,1.0,1.64,-44.0,-1638.832,62.386
16.49,98.7,3.36,1.0,1.0,1.5,-44.0,-812.231,31.621
17.56,103.4,3.38,1.01,1.0,1.53,-43.0,-914.089,41.626
16.02,95.3,3.27,1.22,1.0,1.5,-44.0,-749.374,30.805
16.49,142.6,1.15,1.02,1.0,1.5,-45.0,-880.588,52.926
17.46,90.3,3.36,1.02,1.0,1.5,-43.0,-866.193,35.401
17.13,127.7,3.68,1.04,1.0,1.52,-43.0,-941.172,48.074
24.99,99.3,1.71,1.01,1.0,1.51,-44.0,-1549.975,59.09
17.46,90.1,3.5,1.01,1.0,1.5,-43.0,-857.41,35.225
24.95,135.1,1.68,1.16,1.0,1.52,-44.0,-1734.385,64.623
17.47,103.2,3.36,1.0,1.0,1.52,-43.0,-899.364,41.268
25.0,142.3,2.45,1.01,1.0,1.5,-43.0,-1751.015,67.337
16.09,97.5,3.26,1.26,1.0,1.5,-44.0,-757.617,31.962
24.98,147.2,2.46,1.2,1.0,1.51,-43.0,-1783.369,67.954
24.98,122.4,2.15,1.35,1.0,1.52,-44.0,-1667.389,63.077
16.43,94.4,3.46,1.01,1.0,1.51,-44.0,-807.811,28.625
17.13,142.6,3.19,1.01,1.0,1.5,-43.0,-1011.295,48.754
24.98,90.9,2.03,1.02,1.0,1.58,-44.0,-1491.617,57.347
17.15,142.6,3.2,1.23,1.0,1.5,-43.0,-1005.398,51.776
16.99,142.5,1.71,1.01,1.0,1.5,-45.0,-946.375,55.369
17.72,136.3,3.27,1.0,1.0,1.5,-44.0,-1016.956,53.369
17.53,142.5,3.2,1.0,1.0,1.51,-43.0,-1034.347,53.695
16.0,90.8,3.46,1.01,1.0,1.51,-44.0,-744.62,29.934
15.96,97.5,3.28,1.01,1.0,1.63,-44.0,-755.149,30.829
19.13,141.6,3.36,1.01,1.0,1.5,-43.0,-1168.657,67.148
16.01,91.1,2.58,1.26,1.0,1.52,-45.0,-719.85,30.67
24.95,98.8,2.22,1.01,1.0,1.51,-44.0,-1541.382,58.014
24.95,104.1,2.47,1.01,1.0,1.52,-43.0,-1570.224,60.818
17.51,90.0,3.32,1.02,1.0,1.51,-43.0,-857.381,36.588
16.43,98.8,3.36,1.01,1.0,1.51,-44.0,-827.031,29.388
17.48,142.0,3.35,1.01,1.0,1.51,-43.0,-1034.713,52.017
17.46,94.3,1.66,1.4,1.0,1.51,-45.0,-822.324,44.502
24.65,147.2,2.52,1.11,1.0,1.51,-43.0,-1735.081,67.917
23.96,90.2,2.52,1.2,1.0,1.52,-44.0,-1407.512,56.244
24.99,148.2,2.46,1.06,1.0,1.52,-43.0,-1783.614,67.497
17.53,118.6,3.37,1.09,1.0,1.51,-44.0,-948.722,46.978
24.83,123.3,1.32,1.0,1.0,1.5,-44.0,-1668.37,62.812
17.48,142.6,3.45,1.0,1.0,1.51,-43.0,-1021.296,52.427
24.99,120.2,2.44,1.23,1.0,1.52,-43.0,-1658.317,64.134
24.98,148.9,1.15,1.01,1.0,1.64,-44.0,-1804.996,67.123
24.79,119.5,1.78,1.18,1.0,1.51,-44.0,-1633.122,62.043
17.46,147.2,3.37,1.18,1.0,1.51,-43.0,-1037.148,53.886
24.69,148.9,1.64,1.15,1.0,1.53,-43.0,-1750.47,66.408
15.97,90.1,3.24,1.01,1.0,1.56,-44.0,-736.428,28.429
23.37,90.2,2.76,1.01,1.0,1.51,-43.0,-1351.381,55.847
15.92,136.3,3.32,1.0,1.0,1.6,-44.0,-851.395,42.763
24.31,90.7,2.58,1.0,1.0,1.51,-43.0,-1433.144,57.865
16.43,93.7,3.38,1.01,1.0,1.52,-44.0,-805.377,28.937
17.14,143.8,3.22,1.0,1.0,1.5,-43.0,-1015.557,49.317
24.96,136.8,1.87,1.11,1.0,1.51,-43.0,-1745.422,65.138
17.56,94.6,3.38,1.0,1.0,1.51,-43.0,-884.795,37.548
16.43,132.8,3.47,1.01,1.0,1.5,-43.0,-909.226,44.515
24.72,103.7,1.47,1.01,1.0,1.51,-44.0,-1557.17,59.33
16.01,136.8,3.44,1.0,1.0,1.51,-43.0,-878.593,39.74
18.02,125.5,1.37,1.0,1.0,1.54,-44.0,-1003.445,58.516
24.3,90.2,2.6,1.01,1.0,1.53,-43.0,-1431.503,57.846
16.94,122.4,2.17,1.36,1.0,1.51,-45.0,-869.72,51.043
17.46,96.9,3.55,1.01,1.0,1.55,-43.0,-878.035,38.408
16.68,90.2,3.52,1.02,1.0,1.5,-44.0,-792.57,30.361
16.43,131.3,3.47,1.01,1.0,1.54,-43.0,-901.294,43.586
17.59,148.4,3.26,1.12,1.0,1.51,-43.0,-1045.342,56.888
24.7,122.9,1.49,1.16,1.0,1.52,-44.0,-1658.633,61.377
24.98,148.9,1.24,1.08,1.0,1.64,-43.0,-1806.319,66.394
24.91,108.3,2.47,1.04,1.0,1.5,-43.0,-1589.394,61.786
16.02,136.4,3.36,1.0,1.0,1.51,-43.0,-911.55,37.824
15.94,94.9,3.45,1.01,1.0,1.5,-44.0,-755.394,29.874
16.43,136.9,3.25,1.01,1.0,1.5,-43.0,-933.643,45.922
23.64,92.0,2.32,1.28,1.0,1.52,-44.0,-1372.472,56.805
23.48,90.1,2.74,1.03,1.0,1.5,-43.0,-1371.32,56.516
16.23,98.7,3.31,1.01,1.0,1.51,-44.0,-800.703,29.919
23.37,90.2,1.74,1.04,1.0,1.53,-44.0,-1358.908,57.553
16.7,106.6,3.23,1.02,1.0,1.67,-44.0,-817.366,40.681
17.46,146.1,3.18,1.18,1.0,1.5,-43.0,-1019.764,54.83
18.32,109.1,3.46,1.02,1.0,1.51,-43.0,-986.696,50.842
24.57,118.3,2.53,1.0,1.0,1.5,-43.0,-1616.48,63.155
17.12,119.5,1.63,1.01,1.0,1.5,-45.0,-887.295,52.871
24.98,123.3,1.32,1.02,1.0,1.53,-44.0,-1684.985,63.568
24.98,91.1,1.25,1.18,1.0,1.51,-44.0,-1494.627,57.837
24.56,90.1,2.05,1.01,1.0,1.51,-44.0,-1455.706,56.643
17.57,90.2,3.34,1.04,1.0,1.5,-43.0,-862.58,36.571
24.92,142.6,2.49,1.0,1.0,1.6,-43.0,-1732.31,67.354
24.42,90.1,2.56,1.04,1.0,1.5,-43.0,-1439.699,57.615
24.99,90.1,2.46,1.06,1.0,1.5,-44.0,-1482.064,56.724
16.56,136.4,3.36,1.0,1.0,1.52,-44.0,-927.98,44.002
17.56,90.2,3.39,1.0,1.0,1.59,-43.0,-859.274,37.046
17.49,147.6,3.25,1.11,1.0,1.51,-43.0,-1043.171,53.778
24.95,123.4,2.16,1.36,1.0,1.5,-44.0,-1676.633,62.703
15.31,95.3,3.36,1.01,1.0,1.51,-44.0,-715.02,33.223
24.57,118.3,1.66,1.48,1.0,1.5,-44.0,-1614.164,61.08
17.48,107.8,1.3,1.01,1.0,1.51,-45.0,-874.047,49.343
17.59,93.1,1.74,1.01,1.0,1.52,-45.0,-849.616,44.061
15.97,90.2,3.47,1.01,1.0,1.5,-44.0,-746.908,27.577
16.78,137.8,3.2,1.02,1.0,1.5,-44.0,-937.961,48.07
24.6,118.1,1.7,1.18,1.0,1.51,-44.0,-1619.201,61.104
25.0,122.3,1.32,1.02,1.0,1.52,-44.0,-1669.496,64.05
17.09,90.4,3.38,1.03,1.0,1.5,-43.0,-835.659,33.208
24.94,108.2,1.7,1.05,1.0,1.6,-44.0,-1593.073,60.984
24.86,141.6,1.56,1.01,1.0,1.5,-43.0,-1765.699,66.468
17.49,142.0,3.35,1.01,1.0,1.51,-43.0,-1024.569,53.443
24.68,104.0,2.53,1.01,1.0,1.57,-43.0,-1546.612,61.832
24.5,148.4,1.2,1.0,1.0,1.5,-44.0,-1756.265,65.334
24.98,148.3,2.46,1.23,1.0,1.51,-43.0,-1777.611,68.638
24.94,108.2,1.7,1.04,1.0,1.52,-44.0,-1600.452,59.858
16.43,99.4,3.2,1.01,1.0,1.51,-44.0,-821.867,32.913
17.12,93.5,3.36,1.02,1.0,1.51,-44.0,-838.207,34.614
23.35,120.8,2.77,1.32,1.0,1.52,-43.0,-1510.402,64.556
23.94,149.7,2.52,1.2,1.0,1.52,-43.0,-1699.502,66.483
16.95,91.6,3.61,1.01,1.0,1.5,-43.0,-827.069,32.995
24.99,90.1,2.46,1.01,1.0,1.5,-43.0,-1486.48,58.266
24.83,97.5,2.49,1.0,1.0,1.5,-43.0,-1512.476,60.039
24.7,135.8,1.91,1.16,1.0,1.51,-43.0,-1705.728,64.691
16.01,91.2,3.22,1.01,1.0,1.51,-44.0,-751.257,26.822
16.92,90.4,3.38,1.03,1.0,1.51,-44.0,-814.721,32.077
23.21,91.5,2.58,1.04,1.0,1.52,-44.0,-1338.72,56.527
24.95,137.0,2.16,1.01,1.0,1.52,-43.0,-1744.423,65.685
23.39,94.6,2.76,1.01,1.0,1.53,-43.0,-1378.965,57.198
17.57,148.4,3.25,1.11,1.0,1.5,-43.0,-1051.918,55.393
23.97,90.5,2.53,1.1,1.0,1.52,-44.0,-1416.536,56.268
15.91,92.5,3.11,1.12,1.0,1.5,-44.0,-737.603,28.043
23.55,90.2,2.62,1.27,1.0,1.53,-44.0,-1352.391,55.727
24.97,118.6,1.54,1.09,1.0,1.51,-44.0,-1660.786,62.486
24.54,136.4,2.54,1.0,1.0,1.52,-43.0,-1681.454,66.552
17.1,96.2,3.36,1.01,1.0,1.51,-43.0,-852.104,35.917
16.99,136.6,3.36,1.01,1.0,1.52,-43.0,-963.876,49.631
17.58,93.5,3.36,1.32,1.0,1.5,-44.0,-850.1,39.228
24.64,120.8,1.66,1.09,1.0,1.51,-44.0,-1639.3,61.542
17.62,147.3,3.25,1.06,1.0,1.6,-43.0,-1028.421,58.098
24.98,139.2,1.55,1.06,1.0,1.51,-43.0,-1760.13,65.398
23.55,92.0,2.58,1.28,1.0,1.52,-44.0,-1364.573,56.203
16.0,90.2,3.25,1.01,1.0,1.5,-44.0,-749.009,26.339
17.35,93.1,3.34,1.04,1.0,1.55,-43.0,-852.465,37.358
24.95,122.4,2.16,1.1,1.0,1.52,-43.0,-1681.505,63.088
16.02,136.4,3.36,1.17,1.0,1.51,-44.0,-893.579,38.363
17.22,90.9,2.08,1.03,1.0,1.51,-45.0,-819.839,39.966
17.15,91.0,3.2,1.02,1.0,1.51,-44.0,-835.397,34.142
24.95,94.1,2.39,1.01,1.0,1.5,-44.0,-1500.441,57.559
15.97,90.4,3.24,1.01,1.0,1.5,-44.0,-748.346,25.475
17.25,123.2,3.51,1.03,1.0,1.52,-43.0,-963.336,46.079
17.46,138.6,3.5,1.11,1.0,1.51,-43.0,-1012.478,51.319
24.98,148.9,2.49,1.01,1.0,1.64,-43.0,-1795.614,67.843
23.37,90.2,2.68,1.01,1.0,1.53,-43.0,-1359.01,55.336
17.25,119.0,3.2,1.01,1.0,1.5,-43.0,-936.343,45.369
18.06,136.8,3.37,1.11,1.0,1.51,-43.0,-1061.246,57.008
17.12,142.6,3.28,1.0,1.0,1.5,-43.0,-1022.089,49.509
16.7,136.5,2.04,1.0,1.0,1.52,-44.0,-898.476,53.657
15.64,94.9,3.2,1.11,1.0,1.51,-44.0,-727.91,30.11
24.99,100.1,1.59,1.0,1.0,1.5,-44.0,-1556.941,59.166
23.59,92.0,2.58,1.28,1.0,1.5,-44.0,-1366.239,56.074
15.46,90.7,3.25,1.02,1.0,1.5,-44.0,-718.025,30.434
25.0,141.3,1.67,1.0,1.0,1.5,-43.0,-1761.975,65.533
16.02,136.4,2.2,1.04,1.0,1.52,-44.0,-870.588,43.908
24.98,90.1,1.19,1.01,1.0,1.64,-44.0,-1485.464,58.898
16.43,90.4,3.26,1.01,1.0,1.51,-44.0,-793.012,28.749
18.22,90.2,3.54,1.06,1.0,1.51,-43.0,-910.063,43.455
15.94,123.3,1.39,1.03,1.0,1.5,-45.0,-792.741,43.847
24.98,90.9,2.08,1.03,1.0,1.52,-44.0,-1491.84,56.672
24.78,148.1,1.22,1.18,1.0,1.5,-43.0,-1782.468,66.371
24.92,142.6,1.43,1.09,1.0,1.51,-43.0,-1761.613,65.627
16.04,94.4,3.46,1.01,1.0,1.51,-44.0,-763.446,28.989
16.43,122.3,3.47,1.37,1.0,1.51,-44.0,-862.215,43.382
24.92,98.8,2.22,1.01,1.0,1.51,-44.0,-1528.481,58.409
17.46,90.3,3.36,1.01,1.0,1.51,-44.0,-860.905,34.255
17.51,110.1,3.31,1.02,1.0,1.5,-43.0,-927.336,43.503
17.15,142.5,3.13,1.02,1.0,1.51,-43.0,-999.816,50.293
17.58,146.1,3.25,1.0,1.0,1.51,-43.0,-1028.736,56.224
24.98,148.9,1.23,1.08,1.0,1.64,-43.0,-1805.973,66.386
17.57,119.5,3.59,1.01,1.0,1.5,-43.0,-963.27,47.558
16.85,123.3,1.28,1.0,1.0,1.5,-45.0,-869.603,49.032
18.12,140.8,3.36,1.02,1.0,1.51,-43.0,-1064.645,58.28
16.21,90.4,3.38,1.2,1.0,1.5,-44.0,-745.469,30.344
16.43,98.8,3.22,1.04,1.0,1.5,-44.0,-819.247,32.601
16.04,90.2,3.39,1.0,1.0,1.5,-44.0,-752.91,27.395
24.8,103.0,1.68,1.01,1.0,1.5,-44.0,-1559.584,59.324
17.53,118.6,3.37,1.09,1.0,1.5,-44.0,-949.946,46.875
24.99,91.9,2.46,1.11,1.0,1.5,-43.0,-1493.455,58.891
17.48,142.5,3.61,1.0,1.0,1.51,-43.0,-1006.302,54.409
24.93,104.1,1.77,1.01,1.0,1.52,-44.0,-1568.214,59.752
23.97,90.1,2.66,1.1,1.0,1.52,-44.0,-1409.922,56.264
24.64,132.5,1.69,1.0,1.0,1.5,-44.0,-1671.844,64.054
17.51,103.6,3.5,1.02,1.0,1.56,-43.0,-904.318,41.274
24.93,148.9,1.19,1.01,1.0,1.64,-44.0,-1802.851,66.6
18.02,141.6,3.29,1.01,1.0,1.5,-43.0,-1085.394,55.581
24.97,94.6,2.47,1.0,1.0,1.55,-43.0,-1502.682,59.967
15.89,142.9,3.25,1.02,1.0,1.5,-43.0,-878.885,43.154
24.95,98.7,2.22,1.01,1.0,1.51,-44.0,-1541.597,57.916
17.46,96.8,3.36,1.31,1.0,1.51,-44.0,-857.11,38.88
16.43,90.1,3.46,1.01,1.0,1.51,-44.0,-789.404,28.629
23.46,90.2,2.64,1.26,1.0,1.53,-44.0,-1356.703,56.18
24.96,93.2,1.89,1.01,1.0,1.51,-44.0,-1502.544,57.581
16.61,90.4,1.23,1.01,1.0,1.51,-45.0,-737.798,37.447
17.15,142.5,3.51,1.02,1.0,1.5,-43.0,-994.457,52.215
