X1,X2,X3,X4,X5,X6,ANG,AVG,RIP
24.36,73.4,0.52,0.02,2.33,0.54,-45.0,-1780.085,34.378
24.48,139.5,0.52,0.01,2.32,0.5,-45.0,-2018.476,39.755
24.92,137.1,0.51,0.03,1.8,0.66,-46.0,-2036.509,49.232
17.46,138.4,0.52,0.02,1.7,0.5,-45.0,-1562.812,67.311
15.12,67.3,0.51,0.01,3.3,0.68,-47.0,-1455.037,22.009
15.56,134.9,0.51,0.03,3.3,0.59,-47.0,-1677.219,31.071
24.84,137.4,0.51,0.02,2.46,0.56,-43.0,-1913.435,38.358
15.44,72.2,0.52,0.78,2.76,0.62,-47.0,-1152.623,25.627
15.12,66.6,0.5,0.03,3.21,0.82,-47.0,-1309.671,20.03
15.14,134.4,0.5,0.03,3.51,0.68,-47.0,-1573.178,25.575
15.14,70.1,0.5,0.02,3.17,0.66,-47.0,-1480.903,23.129
17.33,115.8,0.51,0.04,3.37,0.64,-47.0,-1643.427,32.118
23.99,125.2,0.5,0.07,2.27,0.54,-46.0,-2010.877,43.145
24.49,110.6,0.5,0.01,3.16,0.67,-42.0,-1317.9,50.932
15.42,98.7,0.52,0.76,3.3,0.61,-47.0,-1255.435,17.428
15.58,116.6,0.58,0.03,2.49,0.65,-47.0,-1495.038,48.768
16.38,68.5,0.51,0.73,2.76,0.74,-47.0,-1107.962,14.133
17.13,67.3,0.51,0.01,3.3,0.68,-47.0,-1464.626,28.461
24.64,98.8,0.5,0.01,3.09,0.68,-42.0,-1337.441,52.664
15.14,66.8,0.51,0.54,3.3,0.68,-47.0,-1180.143,14.536
24.97,68.6,0.51,0.01,1.79,0.5,-46.0,-1848.212,40.435
15.1,68.5,0.5,0.54,3.18,0.68,-47.0,-1193.751,17.803
15.13,119.1,0.5,0.51,3.31,0.54,-47.0,-1444.86,26.497
15.35,134.7,0.51,0.07,3.39,0.67,-47.0,-1567.569,25.982
15.9,105.7,0.51,0.02,3.06,0.64,-47.0,-1597.214,30.854
15.75,99.6,0.55,0.77,3.05,0.55,-47.0,-1309.883,23.021
16.38,62.3,0.5,0.8,1.99,0.76,-47.0,-965.668,38.416
15.6,98.1,0.5,0.53,2.25,0.52,-47.0,-1293.382,50.126
15.22,70.4,0.5,0.04,3.39,0.67,-47.0,-1460.824,22.755
15.32,137.7,0.5,0.02,1.59,0.5,-45.0,-1304.917,55.601
24.19,61.7,0.58,0.0,2.29,0.51,-47.0,-1686.357,37.291
23.59,76.9,0.5,0.01,3.04,0.52,-42.0,-1417.794,45.485
15.15,112.4,0.51,0.53,3.16,0.65,-47.0,-1333.57,19.44
15.43,134.6,0.52,0.01,3.09,0.66,-47.0,-1615.835,29.46
24.33,98.1,0.5,0.55,3.14,0.67,-42.0,-1111.687,60.194
15.44,98.7,0.52,0.72,3.41,0.77,-47.0,-1153.158,19.89
15.83,113.4,0.6,0.75,2.31,0.8,-46.0,-1104.933,31.557
24.39,96.4,0.58,0.04,2.39,0.5,-45.0,-1915.252,35.492
15.14,64.9,0.5,0.54,3.32,0.68,-47.0,-1167.958,13.137
15.35,137.7,0.74,0.02,3.45,0.67,-47.0,-1615.379,38.932
24.31,70.9,0.6,0.02,2.34,0.54,-45.0,-1740.846,32.618
15.59,70.3,0.51,0.04,3.53,0.8,-47.0,-1335.057,28.448
15.35,133.4,0.6,0.11,3.18,0.66,-47.0,-1553.957,31.238
15.73,97.8,0.6,0.76,3.28,0.61,-47.0,-1268.68,23.107
15.52,95.2,0.51,0.04,3.39,0.67,-47.0,-1543.255,24.03
15.14,66.5,0.5,0.52,3.33,0.52,-47.0,-1303.59,29.609
24.24,120.0,0.51,0.04,3.21,0.64,-42.0,-1279.085,47.406
15.61,100.6,0.5,0.04,3.39,0.67,-47.0,-1551.298,23.658
15.18,133.3,0.52,0.04,3.37,0.67,-47.0,-1584.395,25.328
24.43,133.5,0.52,0.02,1.63,0.5,-45.0,-2079.088,51.947
16.38,100.8,0.51,0.78,3.19,0.78,-47.0,-1176.598,24.163
15.58,75.2,0.5,0.54,3.25,0.65,-47.0,-1247.871,17.475
15.28,67.3,0.5,0.02,3.3,0.59,-47.0,-1538.223,27.396
15.44,66.9,0.65,0.78,3.09,0.81,-47.0,-1018.971,8.89
15.59,133.5,0.52,0.02,3.22,0.67,-47.0,-1617.168,27.074
24.36,71.2,0.61,0.02,2.34,0.63,-45.0,-1707.73,33.805
15.71,136.5,0.6,0.01,1.87,0.52,-46.0,-1469.219,62.344
24.39,138.4,0.52,0.04,2.29,0.5,-45.0,-2055.974,40.312
24.4,74.8,0.5,0.01,2.62,0.52,-43.0,-1663.564,36.282
16.42,71.9,0.51,0.86,2.76,0.74,-47.0,-1077.45,10.828
15.08,120.0,0.51,0.02,3.22,0.64,-47.0,-1596.266,29.305
15.11,66.3,0.58,0.01,2.47,0.57,-47.0,-1474.088,47.855
15.14,134.9,0.5,0.03,3.32,0.59,-47.0,-1675.193,29.997
15.04,135.7,0.51,0.06,3.3,0.68,-47.0,-1547.259,26.185
15.44,98.8,0.52,0.78,3.33,0.62,-47.0,-1238.059,16.809
24.19,73.2,0.52,0.01,2.36,0.68,-46.0,-1697.802,38.659
15.1,65.9,0.6,0.74,3.07,0.8,-47.0,-1026.696,7.649
24.93,137.4,0.58,0.05,2.29,0.5,-44.0,-1987.775,41.769
17.29,120.9,0.5,0.01,3.24,0.54,-47.0,-1765.175,36.764
24.35,137.3,0.58,0.04,2.74,0.58,-42.0,-1709.097,38.203
23.99,133.3,0.5,0.06,3.27,0.66,-42.0,-1199.663,47.391
15.6,100.5,0.5,0.03,3.25,0.65,-47.0,-1574.954,27.245
24.93,98.7,0.5,0.78,3.03,0.62,-42.0,-1085.685,56.268
15.24,135.2,0.52,0.85,3.09,0.68,-47.0,-1225.274,23.998
24.39,139.0,0.52,0.04,1.7,0.5,-45.0,-2107.844,51.905
15.95,106.6,0.55,0.69,3.23,0.62,-47.0,-1318.016,22.795
24.93,119.2,0.51,0.04,2.34,0.5,-45.0,-1992.845,37.671
24.32,133.3,0.51,0.76,2.27,0.5,-44.0,-1808.012,48.544
15.6,66.7,0.5,0.77,3.32,0.68,-47.0,-1082.934,15.931
23.99,133.3,0.58,0.01,2.29,0.5,-46.0,-2024.996,41.679
15.43,70.2,0.5,0.01,3.09,0.78,-47.0,-1372.617,20.472
24.36,137.1,0.58,0.02,2.29,0.7,-45.0,-1914.17,40.828
16.03,71.8,0.51,0.09,2.76,0.75,-47.0,-1364.844,25.531
15.1,69.2,0.6,0.53,2.96,0.8,-47.0,-1117.679,18.495
24.77,136.5,0.52,0.04,1.84,0.54,-46.0,-2073.143,47.574
24.62,74.0,0.5,0.55,2.63,0.68,-43.0,-1357.629,46.736
24.34,138.4,0.51,0.04,1.63,0.52,-45.0,-2053.957,52.616
24.41,97.4,0.51,0.01,1.87,0.56,-46.0,-1966.14,45.566
24.36,77.0,0.5,0.09,1.76,0.54,-46.0,-1837.178,45.795
16.37,99.6,0.51,0.09,3.33,0.62,-47.0,-1596.216,29.392
17.28,110.4,0.51,0.02,3.1,0.51,-47.0,-1768.05,40.14
24.09,66.8,0.5,0.03,2.58,0.56,-43.0,-1599.655,39.429
24.45,97.0,0.59,0.01,2.51,0.57,-44.0,-1832.588,34.257
15.14,133.6,0.5,0.54,3.32,0.5,-47.0,-1478.008,28.721
15.63,106.6,0.5,0.01,3.23,0.62,-47.0,-1628.002,30.026
24.84,71.9,0.51,0.86,2.76,0.74,-42.0,-1114.109,57.639
24.15,66.7,0.5,0.03,2.32,0.87,-47.0,-1565.144,49.029
24.85,137.6,0.54,0.02,1.64,0.5,-46.0,-2118.957,50.985
24.39,82.0,0.5,0.8,2.29,0.52,-45.0,-1581.5,35.493
15.42,136.5,0.51,0.01,1.96,0.52,-46.0,-1443.691,56.653
15.15,111.7,0.51,0.51,3.16,0.65,-47.0,-1348.44,19.696
15.59,71.8,0.61,0.05,3.09,0.79,-47.0,-1369.902,23.659
15.35,75.3,0.58,0.04,2.39,0.5,-47.0,-1534.983,56.028
15.1,68.7,0.52,0.76,3.07,0.78,-47.0,-1030.238,12.956
15.35,136.9,1.3,0.01,2.81,0.76,-47.0,-1532.186,58.687
15.6,116.3,0.58,0.55,3.23,0.52,-47.0,-1455.521,31.804
15.64,61.7,0.5,0.03,3.31,0.59,-47.0,-1503.261,26.04
15.43,106.4,0.52,0.72,3.1,0.76,-47.0,-1179.18,15.908
15.62,98.8,0.6,0.78,3.33,0.62,-47.0,-1246.327,22.8
24.36,118.9,0.51,0.02,2.25,0.54,-46.0,-2016.273,41.264
15.88,136.8,0.51,0.01,3.3,0.64,-47.0,-1660.62,27.927
24.27,96.4,0.58,0.08,2.39,0.6,-45.0,-1835.212,37.2
17.28,120.0,0.51,0.01,3.07,0.64,-47.0,-1685.25,31.21
15.18,98.7,0.52,0.79,3.27,0.56,-47.0,-1259.957,18.134
15.25,69.1,0.6,0.69,2.44,0.8,-47.0,-1009.515,34.355
15.42,115.6,0.5,0.76,2.62,0.52,-47.0,-1302.602,32.419
24.94,136.8,0.51,0.74,1.97,0.56,-45.0,-1888.157,47.948
15.28,120.0,0.51,0.8,3.22,0.64,-47.0,-1248.518,17.704
15.52,66.5,0.58,0.8,3.09,0.68,-47.0,-1092.413,13.518
24.93,135.5,0.52,0.01,1.63,0.52,-46.0,-2097.869,51.16
24.41,133.2,0.51,0.0,2.46,0.56,-45.0,-1964.648,42.728
24.93,73.2,0.51,0.01,2.34,0.54,-45.0,-1765.803,32.593
15.1,138.5,0.69,0.01,2.03,0.57,-46.0,-1444.986,60.856
15.14,66.2,0.51,0.54,3.3,0.68,-47.0,-1179.908,14.357
24.9,137.3,0.5,0.01,2.9,0.5,-42.0,-1535.918,45.305
24.97,121.1,0.51,0.01,2.43,0.58,-45.0,-1924.988,36.91
15.27,112.2,0.52,0.67,3.4,0.65,-47.0,-1276.494,19.086
24.36,118.9,0.6,0.02,2.13,0.54,-46.0,-2032.012,42.356
24.3,138.4,0.52,0.11,1.72,0.54,-46.0,-2036.98,50.296
24.39,138.4,0.52,0.04,2.32,0.5,-45.0,-2039.026,40.366
15.14,62.1,0.51,0.72,3.31,0.76,-47.0,-1024.945,13.347
16.36,61.5,0.5,0.04,3.3,0.76,-47.0,-1357.112,27.963
24.97,136.5,0.52,0.01,1.7,0.5,-46.0,-2125.916,48.964
16.04,137.7,0.51,0.01,3.49,0.66,-47.0,-1626.471,29.272
24.36,73.1,0.6,0.02,2.34,0.54,-44.0,-1768.148,33.178
15.75,106.6,0.52,0.76,3.06,0.59,-47.0,-1295.265,18.944
24.96,137.1,0.51,0.04,1.81,0.62,-46.0,-2043.889,48.574
15.55,133.2,0.51,0.02,2.45,0.68,-47.0,-1477.208,44.717
24.97,138.4,0.51,0.01,1.94,0.56,-46.0,-2082.175,46.118
24.92,68.2,0.51,0.04,1.76,0.68,-47.0,-1769.709,43.269
16.02,109.8,0.55,0.03,2.54,0.56,-47.0,-1591.863,50.295
15.42,69.8,0.6,0.02,3.23,0.5,-47.0,-1639.479,43.743
24.94,139.1,0.52,0.01,2.02,0.56,-46.0,-2076.577,43.977
16.38,126.7,0.52,0.01,2.76,0.76,-47.0,-1520.092,31.951
24.49,66.5,0.5,0.54,2.81,0.68,-42.0,-1125.342,59.304
15.35,132.0,0.52,0.07,3.39,0.67,-47.0,-1582.113,25.169
24.22,70.9,0.6,0.74,2.34,0.55,-44.0,-1463.536,28.191
24.63,96.1,0.5,0.03,3.07,0.65,-42.0,-1348.926,51.135
15.44,99.1,0.6,0.78,3.07,0.62,-47.0,-1247.953,18.808
16.38,61.5,0.53,0.8,3.37,0.67,-47.0,-1027.793,31.464
24.4,98.2,0.5,0.01,2.54,0.66,-45.0,-1808.492,36.717
15.43,139.8,0.5,0.01,3.1,0.78,-47.0,-1500.01,28.306
15.7,62.5,0.51,0.01,3.33,0.62,-47.0,-1491.424,24.797
24.12,70.9,0.52,0.02,2.34,0.54,-46.0,-1754.337,34.192
15.71,134.0,0.51,0.01,3.33,0.58,-47.0,-1688.5,31.161
15.09,63.8,0.5,0.57,3.22,0.66,-47.0,-1172.581,16.543
15.57,98.8,0.92,0.75,3.19,0.62,-47.0,-1283.043,38.313
15.35,110.6,0.51,0.02,3.39,0.67,-47.0,-1571.57,24.122
24.6,109.8,0.55,0.03,2.54,0.61,-44.0,-1835.661,35.243
24.37,133.2,0.51,0.02,3.08,0.56,-42.0,-1404.073,44.915
24.37,98.7,0.58,0.01,3.04,0.62,-42.0,-1419.001,38.743
15.25,70.2,0.92,0.04,3.22,0.6,-47.0,-1554.05,55.381
18.13,98.7,0.52,0.02,3.07,0.62,-47.0,-1679.479,34.774
15.14,69.8,0.5,0.49,3.34,0.67,-47.0,-1224.115,15.895
15.35,100.9,0.51,0.01,3.27,0.67,-47.0,-1561.497,25.734
24.42,110.7,0.6,0.02,2.49,0.57,-44.0,-1890.4,35.581
24.35,137.1,0.5,0.04,1.76,0.5,-46.0,-2068.458,49.33
24.92,66.6,0.5,0.03,2.55,0.82,-44.0,-1471.839,54.198
15.14,64.9,0.5,0.54,3.32,0.56,-47.0,-1260.313,25.733
15.33,61.2,0.63,0.04,1.79,0.79,-47.0,-1077.4,48.853
24.45,136.9,0.51,0.01,1.91,0.52,-46.0,-2085.148,46.21
24.45,97.7,0.58,0.05,2.48,0.68,-45.0,-1783.105,35.812
15.14,66.8,0.5,0.03,3.16,0.68,-47.0,-1440.195,20.502
24.36,73.4,0.51,0.02,2.66,0.54,-43.0,-1611.172,37.918
24.36,76.9,0.6,0.02,2.32,0.5,-45.0,-1816.751,33.782
15.14,64.5,0.5,0.03,3.25,0.65,-47.0,-1464.631,21.57
15.43,67.4,0.52,0.01,3.08,0.67,-47.0,-1473.217,23.671
15.16,135.6,0.5,0.8,2.76,0.79,-47.0,-1138.548,31.66
15.44,66.8,0.52,0.03,3.3,0.62,-47.0,-1510.899,26.334
24.92,100.1,0.51,0.04,2.76,0.5,-42.0,-1704.656,37.831
15.64,99.9,0.51,0.76,3.38,0.67,-47.0,-1211.946,19.301
24.95,138.6,0.5,0.01,1.98,0.52,-46.0,-2105.055,44.388
15.45,98.7,0.5,0.78,3.13,0.68,-47.0,-1193.869,13.418
15.67,135.7,0.52,0.78,1.91,0.62,-46.0,-1151.456,40.961
15.53,69.1,0.6,0.02,3.08,0.8,-47.0,-1371.92,23.213
15.23,66.8,0.51,0.01,2.97,0.79,-47.0,-1340.022,19.985
16.38,61.5,0.5,0.8,1.99,0.5,-47.0,-1130.035,48.019
15.6,138.6,0.5,0.02,3.4,0.63,-47.0,-1643.88,28.083
23.47,65.0,0.5,0.02,2.03,0.56,-47.0,-1752.868,41.34
15.23,99.0,0.52,0.78,3.07,0.79,-47.0,-1106.626,18.853
24.45,68.1,0.5,0.78,2.85,0.67,-42.0,-1026.22,62.376
24.39,138.4,0.61,0.04,2.29,0.5,-44.0,-2043.324,41.077
15.69,134.0,0.51,0.04,3.24,0.66,-47.0,-1603.315,27.632
15.04,66.8,0.51,0.03,3.16,0.68,-47.0,-1435.862,21.592
24.95,138.2,0.5,0.01,1.98,0.8,-45.0,-1982.33,47.776
15.11,138.4,0.55,0.56,3.32,0.5,-47.0,-1477.788,30.307
24.21,116.4,0.58,0.02,2.55,0.51,-44.0,-1913.136,35.873
24.88,74.3,0.6,0.02,2.34,0.54,-44.0,-1747.536,32.813
15.73,134.0,0.51,0.01,1.56,0.6,-45.0,-1283.489,51.513
24.6,132.0,0.55,0.03,3.11,0.67,-42.0,-1267.774,49.506
15.52,73.2,0.5,0.01,2.34,0.54,-47.0,-1487.279,51.459
15.76,132.0,0.52,0.09,3.39,0.67,-47.0,-1582.827,26.765
15.44,136.5,0.52,0.01,3.06,0.67,-47.0,-1603.595,29.41
15.65,70.2,0.51,0.67,3.26,0.78,-47.0,-1077.138,12.952
16.38,106.6,0.51,0.75,2.77,0.62,-47.0,-1299.823,21.801
24.42,133.3,0.51,0.02,2.45,0.56,-44.0,-1968.496,38.369
24.97,136.5,0.52,0.04,1.7,0.5,-46.0,-2111.221,49.812
24.45,97.0,0.59,0.02,2.51,0.57,-44.0,-1827.609,34.213
15.44,116.5,0.52,0.76,3.09,0.7,-47.0,-1223.736,17.195
22.7,96.7,0.52,0.72,3.08,0.76,-42.0,-1242.471,60.184
15.61,98.5,0.51,0.01,3.39,0.7,-47.0,-1533.711,24.074
24.39,96.4,0.71,0.71,2.39,0.5,-43.0,-1654.201,30.947
24.41,110.7,0.51,0.01,2.34,0.57,-46.0,-1950.941,39.003
15.16,111.5,0.51,0.51,3.16,0.69,-47.0,-1312.874,19.013
15.42,70.2,0.5,0.01,3.33,0.69,-47.0,-1463.949,22.824
15.23,70.6,0.51,0.03,2.97,0.79,-47.0,-1340.569,20.903
15.42,70.9,0.51,0.86,3.08,0.74,-47.0,-1036.169,9.815
24.69,81.8,0.5,0.19,2.34,0.5,-45.0,-1782.076,34.379
24.97,73.2,0.51,0.01,2.34,0.54,-45.0,-1759.96,32.332
15.88,135.9,0.58,0.01,3.3,0.64,-47.0,-1659.824,32.188
15.61,100.8,0.51,0.01,3.39,0.67,-47.0,-1573.1,23.871
23.94,138.4,0.52,0.04,2.34,0.66,-45.0,-1931.735,41.907
16.41,72.7,0.52,0.76,2.76,0.74,-47.0,-1114.358,13.937
15.35,139.9,0.52,0.02,3.39,0.5,-47.0,-1772.312,37.819
16.26,61.8,0.5,0.8,2.74,0.76,-47.0,-1043.596,11.161
24.36,76.9,0.6,0.08,2.32,0.5,-45.0,-1791.136,33.905
23.97,66.8,0.52,0.01,2.06,0.68,-47.0,-1722.739,41.515
15.43,67.4,0.52,0.05,3.08,0.71,-47.0,-1415.026,21.186
15.71,98.7,0.69,0.75,3.06,0.54,-47.0,-1333.484,31.432
15.1,69.1,0.6,0.76,2.84,0.75,-47.0,-1055.673,18.367
24.98,98.5,0.52,0.01,1.86,0.5,-46.0,-2003.228,44.759
24.97,109.5,0.51,0.01,2.43,0.58,-45.0,-1896.519,35.724
15.56,139.7,0.51,0.06,3.3,0.59,-47.0,-1668.897,30.185
24.92,137.4,0.5,0.04,1.76,0.5,-46.0,-2132.241,49.534
15.49,133.2,0.51,0.82,2.45,0.51,-47.0,-1288.168,35.408
24.92,137.1,0.5,0.04,2.83,0.76,-42.0,-1509.48,48.841
24.94,97.6,0.69,0.55,2.03,0.56,-46.0,-1782.556,38.736
15.99,138.2,0.52,0.54,3.31,0.68,-47.0,-1373.909,29.685
15.44,66.5,0.51,0.14,2.78,0.55,-47.0,-1483.433,39.422
15.61,70.9,0.53,0.02,2.34,0.54,-47.0,-1489.048,51.6
16.4,109.9,0.64,0.08,3.34,0.66,-47.0,-1597.563,35.473
24.93,137.1,0.5,0.04,1.74,0.5,-46.0,-2106.132,49.052
15.14,66.5,0.5,0.03,3.3,0.52,-47.0,-1598.351,34.457
24.75,65.0,0.5,0.01,2.32,0.68,-46.0,-1636.262,41.45
15.41,69.9,0.5,0.49,3.34,0.66,-47.0,-1234.087,16.636
24.33,79.9,0.51,0.01,2.34,0.54,-46.0,-1829.078,35.197
24.75,137.7,0.52,0.02,2.85,0.5,-42.0,-1598.61,44.171
15.97,108.4,0.51,0.05,2.07,0.61,-46.0,-1405.451,55.075
24.04,69.1,0.6,0.76,2.89,0.8,-42.0,-996.553,58.287
15.34,99.6,0.53,0.75,3.05,0.59,-47.0,-1267.886,17.048
15.34,67.5,0.53,0.01,3.46,0.67,-47.0,-1460.902,25.92
16.41,71.9,0.52,0.86,2.76,0.7,-47.0,-1108.735,11.487
15.7,71.8,0.51,0.05,3.33,0.74,-47.0,-1402.786,24.095
24.36,118.8,0.77,0.02,2.34,0.54,-45.0,-1970.921,39.292
24.39,138.4,0.52,0.01,2.32,0.5,-45.0,-2052.081,40.016
15.65,111.7,0.51,0.51,3.16,0.65,-47.0,-1362.535,21.159
15.75,70.2,0.65,0.76,3.06,0.8,-47.0,-1057.909,11.534
15.59,63.2,0.58,0.02,2.49,0.57,-47.0,-1488.307,44.689
15.42,98.7,0.52,0.09,3.27,0.61,-47.0,-1573.623,30.458
24.36,76.9,0.6,0.02,2.49,0.54,-44.0,-1725.35,32.743
15.43,99.0,0.52,0.78,3.19,0.62,-47.0,-1243.255,15.772
15.12,64.9,0.5,0.54,3.08,0.78,-47.0,-1100.797,13.094
15.14,131.0,0.5,0.01,3.32,0.59,-47.0,-1676.521,29.992
16.43,62.1,0.52,0.72,2.77,0.76,-47.0,-1081.192,12.484
24.36,137.3,0.52,0.01,2.32,0.54,-45.0,-2002.843,40.541
24.93,136.5,0.51,0.01,1.7,0.5,-46.0,-2116.71,49.667
24.45,98.6,0.51,0.0,2.48,0.55,-46.0,-1870.884,40.344
24.56,119.4,0.53,0.0,2.47,0.52,-46.0,-1934.784,41.186
16.35,117.6,0.5,0.02,3.25,0.5,-47.0,-1761.711,38.907
15.32,131.1,0.51,0.09,3.39,0.67,-47.0,-1560.994,24.528
24.85,106.0,0.51,0.02,1.63,0.68,-46.0,-1933.73,51.303
15.71,134.3,0.51,0.01,3.26,0.58,-47.0,-1688.969,31.918
15.58,75.0,0.64,0.03,3.25,0.65,-47.0,-1523.035,34.176
15.43,139.6,0.5,0.03,3.26,0.56,-47.0,-1691.623,32.088
15.27,132.4,0.51,0.01,3.39,0.67,-47.0,-1609.325,24.944
15.43,105.8,0.52,0.05,3.4,0.62,-47.0,-1605.257,28.918
15.44,70.2,0.65,0.76,3.07,0.8,-47.0,-1048.682,10.239
15.42,136.7,0.51,0.76,3.3,0.61,-47.0,-1322.561,25.91
24.6,121.4,0.55,0.03,2.54,0.61,-44.0,-1858.009,35.868
24.48,134.7,0.52,0.0,2.32,0.5,-46.0,-1999.864,45.115
15.14,66.1,0.51,0.03,3.16,0.68,-47.0,-1436.282,21.09
24.77,67.3,0.5,0.02,2.79,0.7,-42.0,-1327.114,58.408
24.44,74.3,0.51,0.02,2.45,0.56,-44.0,-1726.783,33.989
15.08,133.3,0.51,0.01,3.16,0.64,-47.0,-1610.488,29.626
16.35,130.7,0.51,0.81,2.76,0.74,-47.0,-1237.42,26.633
15.95,112.6,0.51,0.51,3.3,0.8,-47.0,-1265.06,23.519
15.58,75.0,0.5,0.79,3.25,0.65,-47.0,-1139.674,12.066
15.74,96.1,0.6,0.01,3.49,0.67,-47.0,-1564.546,29.666
24.87,70.2,0.65,0.02,2.45,0.8,-43.0,-1538.285,38.281
15.0,66.7,0.5,0.52,3.22,0.69,-47.0,-1179.402,16.339
15.65,118.9,0.51,0.02,2.34,0.54,-47.0,-1554.387,54.253
24.5,68.5,0.5,0.01,2.79,0.58,-42.0,-1420.604,47.857
24.26,138.4,0.52,0.05,2.32,0.5,-45.0,-2006.425,40.597
15.93,62.1,0.52,0.7,3.09,0.76,-47.0,-1065.378,10.982
15.71,138.3,0.52,0.03,2.35,0.5,-47.0,-1614.843,55.111
24.95,139.7,0.6,0.01,2.32,0.5,-43.0,-1995.165,41.815
24.03,137.7,0.52,0.02,1.63,0.56,-45.0,-2033.198,52.613
15.23,68.1,0.52,0.76,3.07,0.79,-47.0,-1025.993,11.912
15.12,70.5,0.51,0.71,3.16,0.71,-47.0,-1107.874,10.532
24.97,136.5,0.51,0.04,1.76,0.5,-46.0,-2113.032,48.773
15.41,70.2,0.5,0.01,3.09,0.78,-47.0,-1371.299,20.384
15.53,138.8,0.5,0.03,3.24,0.66,-47.0,-1610.819,27.336
15.14,131.5,0.5,0.05,3.39,0.67,-47.0,-1579.036,24.757
15.25,110.0,0.5,0.09,3.32,0.68,-47.0,-1519.062,24.007
24.39,119.6,0.58,0.04,2.34,0.5,-45.0,-2004.846,38.989
15.69,106.6,0.69,0.76,3.06,0.56,-47.0,-1320.041,28.929
15.43,97.9,0.52,0.82,1.79,0.51,-46.0,-1074.365,45.506
24.97,68.4,0.51,0.01,2.5,0.53,-43.0,-1630.127,35.373
15.14,63.7,0.5,0.59,3.35,0.68,-47.0,-1139.155,13.455
15.61,100.4,0.51,0.03,3.39,0.67,-47.0,-1554.284,24.352
24.35,111.5,0.51,0.44,3.16,0.69,-42.0,-1160.655,56.874
15.39,116.4,0.5,0.01,3.37,0.52,-47.0,-1737.723,36.033
15.14,70.6,0.51,0.03,2.98,0.79,-47.0,-1341.001,20.535
24.39,138.4,0.77,0.04,1.74,0.5,-45.0,-2110.824,51.723
24.3,106.6,0.51,0.74,3.06,0.5,-42.0,-1215.398,49.055
15.13,68.6,0.5,0.02,3.34,0.62,-47.0,-1513.244,24.54
15.43,65.1,0.5,0.53,3.09,0.78,-47.0,-1113.891,12.56
15.35,110.6,0.67,0.01,3.39,0.67,-47.0,-1591.634,36.201
15.1,69.5,0.6,0.76,3.06,0.8,-47.0,-1032.584,7.766
15.14,66.4,0.5,0.03,3.09,0.65,-47.0,-1468.419,24.601
15.43,99.0,0.52,0.78,3.44,0.62,-47.0,-1230.822,20.039
24.85,118.8,0.51,0.03,2.27,0.54,-45.0,-1990.628,39.488
15.14,134.9,0.5,0.03,3.27,0.59,-47.0,-1665.44,30.178
24.54,139.1,0.51,0.01,2.02,0.56,-46.0,-2059.487,45.098
15.44,121.2,0.51,0.78,3.07,0.62,-47.0,-1284.548,18.875
15.35,100.9,0.51,0.01,3.39,0.67,-47.0,-1560.879,23.78
15.45,98.3,0.5,0.78,3.13,0.64,-47.0,-1230.004,13.585
24.14,109.3,0.5,0.02,3.26,0.89,-42.0,-1173.258,73.352
24.75,133.8,0.51,0.04,1.79,0.5,-46.0,-2085.362,48.074
15.58,73.2,0.5,0.12,3.25,0.61,-47.0,-1488.082,26.903
15.75,68.4,0.52,0.78,3.07,0.67,-47.0,-1116.513,12.664
15.75,138.4,0.69,0.03,2.03,0.56,-46.0,-1493.083,63.186
24.35,138.4,0.52,0.03,2.35,0.5,-45.0,-2002.164,39.99
15.75,99.6,0.52,0.02,3.05,0.59,-47.0,-1628.207,34.833
24.97,137.9,0.51,0.0,1.77,0.52,-47.0,-2087.224,49.155
15.38,139.1,0.52,0.77,2.02,0.56,-47.0,-1177.352,40.45
16.38,71.6,0.51,0.78,2.71,0.74,-47.0,-1102.354,13.853
24.36,73.4,0.6,0.02,2.48,0.53,-44.0,-1707.213,32.933
24.15,97.9,0.5,0.77,3.16,0.61,-42.0,-1033.011,62.463
16.34,120.3,0.51,0.01,2.44,0.66,-47.0,-1516.936,44.74
24.92,137.4,0.5,0.04,1.76,0.64,-46.0,-2048.674,49.008
24.36,76.9,0.6,0.04,2.29,0.5,-45.0,-1818.354,34.24
15.43,137.7,0.52,0.05,3.44,0.67,-47.0,-1596.708,26.695
24.24,135.0,0.51,0.04,3.21,0.59,-42.0,-1215.151,47.194
24.46,119.2,0.52,0.04,2.34,0.5,-45.0,-1997.488,38.977
24.39,138.4,0.52,0.02,2.32,0.5,-45.0,-2038.366,40.859
15.75,66.8,0.51,0.04,3.22,0.67,-47.0,-1458.927,22.629
15.45,65.8,0.51,0.01,3.09,0.78,-47.0,-1360.596,20.244
24.92,137.1,0.51,0.01,1.86,0.52,-46.0,-2133.646,47.186
15.16,64.5,0.5,0.03,3.25,0.65,-47.0,-1460.733,21.352
24.44,68.7,0.61,0.04,2.3,0.5,-45.0,-1740.922,32.421
15.35,134.9,0.51,0.03,3.32,0.59,-47.0,-1663.142,30.6
24.86,97.9,0.55,0.49,2.54,0.56,-43.0,-1634.311,32.152
24.36,95.6,0.77,0.02,2.39,0.54,-44.0,-1851.256,36.218
24.85,138.5,0.52,0.02,2.03,0.59,-46.0,-2060.664,44.953
24.93,137.1,0.5,0.02,3.08,0.5,-42.0,-1298.657,49.991
15.1,121.8,0.6,0.81,3.07,0.84,-47.0,-1102.703,29.182
15.33,98.7,0.52,0.78,3.1,0.55,-47.0,-1285.534,19.251
