X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
15,140,1,0.5,1,2.0,1.5,10,11,16,16,-47.0,-814.22,117.91
24,100,2,0.5,1,2.5,1.5,12,12,8,8,-45.0,-1450.79,88.93
22,130,1,0.5,1,2.0,1.5,12,13,0,0,-43.0,-1422.13,62.28
22,140,3,0.5,1,2.0,1.5,14,14,4,8,-46.0,-1604.74,88.11
22,140,2,0.5,2,2.0,1.5,10,10,4,4,-44.0,-1699.88,62.92
23,140,3,0.5,1,2.5,1.5,10,16,4,0,-40.0,-1370.58,88.37
22,150,1,0.5,3,2.5,1.5,11,11,16,16,-43.0,-1442.69,42.75
23,100,2,0.5,2,2.5,1.5,10,11,6,4,-43.0,-1414.54,80.13
22,110,3,0.5,1,2.0,1.5,11,11,16,16,-45.0,-1543.15,58.71
18,140,2,0.5,2,2.0,1.5,12,12,16,16,-47.0,-1373.8,29.43
17,100,1,0.5,4,2.0,1.5,11,12,16,16,-46.0,-1080.13,139.13
21,120,1,0.5,3,2.5,1.5,10,14,16,16,-46.0,-1237.03,65.41
23,140,2,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1700.12,69.77
20,150,1,0.5,3,2.0,1.5,10,10,16,16,-46.0,-1395.1,49.3
25,140,2,0.5,1,2.5,1.5,14,14,8,8,-45.0,-1725.21,93.2
16,130,3,0.5,1,2.0,1.5,10,10,8,8,-45.0,-1093.65,42.86
16,120,1,0.5,3,2.5,1.5,11,11,8,16,-48.0,-840.05,95.13
15,140,2,0.5,3,2.5,1.5,12,15,4,16,-45.0,-905.27,106.43
23,140,2,0.5,1,2.5,1.5,10,11,6,4,-43.0,-1541.18,87.17
23,110,2,0.5,1,2.0,1.5,11,11,4,4,-44.0,-1565.86,71.24
21,150,1,0.5,3,2.5,1.5,13,13,16,16,-45.0,-1421.65,49.74
15,100,1,0.5,4,2.5,1.5,12,14,4,0,-44.0,-762.89,131.27
24,100,2,0.5,1,2.5,1.5,11,16,14,4,-42.0,-1284.2,108.84
23,120,3,0.5,1,2.5,1.5,10,10,16,16,-45.0,-1556.7,77.87
24,110,2,0.5,1,2.0,1.5,10,12,10,6,-45.0,-1584.71,83.95
24,150,1,0.5,1,2.5,1.5,11,12,4,12,-46.0,-1640.43,139.01
16,140,4,0.5,1,2.0,1.5,11,11,0,0,-46.0,-1190.87,41.92
22,100,3,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1491.72,47.69
20,100,2,0.5,2,2.5,1.5,14,17,8,8,-44.0,-1192.71,64.87
15,110,1,0.5,1,2.0,1.5,11,11,16,16,-48.0,-701.5,132.22
24,100,2,0.5,1,2.5,1.5,12,13,4,2,-43.0,-1437.37,86.98
23,110,3,0.5,1,2.5,1.5,10,10,8,8,-44.0,-1482.74,77.64
25,150,2,0.5,1,2.0,1.5,14,14,8,8,-46.0,-1851.39,82.28
22,110,3,0.5,1,2.0,1.5,14,16,4,0,-39.0,-1557.32,76.93
18,130,1,0.5,1,2.5,1.5,10,17,0,16,-47.0,-868.52,213.56
19,130,3,0.5,1,2.0,1.5,10,10,16,16,-46.0,-1335.01,47.86
18,120,2,0.5,2,2.5,1.5,12,12,16,16,-46.0,-1117.66,43.32
18,110,3,0.5,1,2.5,1.5,11,13,16,16,-46.0,-1016.2,80.67
22,130,1,0.5,1,2.5,1.5,10,10,0,0,-45.0,-1339.94,81.78
16,110,3,0.5,2,2.5,1.5,15,15,4,4,-44.0,-1087.44,45.32
22,110,3,0.5,1,2.0,1.5,11,11,4,12,-45.0,-1473.36,87.49
25,140,1,0.5,2,2.0,1.5,10,10,4,4,-44.0,-1787.35,54.27
18,100,2,0.5,2,2.0,1.5,12,12,16,16,-47.0,-1266.83,35.41
15,150,3,0.5,2,2.5,1.5,13,14,16,16,-46.0,-1024.09,71.03
15,120,1,0.5,1,2.0,1.5,11,11,16,16,-48.0,-729.05,127.82
17,110,3,0.5,1,2.5,1.5,13,13,16,16,-46.0,-989.6,62.49
16,120,1,0.5,2,2.0,1.5,10,17,16,16,-48.0,-874.0,86.07
18,140,3,0.5,1,2.0,1.5,12,16,12,4,-44.0,-1238.63,78.17
