X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,AVG,RIP,COG
16,150,1,0.5,1,2.0,1.5,15,18,16,16,1762.82,64.16,13.65
20,150,1,0.5,3,2.0,1.5,10,10,16,16,1377.4,23.42,20.26
22,150,1,0.5,3,2.0,1.5,15,17,4,0,1623.18,24.29,17.49
23,150,1,0.5,2,2.0,1.5,10,10,16,16,1845.51,43.23,20.29
20,150,1,0.5,3,2.0,1.5,13,13,2,2,1452.2,25.96,20.29
19,150,2,0.5,1,2.5,1.5,15,18,0,0,1376.72,52.11,13.47
25,150,1,0.5,2,2.5,1.5,10,10,8,8,1781.47,60.39,20.19
16,150,1,0.5,2,2.0,1.5,15,18,16,16,1572.8,46.14,13.61
22,140,1,0.5,3,2.0,1.5,10,10,16,16,1473.75,24.38,20.18
17,140,1,0.5,3,2.0,1.5,15,18,0,16,1313.38,71.08,19.99
25,150,1,0.5,1,2.5,1.5,10,10,16,16,2139.44,36.91,20.14
17,150,2,0.5,1,2.5,1.5,12,12,16,16,1453.82,100.58,20.25
15,150,2,0.5,1,2.5,1.5,15,17,16,16,1557.38,77.93,15.53
19,150,1,0.5,3,2.0,1.5,15,17,10,6,1477.79,25.58,17.55
22,150,1,0.5,1,2.5,1.5,15,17,12,8,1954.09,36.59,17.42
15,140,2,0.5,3,2.0,1.5,13,13,0,0,1298.47,49.32,20.04
25,150,2,0.5,1,2.0,1.5,12,12,12,12,2180.58,49.43,20.4
17,150,2,0.5,1,2.0,1.5,15,16,16,16,1762.16,70.24,17.78
18,150,1,0.5,3,2.0,1.5,12,16,16,16,1487.21,59.75,20.98
22,150,1,0.5,1,2.5,1.5,11,11,16,16,1867.19,61.88,19.89
24,150,2,0.5,1,2.0,1.5,10,15,8,8,1915.99,61.47,20.9
22,130,1,0.5,1,2.5,1.5,10,10,16,16,1717.34,67.02,20.19
23,150,2,0.5,1,2.0,1.5,10,10,16,16,1923.68,54.34,20.24
18,150,1,0.5,1,2.0,1.5,13,18,16,8,1408.1,57.12,19.84
25,150,1,0.5,2,2.0,1.5,12,14,12,8,1978.45,39.16,20.56
19,150,1,0.5,3,2.0,1.5,10,10,16,16,1338.71,28.17,20.03
18,150,1,0.5,3,2.0,1.5,15,17,4,0,1479.79,38.54,17.44
22,140,1,0.5,2,2.0,1.5,11,11,8,16,1691.65,58.63,19.47
22,150,2,0.5,2,2.0,1.5,10,10,16,16,1787.61,56.36,20.28
22,150,1,0.5,3,2.0,1.5,12,12,12,12,1497.9,27.79,20.37
21,150,1,0.5,3,2.0,1.5,15,15,4,4,1558.94,34.31,19.17
15,150,1,0.5,3,2.5,1.5,15,18,6,0,1089.91,89.71,17.08
20,140,1,0.5,2,2.0,1.5,10,10,16,16,1576.32,54.33,20.23
20,140,1,0.5,3,2.0,1.5,13,17,12,4,1484.95,22.84,19.45
25,150,1,0.5,1,2.0,1.5,10,10,16,16,2145.46,36.42,20.25
21,150,2,0.5,2,2.0,1.5,10,10,16,16,1685.25,58.86,20.38
17,140,1,0.5,1,2.0,1.5,15,15,16,16,1698.43,73.52,19.03
22,140,1,0.5,3,2.0,1.5,10,10,16,16,1473.75,24.38,20.18
21,150,1,0.5,2,2.0,1.5,10,10,8,8,1483.16,48.99,20.11
20,150,1,0.5,2,2.0,1.5,15,18,14,8,1728.0,30.46,16.96
25,150,2,0.5,1,2.5,1.5,11,11,14,14,2152.47,45.15,20.37
24,150,2,0.5,1,2.0,1.5,10,10,16,16,2043.87,46.24,20.15
23,150,1,0.5,2,2.0,1.5,14,14,8,8,1810.36,49.57,20.28
16,150,1,0.5,3,2.0,1.5,15,18,8,4,1349.19,46.29,15.3
25,150,2,0.5,1,2.0,1.5,12,12,12,12,2180.58,49.43,20.4
17,140,2,0.5,1,2.0,1.5,15,18,16,16,1762.37,47.23,13.71
22,150,1,0.5,1,2.5,1.5,10,10,16,16,1789.21,61.64,20.14
25,150,2,0.5,1,2.0,1.5,12,12,0,4,1862.38,82.63,20.42
18,150,1,0.5,2,2.0,1.5,15,17,16,16,1790.94,42.99,15.78
25,140,2,0.5,1,2.0,1.5,11,11,4,8,1866.92,76.0,19.93
25,140,1,0.5,2,2.0,1.5,10,10,16,16,1965.41,37.97,20.13
22,150,1,0.5,3,2.0,1.5,14,14,8,8,1543.78,38.78,20.22
21,150,1,0.5,3,2.0,1.5,12,17,0,0,1513.16,43.84,20.74
19,150,1,0.5,2,2.0,1.5,15,16,16,16,1905.34,46.82,17.92
21,130,2,0.5,2,2.0,1.5,10,10,16,16,1617.62,57.63,20.22
17,150,2,0.5,1,2.5,1.5,15,18,10,4,1310.67,59.2,16.89
25,150,2,0.5,1,2.0,1.5,10,10,4,16,1969.92,55.01,19.17
25,150,2,0.5,1,2.5,1.5,10,10,16,16,2158.1,38.06,20.15
19,130,2,0.5,2,2.0,1.5,15,15,16,16,1791.5,66.79,19.16
19,150,1,0.5,2,2.0,1.5,14,14,16,16,1754.0,66.51,20.26
19,140,1,0.5,3,2.0,1.5,10,10,16,16,1329.65,31.84,20.06
21,140,1,0.5,2,2.0,1.5,10,10,16,16,1645.66,47.21,20.25
22,150,2,0.5,2,2.0,1.5,14,14,8,8,1780.34,71.3,20.23
19,140,2,0.5,1,2.0,1.5,10,10,16,16,1529.42,68.57,20.18
18,150,1,0.5,3,2.0,1.5,10,10,16,16,1297.6,41.83,20.2
16,150,1,0.5,3,2.0,1.5,10,14,16,16,1143.55,61.95,21.28
19,150,2,0.5,1,2.0,1.5,15,17,4,0,1527.98,41.21,17.25
22,140,1,0.5,2,2.0,1.5,10,10,16,16,1728.88,43.36,20.31
15,130,1,0.5,3,2.0,1.5,15,18,16,16,1234.2,31.48,13.76
22,150,1,0.5,3,2.0,1.5,10,10,16,16,1420.93,26.71,20.22
21,150,1,0.5,2,2.0,1.5,13,13,16,16,1898.85,53.48,19.86
18,150,2,0.5,2,2.0,1.5,10,10,16,16,1425.95,56.36,20.16
22,150,1,0.5,1,2.0,1.5,10,10,16,16,1846.95,53.83,20.17
17,150,2,0.5,1,2.0,1.5,10,17,16,16,1562.6,83.24,20.88
19,150,2,0.5,2,2.0,1.5,15,15,16,16,1898.02,63.88,19.22
21,150,2,0.5,1,2.0,1.5,10,10,16,16,1740.4,66.72,20.15
24,150,2,0.5,1,2.0,1.5,10,10,12,12,1879.44,68.21,20.21
16,140,1,0.5,1,2.5,1.5,15,18,16,14,1564.83,74.0,13.99
21,150,2,0.5,1,2.0,1.5,15,16,10,8,1865.67,56.61,18.1
15,150,2,0.5,2,2.0,1.5,15,18,16,16,1458.31,40.59,13.84
15,150,2,0.5,1,2.0,1.5,15,18,6,0,1272.12,39.7,16.82
19,150,2,0.5,1,2.0,1.5,15,18,6,0,1517.39,39.51,16.83
17,150,2,0.5,1,2.5,1.5,14,14,16,16,1608.18,94.6,20.25
16,140,1,0.5,2,2.0,1.5,11,11,8,16,1321.33,91.7,19.27
17,140,1,0.5,3,2.0,1.5,15,18,16,16,1528.98,30.1,13.78
21,140,2,0.5,2,2.0,1.5,10,10,16,16,1644.09,58.16,20.26
15,140,2,0.5,1,2.0,1.5,10,18,16,16,1323.48,101.16,20.87
22,130,2,0.5,2,2.0,1.5,15,15,0,0,1762.07,61.45,18.95
25,140,1,0.5,2,2.5,1.5,10,10,2,2,1673.32,73.73,20.19
20,150,2,0.5,1,2.0,1.5,13,13,16,16,1877.81,69.66,19.98
21,150,1,0.5,2,2.0,1.5,10,10,16,16,1650.49,46.74,20.32
21,150,1,0.5,3,2.0,1.5,15,17,8,4,1622.78,31.93,17.59
16,150,1,0.5,3,2.0,1.5,15,18,16,16,1430.85,32.3,13.94
18,140,1,0.5,3,2.0,1.5,15,18,14,8,1400.89,24.13,16.98
21,140,2,0.5,1,2.0,1.5,11,15,4,8,1516.08,95.21,19.69
21,130,1,0.5,2,2.0,1.5,15,18,14,8,1742.72,33.65,16.9
22,150,1,0.5,2,2.0,1.5,10,10,16,16,1753.83,42.91,20.27
25,140,2,0.5,1,2.5,1.5,10,10,16,16,2063.83,39.74,20.17
21,150,1,0.5,1,2.0,1.5,12,17,10,0,1432.99,39.06,19.54
23,150,1,0.5,2,2.0,1.5,10,10,16,16,1845.51,43.23,20.29
21,150,2,0.5,1,2.0,1.5,10,10,12,12,1597.81,77.31,20.01
19,150,2,0.5,1,2.5,1.5,10,10,16,16,1505.93,86.55,20.0
25,130,1,0.5,2,2.0,1.5,10,10,16,16,1920.7,39.86,20.15
16,130,1,0.5,3,2.0,1.5,15,18,16,16,1362.32,31.2,13.9
25,150,2,0.5,1,2.0,1.5,11,11,8,8,1938.53,68.01,19.9
18,150,1,0.5,2,2.0,1.5,10,10,16,16,1493.81,64.83,20.34
15,140,1,0.5,3,2.0,1.5,15,18,14,16,1246.77,34.71,13.92
25,150,1,0.5,2,2.5,1.5,14,14,8,8,2038.74,43.01,20.24
18,150,1,0.5,2,2.0,1.5,12,17,16,16,1648.11,59.74,20.77
25,150,1,0.5,2,2.0,1.5,13,16,10,4,1923.25,31.58,20.39
21,140,1,0.5,2,2.5,1.5,10,10,6,16,1475.72,78.55,18.7
15,140,2,0.5,2,2.0,1.5,15,18,16,16,1414.01,41.68,13.72
15,150,1,0.5,3,2.0,1.5,15,17,16,16,1270.18,36.39,15.86
19,150,2,0.5,1,2.0,1.5,12,16,8,0,1394.99,42.15,20.39
15,140,1,0.5,3,2.0,1.5,15,15,16,16,1221.12,49.98,18.69
20,140,2,0.5,1,2.0,1.5,14,14,16,16,1902.13,67.3,20.22
24,140,1,0.5,2,2.0,1.5,10,10,16,16,1866.05,41.77,20.18
15,140,1,0.5,3,2.0,1.5,14,18,16,16,1222.92,39.67,17.8
20,140,2,0.5,2,2.0,1.5,10,10,16,16,1549.4,60.36,20.09
15,150,1,0.5,1,2.0,1.5,10,12,16,16,1270.0,104.17,21.11
25,150,1,0.5,1,2.0,1.5,13,13,4,4,1808.85,60.62,19.91
25,150,1,0.5,1,2.0,1.5,10,10,2,16,1919.72,59.47,17.75
18,140,1,0.5,3,2.0,1.5,10,10,16,16,1289.82,43.49,20.15
22,150,1,0.5,3,2.0,1.5,15,18,10,4,1728.59,27.93,16.93
22,140,1,0.5,1,2.0,1.5,10,10,16,16,1823.76,56.4,20.11
16,140,2,0.5,1,2.5,1.5,15,18,2,0,1170.93,60.32,13.85
25,140,2,0.5,1,2.0,1.5,10,10,16,16,2095.23,37.9,20.2
21,130,1,0.5,2,2.0,1.5,10,10,16,16,1609.08,46.06,20.25
18,150,2,0.5,2,2.0,1.5,15,17,12,8,1506.49,47.12,17.26
15,130,1,0.5,3,2.0,1.5,12,17,16,16,1091.45,60.56,20.86
22,150,2,0.5,1,2.0,1.5,12,16,0,4,1600.23,84.47,20.69
21,130,1,0.5,3,2.0,1.5,15,18,8,4,1629.44,33.38,15.34
25,150,1,0.5,2,2.0,1.5,12,14,12,8,1978.45,39.16,20.56
22,150,2,0.5,1,2.5,1.5,10,10,16,16,1791.26,61.08,20.17
17,140,2,0.5,1,2.0,1.5,15,17,16,16,1744.73,58.26,15.5
17,150,1,0.5,1,2.5,1.5,15,18,16,16,1855.09,62.5,13.63
16,150,1,0.5,3,2.0,1.5,14,18,16,12,1307.16,22.83,18.38
19,150,1,0.5,1,2.5,1.5,15,18,0,0,1299.84,60.82,13.58
21,150,1,0.5,2,2.0,1.5,12,17,10,0,1527.4,23.48,19.64
22,150,1,0.5,1,2.0,1.5,15,18,4,0,1662.34,47.8,15.12
25,150,2,0.5,1,2.0,1.5,10,10,0,0,1868.56,77.32,20.05
20,150,1,0.5,3,2.0,1.5,10,10,16,16,1377.4,23.42,20.26
20,150,1,0.5,2,2.0,1.5,15,18,0,0,1602.93,33.0,13.77
21,150,2,0.5,2,2.0,1.5,10,10,16,16,1685.25,58.86,20.38
25,150,1,0.5,2,2.0,1.5,10,10,16,16,1993.44,32.65,20.11
24,150,2,0.5,1,2.0,1.5,10,10,16,16,2043.87,46.24,20.15
15,140,2,0.5,1,2.0,1.5,15,18,16,16,1539.38,63.43,13.64
19,150,1,0.5,3,2.0,1.5,10,10,16,16,1338.71,28.17,20.03
22,130,2,0.5,2,2.0,1.5,10,10,16,16,1695.2,56.3,20.18
19,150,2,0.5,1,2.0,1.5,12,12,16,16,1679.84,76.3,20.11
21,140,1,0.5,2,2.0,1.5,14,14,16,16,1907.22,53.96,20.21
19,130,1,0.5,3,2.0,1.5,10,10,16,16,1312.1,35.42,20.07
22,150,2,0.5,1,2.0,1.5,15,16,10,8,1997.1,49.8,18.01
25,150,2,0.5,1,2.0,1.5,12,12,8,8,1972.63,68.22,20.24
20,140,1,0.5,3,2.0,1.5,13,17,8,0,1498.28,17.78,19.43
19,150,2,0.5,1,2.0,1.5,10,10,16,16,1549.71,68.48,19.93
25,150,1,0.5,1,2.0,1.5,10,10,16,16,2145.46,36.42,20.25
21,140,1,0.5,2,2.0,1.5,10,10,16,16,1645.66,47.21,20.25
21,150,1,0.5,3,2.0,1.5,15,18,6,0,1645.52,18.5,17.0
18,150,1,0.5,3,2.0,1.5,14,18,16,12,1476.33,26.78,18.42
18,150,2,0.5,2,2.0,1.5,10,10,16,16,1425.95,56.36,20.16
25,150,2,0.5,1,2.0,1.5,13,14,0,0,1819.34,67.68,20.68
17,150,1,0.5,2,2.0,1.5,15,18,16,16,1701.26,40.67,13.95
23,150,2,0.5,1,2.0,1.5,10,10,16,16,1923.68,54.34,20.24
23,150,1,0.5,1,2.0,1.5,12,14,12,8,1792.37,57.81,20.61
25,140,2,0.5,1,2.0,1.5,11,11,8,8,1891.47,69.36,19.97
23,150,1,0.5,2,2.0,1.5,10,18,16,4,1681.32,41.01,21.0
19,150,2,0.5,1,2.5,1.5,10,10,16,16,1505.93,86.55,20.0
22,150,2,0.5,2,2.0,1.5,10,10,16,16,1787.61,56.36,20.28
25,150,1,0.5,1,2.0,1.5,11,11,4,4,1798.17,69.79,19.83
21,140,1,0.5,3,2.0,1.5,15,18,8,8,1709.98,36.29,13.98
25,150,2,0.5,1,2.0,1.5,13,13,0,2,1869.2,73.64,20.44
21,140,1,0.5,3,2.0,1.5,13,17,16,8,1588.31,34.1,19.58
21,150,1,0.5,1,2.0,1.5,10,10,16,16,1763.71,61.9,20.12
22,150,1,0.5,3,2.0,1.5,10,10,16,16,1420.93,26.71,20.22
24,150,1,0.5,1,2.0,1.5,10,10,16,16,2039.19,45.05,20.14
21,150,1,0.5,1,2.0,1.5,10,12,16,16,1801.06,62.95,21.23
19,150,1,0.5,3,2.0,1.5,15,17,2,2,1527.77,36.24,15.4
21,150,1,0.5,3,2.0,1.5,15,18,8,4,1670.48,28.21,15.28
22,140,1,0.5,3,2.0,1.5,10,10,16,16,1473.75,24.38,20.18
17,140,2,0.5,1,2.0,1.5,15,18,6,16,1690.25,67.42,19.6
22,150,1,0.5,3,2.0,1.5,11,11,14,14,1471.44,19.23,20.34
21,130,1,0.5,1,2.0,1.5,10,10,16,16,1671.65,63.92,20.19
16,130,2,0.5,3,2.0,1.5,15,18,16,16,1484.65,49.53,13.89
17,150,2,0.5,1,2.0,1.5,15,18,16,16,1821.25,46.82,13.64
16,140,1,0.5,1,2.5,1.5,10,11,16,16,1217.46,123.46,19.64
24,150,1,0.5,2,2.0,1.5,15,15,8,8,2017.51,42.06,19.0
16,140,2,0.5,1,2.0,1.5,15,18,16,16,1640.32,54.65,13.61
22,130,1,0.5,2,2.0,1.5,10,10,16,16,1678.1,43.12,20.2
25,150,1,0.5,2,2.0,1.5,11,16,10,0,1670.53,30.4,20.62
19,150,1,0.5,3,2.0,1.5,15,17,6,2,1525.74,28.05,17.44
25,150,2,0.5,1,2.0,1.5,10,10,8,8,1930.15,70.29,20.19
25,150,1,0.5,1,2.0,1.5,13,13,8,8,1985.46,60.25,20.05
18,150,1,0.5,3,2.0,1.5,10,10,16,16,1297.6,41.83,20.2
18,150,2,0.5,2,2.0,1.5,15,15,6,6,1475.63,57.48,20.2
21,150,1,0.5,2,2.5,1.5,10,10,16,16,1638.49,64.64,20.28
17,140,1,0.5,1,2.0,1.5,15,18,0,0,1202.9,59.17,13.49
19,150,2,0.5,2,2.0,1.5,10,10,16,16,1500.56,59.83,20.24
25,150,2,0.5,1,2.0,1.5,12,12,0,4,1862.38,82.63,20.42
25,140,1,0.5,1,2.0,1.5,11,12,4,8,1796.7,71.37,19.86
19,140,2,0.5,2,2.0,1.5,10,10,16,16,1494.8,58.85,20.31
24,150,1,0.5,2,2.0,1.5,10,10,16,16,1921.14,39.79,20.18
21,150,1,0.5,3,2.5,1.5,12,17,10,0,1317.63,49.89,19.67
15,140,2,0.5,3,2.0,1.5,15,18,16,12,1421.26,39.08,15.04
22,140,2,0.5,2,2.0,1.5,10,10,16,16,1742.57,56.74,20.25
15,140,2,0.5,3,2.0,1.5,12,18,16,16,1313.81,73.49,20.57
21,150,1,0.5,2,2.0,1.5,10,16,16,8,1476.32,31.08,21.05
15,150,1,0.5,3,2.0,1.5,15,18,16,16,1313.77,31.49,13.77
20,150,2,0.5,2,2.0,1.5,15,15,16,16,2027.65,53.23,19.04
17,140,1,0.5,2,2.0,1.5,15,18,16,16,1634.06,40.44,13.91
21,150,1,0.5,3,2.0,1.5,15,17,8,4,1622.78,31.93,17.59
16,150,1,0.5,3,2.0,1.5,13,13,16,16,1269.02,48.72,19.93
16,140,2,0.5,3,2.0,1.5,13,18,16,16,1442.31,58.43,19.17
19,150,1,0.5,2,2.0,1.5,10,10,16,16,1535.65,60.29,20.3
25,150,2,0.5,1,2.0,1.5,13,13,4,4,1889.21,68.92,19.72
24,130,1,0.5,1,2.5,1.5,10,11,16,16,1954.24,48.87,19.82
19,150,1,0.5,1,2.0,1.5,15,15,14,14,1847.71,66.24,20.09
21,140,1,0.5,1,2.0,1.5,10,10,16,16,1727.83,62.32,20.12
21,140,1,0.5,3,2.0,1.5,13,18,8,0,1551.98,20.61,19.99
25,130,1,0.5,2,2.0,1.5,10,10,16,16,1920.7,39.86,20.15
22,150,1,0.5,2,2.0,1.5,11,11,14,14,1732.09,47.99,20.38
21,150,2,0.5,2,2.0,1.5,15,17,10,6,1860.31,48.14,17.32
16,130,2,0.5,2,2.0,1.5,15,18,16,16,1520.01,41.61,13.81
17,140,2,0.5,1,2.0,1.5,11,18,2,8,1123.54,81.45,20.73
25,130,2,0.5,1,2.0,1.5,12,12,0,4,1801.16,84.63,20.35
18,150,1,0.5,3,2.0,1.5,15,18,8,4,1484.34,21.54,15.22
17,150,1,0.5,1,2.0,1.5,15,17,16,16,1823.26,62.65,15.54
21,150,1,0.5,2,2.0,1.5,15,18,6,0,1657.57,29.77,16.97
22,150,2,0.5,1,2.0,1.5,10,15,16,8,1729.46,52.44,20.34
25,150,1,0.5,2,2.0,1.5,12,12,8,8,1851.46,46.75,20.1
15,150,1,0.5,3,2.0,1.5,12,17,10,0,1188.45,78.73,19.69
25,140,2,0.5,1,2.0,1.5,10,10,16,16,2095.23,37.9,20.2
25,150,1,0.5,2,2.0,1.5,12,14,12,8,1978.45,39.16,20.56
15,140,2,0.5,1,2.0,1.5,15,18,16,16,1539.38,63.43,13.64
22,150,2,0.5,1,2.5,1.5,10,10,16,16,1791.26,61.08,20.17
25,150,1,0.5,1,2.0,1.5,10,10,16,16,2145.46,36.42,20.25
16,150,1,0.5,3,2.0,1.5,15,18,16,16,1430.85,32.3,13.94
24,150,1,0.5,1,2.0,1.5,10,10,16,16,2039.19,45.05,20.14
20,150,2,0.5,1,2.0,1.5,15,18,0,0,1577.55,50.36,13.64
24,150,2,0.5,1,2.0,1.5,10,10,16,16,2043.87,46.24,20.15
16,130,1,0.5,3,2.0,1.5,15,17,16,16,1326.51,34.15,15.6
22,150,2,0.5,2,2.0,1.5,10,10,16,16,1787.61,56.36,20.28
17,150,1,0.5,2,2.0,1.5,15,17,16,16,1673.74,49.21,15.51
22,150,2,0.5,2,2.0,1.5,11,11,14,14,1814.44,62.85,20.36
18,150,1,0.5,3,2.0,1.5,10,10,16,16,1297.6,41.83,20.2
22,150,1,0.5,3,2.0,1.5,15,18,10,4,1728.59,27.93,16.93
18,140,1,0.5,3,2.0,1.5,10,10,16,16,1289.82,43.49,20.15
25,150,1,0.5,1,2.0,1.5,12,12,12,12,2110.76,45.3,20.43
18,150,1,0.5,2,2.0,1.5,10,10,16,16,1493.81,64.83,20.34
25,150,2,0.5,1,2.0,1.5,12,16,0,4,1864.63,57.66,20.67
19,150,2,0.5,2,2.0,1.5,10,10,16,16,1500.56,59.83,20.24
25,150,2,0.5,1,2.0,1.5,13,16,8,4,1978.23,40.74,19.94
25,150,2,0.5,1,2.0,1.5,10,10,0,0,1868.56,77.32,20.05
22,150,1,0.5,2,2.0,1.5,10,10,16,16,1753.83,42.91,20.27
25,150,1,0.5,2,2.0,1.5,10,10,16,16,1993.44,32.65,20.11
21,150,2,0.5,1,2.0,1.5,10,10,16,16,1740.4,66.72,20.15
16,130,2,0.5,3,2.0,1.5,15,18,14,8,1425.18,41.63,16.93
16,150,2,0.5,1,2.0,1.5,15,18,14,8,1277.55,32.62,16.79
25,140,2,0.5,1,2.5,1.5,10,10,16,16,2063.83,39.74,20.17
21,150,2,0.5,2,2.0,1.5,10,10,16,16,1685.25,58.86,20.38
19,150,1,0.5,3,2.0,1.5,10,10,16,16,1338.71,28.17,20.03
19,150,2,0.5,1,2.0,1.5,10,10,16,16,1549.71,68.48,19.93
21,150,1,0.5,1,2.0,1.5,13,18,8,8,1765.76,46.77,19.11
21,140,1,0.5,3,2.0,1.5,10,10,16,16,1442.74,19.19,20.16
21,150,1,0.5,3,2.0,1.5,13,17,8,0,1550.31,15.73,19.6
19,150,1,0.5,3,2.0,1.5,14,16,16,12,1509.28,33.74,20.39
25,150,2,0.5,1,2.0,1.5,13,13,8,8,2074.02,66.68,19.99
21,150,2,0.5,2,2.0,1.5,13,13,14,14,1906.46,68.3,20.31
22,150,1,0.5,1,2.5,1.5,10,10,16,16,1789.21,61.64,20.14
17,150,1,0.5,2,2.5,1.5,15,18,16,16,1753.21,57.8,13.83
20,140,1,0.5,3,2.0,1.5,13,18,16,8,1528.02,33.51,19.88
23,130,1,0.5,2,2.0,1.5,11,11,14,14,1728.53,46.11,20.42
15,150,1,0.5,2,2.0,1.5,12,17,16,16,1392.49,84.04,20.62
21,130,2,0.5,2,2.0,1.5,10,10,16,16,1617.62,57.63,20.22
22,140,1,0.5,1,2.5,1.5,10,10,16,16,1712.15,64.65,20.24
22,150,2,0.5,2,2.0,1.5,15,16,10,8,1989.37,53.67,18.03
21,140,1,0.5,2,2.0,1.5,10,10,16,16,1645.66,47.21,20.25
21,150,2,0.5,2,2.0,1.5,15,16,10,8,1876.41,59.81,18.04
21,140,2,0.5,2,2.0,1.5,13,13,16,16,1916.71,62.39,20.14
21,150,2,0.5,2,2.0,1.5,12,12,10,10,1699.99,71.05,20.18
19,150,1,0.5,3,2.0,1.5,15,15,16,16,1671.93,47.7,19.05
21,150,1,0.5,3,2.0,1.5,13,13,8,8,1513.27,29.55,20.14
15,130,1,0.5,3,2.0,1.5,15,18,14,8,1200.82,45.41,17.13
19,150,2,0.5,1,2.5,1.5,10,18,0,12,1602.8,65.69,21.05
19,150,2,0.5,2,2.0,1.5,15,17,14,10,1737.28,47.14,17.14
17,140,1,0.5,1,2.0,1.5,15,16,8,6,1178.56,46.74,18.2
18,140,1,0.5,3,2.5,1.5,10,10,16,16,1189.24,64.66,20.17
21,150,1,0.5,3,2.0,1.5,12,18,12,0,1495.46,20.59,20.58
21,150,2,0.5,1,2.0,1.5,15,16,10,8,1865.67,56.61,18.1
19,150,1,0.5,1,2.0,1.5,10,10,16,16,1596.25,74.82,20.0
16,130,2,0.5,2,2.0,1.5,15,16,10,8,1318.81,51.87,18.2
16,150,1,0.5,3,2.0,1.5,15,17,16,16,1393.98,38.47,15.65
25,150,2,0.5,1,2.0,1.5,10,11,16,14,2158.84,41.71,20.72
25,150,2,0.5,1,2.0,1.5,12,14,12,8,2100.04,47.06,20.67
15,140,2,0.5,3,2.0,1.5,15,18,16,16,1427.45,50.35,13.66
24,150,2,0.5,1,2.0,1.5,12,12,12,12,2070.04,63.3,20.37
17,150,2,0.5,1,2.0,1.5,15,17,16,16,1793.83,56.95,15.55
24,150,2,0.5,1,2.0,1.5,13,13,8,8,1958.75,68.27,20.0
15,140,1,0.5,3,2.0,1.5,15,15,16,16,1221.12,49.98,18.69
17,150,1,0.5,1,2.0,1.5,14,18,8,16,1777.75,69.13,20.09
22,150,1,0.5,3,2.0,1.5,10,10,16,16,1420.93,26.71,20.22
21,150,1,0.5,3,2.0,1.5,15,18,14,8,1774.17,28.65,16.99
25,140,1,0.5,2,2.0,1.5,10,10,16,16,1965.41,37.97,20.13
24,150,2,0.5,1,2.0,1.5,10,10,12,12,1879.44,68.21,20.21
21,150,1,0.5,2,2.0,1.5,15,16,14,12,1909.03,37.84,17.93
20,130,1,0.5,3,2.0,1.5,10,10,16,16,1366.87,25.39,20.13
21,150,1,0.5,2,2.0,1.5,12,12,12,12,1599.11,51.42,20.27
19,140,1,0.5,3,2.0,1.5,10,10,16,16,1329.65,31.84,20.06
23,150,1,0.5,1,2.0,1.5,10,11,16,16,1987.81,49.98,19.85
21,150,1,0.5,2,2.0,1.5,10,10,16,16,1650.49,46.74,20.32
25,150,1,0.5,2,2.0,1.5,13,13,0,0,1818.1,52.74,19.96
20,150,2,0.5,2,2.0,1.5,15,15,8,8,1651.85,69.11,19.4
25,140,2,0.5,1,2.0,1.5,11,11,2,8,1846.05,80.44,20.29
21,150,2,0.5,1,2.0,1.5,13,18,0,4,1647.78,66.23,19.13
21,140,2,0.5,2,2.0,1.5,11,11,14,14,1654.4,66.63,20.43
19,150,2,0.5,2,2.0,1.5,13,15,16,16,1869.89,69.59,20.18
22,150,1,0.5,3,2.0,1.5,15,16,10,8,1662.24,39.71,18.08
24,150,2,0.5,1,2.0,1.5,13,13,0,0,1787.31,69.7,19.95
21,150,1,0.5,3,2.0,1.5,15,17,12,8,1721.68,32.73,17.42
19,150,1,0.5,3,2.0,1.5,14,14,16,16,1575.24,48.97,19.99
25,130,2,0.5,1,2.0,1.5,10,10,16,16,2042.78,43.07,20.14
16,150,1,0.5,1,2.0,1.5,10,12,16,16,1375.86,99.0,21.15
21,150,1,0.5,3,2.0,1.5,15,18,10,4,1682.39,26.38,17.0
19,150,1,0.5,1,2.0,1.5,10,10,16,16,1596.25,74.82,20.0
24,150,2,0.5,1,2.0,1.5,10,10,16,16,2043.87,46.24,20.15
16,150,2,0.5,1,2.5,1.5,15,18,16,16,1723.79,67.86,13.6
25,150,1,0.5,2,2.0,1.5,12,14,12,8,1978.45,39.16,20.56
25,130,1,0.5,1,2.0,1.5,10,10,16,16,2041.74,43.0,20.16
19,150,1,0.5,3,2.0,1.5,15,18,16,10,1588.18,29.1,17.29
24,150,1,0.5,1,2.5,1.5,10,10,16,16,2034.61,45.4,20.14
16,150,1,0.5,3,2.0,1.5,12,17,16,16,1256.4,55.23,20.66
21,150,1,0.5,2,2.0,1.5,10,10,16,16,1650.49,46.74,20.32
18,150,1,0.5,3,2.0,1.5,15,15,16,16,1556.31,47.87,18.72
25,150,2,0.5,1,2.0,1.5,10,12,2,4,1834.93,86.83,20.37
22,140,1,0.5,2,2.0,1.5,10,10,16,16,1728.88,43.36,20.31
18,150,2,0.5,2,2.0,1.5,10,10,16,16,1425.95,56.36,20.16
18,150,1,0.5,3,2.0,1.5,10,10,16,16,1297.6,41.83,20.2
16,140,2,0.5,1,2.0,1.5,15,18,16,16,1640.32,54.65,13.61
24,150,1,0.5,1,2.0,1.5,10,10,16,16,2039.19,45.05,20.14
15,150,1,0.5,3,2.0,1.5,15,17,16,14,1243.8,29.14,15.95
