X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
23.43,96.3,0.55,0.4,2.79,2.46,1.95,10.25,11.88,0.88,2.51,-45.0,-1389.58,53.79
23.61,120.1,2.29,0.58,1.25,2.18,1.66,10.28,15.55,8.82,3.55,-39.0,-1694.17,38.2
20.28,108.5,1.6,0.35,2.56,2.33,1.83,14.74,15.99,4.49,5.46,-48.0,-1601.71,74.52
24.77,133.8,2.14,0.58,1.12,2.12,1.61,13.75,17.09,4.48,1.14,-31.0,-1805.13,46.43
21.39,118.1,3.65,0.67,0.58,2.33,1.83,14.57,17.72,1.99,1.74,-29.0,-1582.89,54.04
24.74,120.1,0.88,0.45,0.58,2.17,1.67,10.13,15.63,3.52,2.63,-37.0,-1579.96,54.97
23.89,122.2,2.38,0.27,1.02,2.22,1.67,10.15,15.45,8.15,3.53,-38.0,-1752.0,41.91
24.75,96.5,3.06,0.58,0.51,2.62,1.91,13.75,16.87,4.09,0.97,-35.0,-1500.15,48.51
24.74,108.4,3.09,0.58,0.5,2.44,1.79,13.75,16.87,4.51,1.39,-31.0,-1632.01,45.57
23.15,117.2,2.11,0.58,0.78,2.63,1.85,13.03,16.83,1.55,3.02,-32.0,-1685.4,67.33
24.76,121.3,2.28,0.58,1.24,2.17,1.65,10.19,15.55,4.35,2.69,-41.0,-1663.35,54.56
23.47,120.1,3.11,0.69,0.72,2.62,1.81,13.65,15.3,4.29,2.64,-39.0,-1639.05,57.66
23.72,112.1,0.85,0.45,0.7,2.36,1.83,14.05,14.98,4.71,4.3,-30.0,-1857.79,56.46
22.68,111.9,2.84,0.15,0.91,2.4,1.62,11.73,16.93,6.02,3.39,-35.0,-1659.17,50.51
23.74,119.1,1.45,0.45,2.1,2.07,1.57,10.09,13.17,9.05,5.97,-41.0,-1786.58,48.52
22.68,102.9,0.64,0.14,1.18,2.2,1.53,13.03,13.14,6.84,6.73,-25.0,-1806.66,52.83
