X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,COG
15,130,3,0.5,2,2.0,1.5,14,16,16,16,19.4
19,150,1,0.5,2,2.0,1.5,13,17,0,8,19.46
23,110,2,0.5,1,2.0,1.5,14,15,2,0,19.97
18,140,3,0.5,1,2.0,1.5,10,14,16,16,21.1
20,150,3,0.5,1,2.5,1.5,12,17,8,8,20.59
21,120,3,0.5,1,2.5,1.5,11,14,16,16,19.91
19,150,3,0.5,1,2.0,1.5,12,16,16,16,20.75
22,120,2,0.5,1,2.0,1.5,12,16,8,0,20.41
24,140,2,0.5,1,2.0,1.5,10,13,14,8,19.62
23,110,1,0.5,1,2.0,1.5,10,11,16,16,19.71
15,100,3,0.5,1,2.0,1.5,12,14,8,4,20.49
24,140,2,0.5,1,2.5,1.5,12,14,4,0,20.46
15,150,3,0.5,2,2.5,1.5,12,15,10,4,19.79
19,120,3,0.5,1,2.5,1.5,11,13,16,16,20.38
21,150,3,0.5,1,2.0,1.5,12,14,16,16,20.84
15,130,2,0.5,3,2.0,1.5,14,18,16,8,20.09
23,140,2,0.5,1,2.5,1.5,11,16,10,0,20.41
15,100,1,0.5,3,2.5,1.5,10,16,10,12,19.47
24,120,2,0.5,1,2.5,1.5,11,16,10,0,20.57
22,110,3,0.5,1,2.0,1.5,10,12,16,16,21.17
17,150,3,0.5,2,2.0,1.5,12,16,12,8,20.75
15,100,1,0.5,3,2.5,1.5,10,16,16,16,21.31
21,130,2,0.5,2,2.5,1.5,11,12,16,16,21.14
21,140,2,0.5,1,2.5,1.5,12,14,16,16,20.93
20,140,3,0.5,1,2.5,1.5,15,18,6,0,16.95
15,140,4,0.5,1,2.0,1.5,14,18,8,0,19.99
23,100,1,0.5,2,2.0,1.5,14,16,4,0,20.33
18,110,1,0.5,2,2.0,1.5,12,16,4,12,20.53
19,150,1,0.5,3,2.0,1.5,13,16,16,16,19.83
16,140,1,0.5,3,2.5,1.5,14,17,6,2,19.68
15,150,3,0.5,2,2.5,1.5,15,17,14,10,17.15
22,150,3,0.5,1,2.5,1.5,12,14,6,2,19.59
19,150,3,0.5,1,2.0,1.5,11,16,16,16,19.35
21,120,2,0.5,1,2.5,1.5,14,18,8,0,19.99
21,100,1,0.5,1,2.5,1.5,14,17,6,0,18.87
16,130,2,0.5,3,2.0,1.5,10,18,16,8,21.12
15,100,2,0.5,2,2.5,1.5,10,13,8,14,20.68
15,140,3,0.5,2,2.5,1.5,12,15,14,8,19.66
15,140,2,0.5,1,2.0,1.5,10,12,8,12,20.74
22,110,3,0.5,1,2.0,1.5,14,16,4,0,20.16
16,140,2,0.5,1,2.0,1.5,14,17,16,16,18.49
24,140,2,0.5,1,2.5,1.5,11,17,12,0,19.68
19,100,2,0.5,2,2.0,1.5,13,14,16,16,20.86
18,120,3,0.5,1,2.0,1.5,12,16,16,16,20.82
22,100,2,0.5,1,2.0,1.5,13,14,8,10,19.94
23,110,1,0.5,1,2.0,1.5,10,15,12,2,20.44
20,100,3,0.5,1,2.5,1.5,14,17,8,8,18.42
20,150,2,0.5,1,2.5,1.5,10,13,16,16,21.22
15,130,1,0.5,3,2.0,1.5,14,17,12,16,19.03
22,150,2,0.5,2,2.0,1.5,11,13,8,12,19.82
15,100,1,0.5,4,2.5,1.5,10,18,16,12,21.08
16,110,3,0.5,1,2.0,1.5,10,16,16,16,20.88
19,140,1,0.5,2,2.0,1.5,10,13,10,4,19.73
18,100,3,0.5,1,2.0,1.5,12,17,0,8,19.94
19,150,3,0.5,1,2.0,1.5,12,14,16,16,20.88
23,100,2,0.5,1,2.0,1.5,10,12,16,16,21.19
15,140,1,0.5,3,2.5,1.5,12,15,16,16,21.15
22,110,2,0.5,1,2.0,1.5,12,13,16,16,19.66
23,100,1,0.5,3,2.5,1.5,10,12,16,16,21.31
16,110,3,0.5,1,2.0,1.5,12,17,16,16,20.68
