X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
21.24,127.0,0.53,0.99,0.77,2.63,1.97,10.04,17.58,11.71,4.18,-25.0,-1544.73,79.42
23.9,119.9,1.4,0.47,2.12,2.18,1.66,10.2,12.34,4.06,1.91,-45.0,-1666.78,55.44
23.52,93.3,2.66,0.88,0.86,2.39,1.74,10.74,15.3,8.7,4.18,-37.0,-1545.12,39.08
21.38,115.5,0.56,0.69,2.67,2.5,1.83,14.82,17.46,0.12,2.77,-41.0,-1378.37,40.87
24.29,99.3,3.04,0.46,0.5,2.62,1.79,13.75,16.87,4.51,1.39,-34.0,-1528.25,47.0
20.28,119.2,1.02,0.79,1.26,2.56,1.86,10.99,13.71,3.51,5.87,-29.0,-1492.82,102.9
22.5,92.7,2.01,0.48,1.55,2.26,1.7,10.3,10.39,7.07,6.99,-42.0,-1556.72,62.32
24.74,108.4,3.09,0.33,0.52,2.44,1.79,13.98,16.87,4.28,1.39,-31.0,-1666.91,45.79
21.39,101.7,2.24,0.58,1.65,2.32,1.82,14.54,17.46,0.22,3.14,-42.0,-1578.51,77.86
20.78,126.5,0.53,0.39,0.65,2.41,1.75,10.24,11.85,6.96,5.35,-35.0,-1456.53,76.1
20.45,124.1,0.61,0.72,2.54,2.28,1.76,12.22,16.9,8.97,5.65,-41.0,-1471.14,51.6
24.05,120.1,1.85,0.88,1.65,2.32,1.67,11.41,17.17,6.5,1.78,-35.0,-1603.28,35.66
24.03,85.8,1.53,0.52,1.84,2.2,1.7,11.45,14.98,6.88,3.99,-46.0,-1572.69,53.77
22.68,103.1,0.64,0.14,2.67,2.2,1.53,11.68,16.91,7.12,2.9,-46.0,-1485.58,21.07
23.13,115.5,1.73,0.57,2.01,2.6,1.63,11.37,12.63,3.74,2.48,-43.0,-1515.66,63.91
21.28,114.7,2.24,0.69,1.22,2.16,1.66,14.54,15.55,0.25,1.26,-42.0,-1539.08,72.67
