X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
24.78,83.8,0.52,0.97,2.94,2.16,1.51,10.77,11.46,4.57,5.08,-33.0,-328.87,88.03
23.19,103.1,0.5,0.86,3.13,2.17,1.51,10.76,11.13,3.45,3.08,-45.0,-284.69,68.94
16.52,134.1,2.78,0.24,2.38,2.04,1.54,13.13,13.24,2.28,2.38,-42.0,-358.97,44.6
22.56,94.6,0.5,0.68,3.4,2.1,1.58,11.06,11.36,7.11,7.11,-27.0,-343.04,118.75
22.43,134.2,0.82,0.89,3.2,2.52,1.88,14.7,17.4,5.87,3.17,-21.0,-449.1,82.43
22.76,83.8,0.5,0.22,3.2,2.09,1.51,10.76,11.37,3.86,3.25,-43.0,-288.75,71.39
24.78,86.1,0.5,0.64,2.78,2.38,1.62,11.08,11.79,2.74,2.03,-44.0,-291.41,64.32
22.23,86.1,1.8,0.01,1.38,2.09,1.59,10.29,11.78,0.27,0.51,-40.0,-307.85,63.43
24.7,138.5,2.39,0.76,0.99,2.67,1.96,10.47,17.04,3.13,1.25,-13.0,-339.62,120.12
24.66,125.8,2.4,0.05,0.98,2.78,1.78,14.31,17.01,3.84,1.14,-18.0,-412.83,70.82
16.52,134.1,2.74,0.24,2.42,2.04,1.54,13.13,14.43,2.28,2.45,-41.0,-369.62,54.72
23.31,99.4,0.53,0.65,1.32,2.3,1.52,13.42,15.42,2.73,0.74,-32.0,-350.97,76.37
22.4,96.6,0.82,0.89,3.02,2.33,1.83,12.29,17.15,5.81,3.45,-24.0,-395.7,115.78
24.8,105.9,3.06,0.86,0.5,2.19,1.63,11.02,15.57,3.7,2.02,-27.0,-350.25,96.78
24.93,130.2,2.29,0.88,1.33,2.78,1.78,14.31,16.88,3.19,1.19,-17.0,-421.78,62.67
23.82,133.6,1.68,0.24,2.13,2.7,1.84,12.63,13.59,3.59,2.66,-35.0,-370.06,71.22
24.39,93.3,0.56,0.96,3.04,2.23,1.6,12.74,17.83,0.09,0.78,-0.0,-355.3,89.58
22.0,138.4,1.03,0.56,0.62,2.66,1.9,12.22,15.48,8.53,5.26,-23.0,-432.75,97.21
22.44,93.5,0.82,0.59,3.09,2.27,1.77,14.79,17.21,5.77,3.35,-26.0,-434.42,71.18
24.93,107.3,0.97,0.33,2.5,2.78,1.78,13.29,16.95,3.3,1.12,-19.0,-398.57,78.11
20.93,134.2,0.82,0.37,3.16,2.46,1.87,14.7,14.82,5.04,4.92,-29.0,-432.32,79.21
16.39,134.1,2.78,0.24,2.19,2.24,1.73,13.14,13.24,1.0,0.9,-40.0,-359.19,43.72
24.93,107.3,2.34,0.33,1.05,2.78,1.78,14.53,16.31,2.92,1.14,-21.0,-409.74,58.96
22.65,103.3,0.54,0.84,3.11,2.36,1.75,11.1,14.83,3.7,3.85,-27.0,-348.54,121.34
24.93,106.2,1.35,0.03,1.92,2.28,1.78,10.75,16.58,3.19,0.99,-28.0,-340.27,103.01
24.51,105.4,1.33,0.86,2.05,2.15,1.51,10.75,11.28,3.6,3.08,-41.0,-315.95,71.0
24.78,133.7,0.52,0.64,3.02,2.38,1.63,11.1,12.94,3.87,2.03,-39.0,-313.6,78.3
22.22,94.2,0.66,0.01,3.04,2.26,1.66,12.67,14.7,2.77,0.74,-39.0,-327.15,65.01
24.92,95.8,0.5,0.66,3.01,2.39,1.62,10.71,12.94,2.64,2.03,-41.0,-296.95,82.18
24.33,75.4,1.05,0.97,2.08,2.06,1.56,12.74,14.42,3.96,3.59,-29.0,-381.31,79.04
16.39,123.2,2.85,0.06,2.32,2.09,1.59,13.08,16.39,5.38,2.39,-37.0,-388.53,55.23
18.1,110.9,1.03,0.33,1.03,2.09,1.59,14.31,17.05,3.89,6.15,-23.0,-457.09,86.51
24.48,136.5,0.91,0.24,2.76,2.66,1.84,13.56,17.96,4.96,0.56,-19.0,-395.93,97.88
23.92,82.2,1.97,0.33,0.5,2.04,1.53,10.38,16.33,1.13,2.75,-22.0,-326.18,117.53
24.04,130.4,2.41,0.88,1.03,2.78,1.78,14.31,16.89,3.19,1.19,-18.0,-415.38,73.11
22.62,123.2,1.35,0.64,2.41,2.14,1.51,12.4,16.48,4.87,3.9,-25.0,-415.25,101.3
22.43,137.9,0.82,0.89,0.95,2.53,1.87,13.44,16.85,4.65,1.25,-22.0,-387.9,110.86
16.41,133.3,0.71,0.01,3.05,2.12,1.62,12.73,17.81,0.09,2.97,-30.0,-357.06,93.18
24.8,104.9,0.5,0.86,3.11,2.42,1.57,11.17,12.76,1.95,0.36,-44.0,-282.77,67.69
23.84,134.1,1.18,0.66,2.39,2.06,1.54,12.15,13.37,2.32,3.54,-34.0,-360.93,87.68
22.05,133.3,0.71,0.0,3.01,2.24,1.62,12.76,17.72,0.1,2.76,-18.0,-387.22,83.94
23.88,134.6,0.64,0.33,3.05,2.24,1.62,12.77,17.81,0.09,1.31,-4.0,-378.07,80.04
24.97,127.0,1.8,0.09,0.57,2.05,1.55,10.28,11.17,3.15,2.26,-42.0,-321.9,68.27
23.28,83.8,2.82,0.97,0.59,2.14,1.54,10.85,13.21,3.58,2.55,-37.0,-314.84,81.31
24.92,105.0,1.38,0.33,1.94,2.23,1.6,11.7,12.28,1.31,1.89,-41.0,-322.26,73.89
23.96,75.4,1.02,0.96,2.05,2.04,1.54,12.74,13.23,3.96,3.53,-34.0,-351.96,74.49
24.14,133.7,0.7,0.33,3.04,2.23,1.62,12.74,13.52,0.09,0.87,-40.0,-315.97,74.08
21.58,105.5,0.51,0.43,2.92,2.43,1.62,10.91,13.35,3.7,2.03,-40.0,-299.89,80.53
23.77,120.6,0.6,0.3,0.51,2.46,1.62,11.1,12.81,3.13,1.42,-41.0,-311.02,69.92
16.52,134.1,2.78,0.24,2.38,2.04,1.54,13.13,13.24,2.49,2.38,-42.0,-361.86,43.47
24.68,138.1,2.41,0.77,0.97,2.66,1.97,13.44,16.84,3.15,1.26,-18.0,-415.19,74.19
22.68,126.0,1.35,0.06,2.41,2.22,1.59,11.63,17.48,4.87,2.84,-26.0,-384.12,115.41
24.64,134.1,1.27,0.87,1.39,2.56,1.89,14.74,17.3,3.0,1.06,-13.0,-431.71,59.69
22.33,95.5,0.95,0.94,2.37,2.22,1.59,11.33,12.8,2.02,0.73,-43.0,-285.17,65.01
21.2,105.4,3.18,0.67,0.99,2.36,1.62,10.91,13.3,3.7,2.34,-38.0,-313.05,80.77
24.15,87.1,1.76,0.43,1.56,2.33,1.73,10.87,17.08,0.51,1.04,-9.0,-324.97,121.54
24.2,131.2,2.02,0.89,0.54,2.32,1.69,10.34,11.07,0.54,0.46,-44.0,-293.83,72.97
24.53,123.2,1.1,0.03,2.3,2.09,1.59,13.11,16.44,5.36,2.03,-30.0,-399.55,64.95
24.48,136.4,2.38,0.25,0.62,2.49,1.82,14.36,16.99,4.16,1.52,-17.0,-427.04,73.73
24.94,103.3,0.87,0.2,1.3,2.45,1.79,14.44,17.13,3.59,0.93,-18.0,-412.52,63.23
24.3,87.1,2.45,0.59,0.52,2.14,1.54,10.86,11.4,0.51,1.05,-43.0,-288.22,74.16
24.78,105.4,0.84,0.22,1.3,2.48,1.62,11.47,12.76,3.72,2.43,-38.0,-332.59,70.92
23.74,132.4,1.36,0.38,1.72,2.42,1.57,10.74,13.73,8.52,5.53,-22.0,-390.75,97.7
23.14,121.6,0.55,0.05,2.23,2.23,1.6,11.71,12.28,1.31,1.88,-42.0,-315.69,69.77
24.94,131.1,0.6,0.07,3.0,2.42,1.57,11.12,16.26,1.94,0.46,-26.0,-328.69,111.24
24.7,90.0,2.43,0.78,0.99,2.46,1.96,13.44,17.04,3.23,1.25,-17.0,-402.13,76.79
24.94,102.5,0.87,0.19,1.3,2.41,1.78,14.31,17.87,0.02,0.19,-0.0,-396.04,61.65
17.76,134.1,1.18,0.24,1.65,2.06,1.54,12.11,13.28,2.26,3.43,-35.0,-332.43,98.16
15.44,127.0,1.11,0.01,0.57,2.03,1.53,10.28,11.21,2.26,2.26,-43.0,-237.5,86.13
22.62,123.2,1.64,0.06,2.37,2.46,1.94,12.18,16.44,4.87,3.9,-31.0,-413.03,89.1
24.64,132.6,0.5,0.94,3.15,2.56,1.89,11.51,17.15,3.68,1.21,-15.0,-355.43,114.05
16.52,134.1,2.77,0.24,2.39,2.04,1.54,13.16,13.24,2.28,2.36,-42.0,-358.86,44.36
23.9,87.1,2.37,0.54,0.62,2.3,1.72,10.29,11.95,0.03,0.51,-43.0,-279.6,80.08
22.05,137.9,0.71,0.0,2.42,2.25,1.62,12.69,13.41,0.1,0.82,-41.0,-325.91,66.4
24.78,83.8,0.5,0.06,2.95,2.26,1.62,11.13,11.46,4.21,3.88,-41.0,-311.6,69.33
24.68,134.2,0.5,0.78,3.14,2.68,1.97,14.73,17.14,3.15,1.18,-14.0,-422.89,60.57
21.59,85.9,1.21,0.4,2.53,2.01,1.51,14.89,15.42,5.59,5.06,-30.0,-434.49,63.05
24.48,136.5,0.85,0.24,2.41,2.5,1.84,13.51,13.74,4.87,4.64,-26.0,-423.39,69.81
16.4,133.3,2.85,0.06,2.32,2.29,1.63,11.12,12.96,4.24,2.39,-41.0,-326.08,57.75
24.68,106.2,0.5,0.78,3.12,2.68,1.97,14.71,17.14,3.61,1.18,-17.0,-415.17,65.85
22.49,93.5,0.82,0.58,2.04,2.28,1.77,14.79,17.21,3.73,3.3,-23.0,-448.39,69.87
24.14,87.1,1.8,0.59,0.54,2.33,1.7,10.29,11.76,0.27,0.27,-44.0,-273.88,74.24
22.81,134.1,1.17,0.24,2.39,2.53,1.54,14.28,16.9,2.26,1.25,-17.0,-410.29,81.77
