X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
23.72,84.3,1.46,0.15,2.06,2.22,1.68,11.08,16.56,7.76,2.73,-46.0,-1575.59,47.12
22.02,129.8,0.5,0.33,3.63,2.08,1.55,10.64,14.7,8.38,4.66,-45.0,-1305.26,36.95
22.86,102.6,2.62,0.04,1.06,2.51,1.89,10.14,17.13,5.95,3.02,-41.0,-1529.68,54.47
21.92,116.3,0.5,0.33,3.63,2.24,1.72,10.98,16.36,7.47,2.42,-46.0,-1304.4,34.55
23.58,122.2,1.0,0.75,2.55,2.41,1.51,12.2,12.95,3.75,4.5,-43.0,-1566.69,51.47
23.71,115.6,0.95,0.76,2.6,2.18,1.56,11.35,13.57,5.51,5.72,-41.0,-1651.92,43.64
24.47,89.8,1.0,1.0,1.08,2.1,1.59,10.25,14.91,6.48,3.62,-41.0,-1433.44,37.66
22.04,129.8,0.5,0.33,3.63,2.31,1.77,10.77,16.3,8.47,4.66,-44.0,-1386.43,42.44
21.93,134.6,1.32,0.91,1.74,2.5,1.67,10.97,15.06,8.32,6.0,-31.0,-1770.77,53.94
23.33,84.7,3.16,0.99,0.5,2.18,1.68,10.38,17.6,5.59,2.06,-31.0,-1292.16,65.65
23.93,127.8,3.26,0.36,0.53,2.72,1.97,10.67,11.96,6.17,6.71,-28.0,-1980.04,66.49
18.87,127.3,2.54,0.91,2.19,2.3,1.56,10.21,13.53,4.95,1.63,-45.0,-1193.87,49.52
19.97,119.5,1.79,0.68,2.47,2.38,1.77,12.38,13.23,1.3,0.98,-45.0,-1399.98,50.63
22.07,120.5,1.29,0.67,1.95,2.54,1.76,12.46,17.06,6.1,2.87,-40.0,-1542.86,40.08
18.57,121.6,1.97,0.91,2.19,2.3,1.78,10.14,11.73,0.91,2.5,-45.0,-1229.2,62.78
22.53,95.8,1.19,0.93,1.92,2.23,1.72,10.88,15.91,6.57,1.54,-43.0,-1308.9,27.52
21.45,130.9,0.53,0.78,3.71,2.1,1.53,11.59,14.68,8.39,6.78,-36.0,-1324.88,92.07
23.75,97.2,1.45,0.15,2.1,2.03,1.51,11.08,15.0,7.13,4.25,-47.0,-1719.14,52.73
23.72,92.2,0.95,0.38,2.63,2.14,1.64,12.02,14.99,5.07,4.01,-47.0,-1562.92,46.09
