res
666.3521904971724
605.8010972606261
547.9059223525344
493.1134659581516
441.5882447998752
392.9458894389261
348.68683636315245
308.91476599514453
272.5567322995465
239.38026234590149
208.67831315227917
180.04553080447124
152.88854515990536
126.96753374289013
101.9959547397726
77.7274558929946
53.96912691030544
30.496173192655885
7.226078793488632
-15.930807635435377
-39.02035798722694
-62.062723902841356
-85.08528279545129
-108.14826345667603
-131.31480315063666
-154.61343285716075
-177.96606109352945
-201.302653358462
-224.55164347173007
-248.0181844853508
-271.5478975274147
-295.12163712236907
-318.73426112974386
-342.3851041963443
-366.1381850290425
-390.0440035894582
-414.1074897539628
-438.3197648110008
-462.8295556019408
-487.697004722198
-512.886785943388
-538.5388090773472
-564.9643255652812
-592.3994744021076
-620.9444158289195
-650.8252062849081
-682.2890202337855
-714.2954207873023
-746.600602861638
-779.1154114189547
-811.211237402926
-842.3139796275503
-872.3266952323085
-901.1618877112107
-928.7436773815448
-954.8953537762612
-979.4712863132717
-1003.2196799325219
-1026.5315577341376
-1050.2155329479924
-1074.491297785543
-1098.6572243637775
-1123.1456594237884
-1147.6067073413546
-1171.6449486316137
-1194.8834282169296
-1216.875483463002
-1237.4320042158245
-1256.0327762540476
-1272.4483305619747
-1286.133172881209
-1295.702539880191
-1304.0131013593139
-1311.4984789341552
-1317.3341523211259
-1321.4888677579593
-1324.0349694282088
-1325.2212353227253
-1325.299095308536
-1324.3288030824326
-1322.309897267268
-1319.3149449007515
-1315.4355516496917
-1310.896159433804
-1305.7356416745406
-1299.9932178340032
-1293.6707278558372
-1286.7546817585176
-1279.2418046435096
-1271.1265594576694
-1262.3298284221344
-1253.1063309876688
-1243.3514488305727
-1232.9551570245292
-1221.837512117218
-1209.8560767884449
-1196.8738763206907
-1182.7408463521056
-1167.2003907615408
-1150.2394848416818
-1131.6381944346083
-1111.2698514611398
-1088.5323326297505
-1062.778760898476
-1033.464972679566
-999.8134592414724
-962.7055108297808
-922.5170177281233
-878.9408437298483
-832.02242605883
-781.91896818175
-729.0099922396612
-674.17151985695
-617.6776876166435
-559.4508517962809
-500.9370930625344
