X1,X2,X3,X4,X5,X6,X7,X8,ANG,AVG,RIP
23.67,139.7,1.76,0.05,1.71,2.0,1.5,14.77,-29.0,-221.59,68.64
20.18,140.0,1.83,0.01,2.57,2.0,1.5,15.0,-29.0,-226.73,59.6
19.36,129.7,1.9,0.02,2.73,2.24,1.74,15.0,-29.0,-229.74,60.12
23.92,137.9,1.79,0.01,1.83,2.01,1.51,14.77,-29.0,-222.37,66.72
24.07,133.9,1.92,0.01,1.58,2.32,1.74,14.91,-27.0,-225.91,68.39
23.66,133.8,1.75,0.01,1.74,2.01,1.51,14.74,-30.0,-222.51,67.36
23.73,134.5,1.85,0.01,1.97,2.0,1.5,15.0,-28.0,-227.43,62.36
20.17,133.8,1.98,0.01,2.5,2.0,1.5,15.0,-29.0,-227.36,58.46
19.08,139.9,1.9,0.01,2.78,2.24,1.74,15.0,-29.0,-229.91,59.83
22.29,139.1,1.76,0.02,2.32,2.2,1.7,14.99,-29.0,-228.37,61.61
24.59,133.9,1.91,0.01,1.45,2.24,1.74,15.0,-26.0,-230.95,66.66
22.08,139.6,1.49,0.02,1.73,2.02,1.5,14.77,-28.0,-219.42,68.96
23.65,129.7,0.84,0.07,2.74,2.0,1.5,15.0,-27.0,-223.8,66.98
23.66,137.0,1.76,0.01,2.06,2.26,1.76,14.98,-28.0,-230.62,63.09
23.66,138.9,1.87,0.01,1.95,2.22,1.72,15.0,-28.0,-231.12,62.89
23.66,137.0,1.8,0.02,1.77,2.28,1.78,14.99,-27.0,-231.76,65.28
19.1,133.9,1.92,0.01,2.54,2.27,1.77,14.99,-29.0,-226.42,62.5
19.08,139.6,1.79,0.03,2.81,2.0,1.5,14.68,-32.0,-218.32,63.56
19.44,134.8,1.91,0.02,2.46,2.0,1.5,14.9,-29.0,-223.11,62.97
23.66,134.1,1.89,0.05,1.74,2.0,1.5,14.77,-30.0,-221.88,67.52
23.74,139.1,1.87,0.0,1.56,2.0,1.5,14.99,-27.0,-223.45,66.61
23.67,135.6,1.82,0.01,1.74,2.02,1.52,14.79,-30.0,-222.98,67.12
23.67,136.7,1.92,0.01,1.65,2.26,1.76,15.0,-27.0,-228.98,64.54
19.21,139.3,1.76,0.04,1.74,2.0,1.5,14.77,-29.0,-217.23,70.2
18.32,129.7,2.05,0.01,1.77,2.0,1.5,15.0,-27.0,-222.12,66.29
19.2,139.8,1.8,0.01,2.77,2.0,1.5,14.99,-29.0,-225.23,59.89
19.7,135.6,1.86,0.01,2.55,2.0,1.5,14.67,-31.0,-221.05,62.94
19.3,140.0,1.85,0.01,2.77,2.02,1.51,14.71,-31.0,-220.13,62.31
23.66,134.5,1.88,0.01,1.65,2.31,1.81,15.0,-26.0,-230.08,64.92
23.66,138.6,1.5,0.02,1.7,2.26,1.76,15.0,-26.0,-231.15,65.48
23.66,136.9,1.81,0.01,1.62,2.27,1.77,14.99,-27.0,-232.16,65.96
23.58,139.5,1.66,0.02,2.17,2.21,1.71,14.99,-28.0,-228.74,63.05
23.66,134.1,1.76,0.05,1.91,2.26,1.76,14.8,-29.0,-223.6,68.48
23.72,138.9,1.62,0.01,1.94,2.02,1.52,14.86,-28.0,-223.11,66.93
21.96,139.6,1.83,0.02,2.26,2.27,1.77,14.99,-28.0,-232.52,60.06
18.84,139.8,1.86,0.01,2.81,2.01,1.51,14.68,-32.0,-219.76,62.91
19.08,139.1,1.84,0.01,2.82,2.0,1.5,14.82,-31.0,-221.07,61.31
19.14,139.1,1.89,0.01,1.7,2.02,1.51,14.68,-30.0,-216.16,71.32
23.67,134.5,2.17,0.01,1.62,2.32,1.78,14.99,-27.0,-231.42,66.47
19.69,127.6,1.8,0.02,2.76,2.0,1.5,14.84,-30.0,-222.59,61.7
23.67,138.9,1.85,0.01,1.96,2.22,1.72,15.0,-28.0,-231.32,63.82
24.44,133.9,1.88,0.01,1.02,2.24,1.74,14.99,-25.0,-228.95,69.38
19.2,139.8,1.84,0.04,1.49,2.25,1.75,14.68,-28.0,-215.22,73.79
19.09,139.9,1.46,0.01,2.82,2.0,1.5,14.95,-29.0,-221.66,63.29
18.04,135.2,1.91,0.01,2.74,2.01,1.51,14.99,-29.0,-226.25,60.73
24.13,139.9,1.86,0.01,1.62,2.19,1.69,14.99,-27.0,-229.57,65.17
18.26,139.6,1.85,0.01,2.81,2.03,1.53,15.0,-29.0,-227.4,60.01
23.74,133.3,1.87,0.01,1.56,2.01,1.51,14.99,-27.0,-225.99,65.27
19.19,139.3,1.59,0.01,2.76,2.24,1.74,15.0,-28.0,-228.11,62.51
19.7,134.1,1.8,0.02,2.77,2.0,1.5,14.77,-31.0,-220.25,62.13
19.19,139.9,1.84,0.0,2.82,2.0,1.5,14.67,-32.0,-217.95,62.93
23.49,137.0,2.46,0.01,1.15,2.26,1.76,14.3,-32.0,-212.92,75.01
18.9,139.6,1.64,0.02,2.75,2.0,1.5,14.68,-31.0,-217.83,65.48
20.25,139.1,1.77,0.01,1.59,2.0,1.5,14.98,-27.0,-221.58,66.99
22.99,135.7,2.17,0.01,1.65,2.33,1.8,15.0,-27.0,-230.51,65.2
21.9,139.1,1.85,0.01,2.26,2.2,1.7,15.0,-28.0,-229.8,60.0
19.2,139.3,1.86,0.02,2.76,2.24,1.74,14.92,-30.0,-228.29,60.04
23.67,133.9,1.66,0.01,1.74,2.01,1.51,14.99,-27.0,-230.16,63.52
19.19,129.7,1.9,0.02,2.76,2.26,1.76,15.0,-29.0,-230.16,60.19
23.56,131.9,1.75,0.05,1.84,2.02,1.51,14.77,-29.0,-219.54,67.88
19.22,134.5,1.77,0.02,1.97,2.27,1.77,15.0,-27.0,-225.08,66.99
23.79,139.1,1.54,0.01,2.26,2.02,1.51,15.0,-28.0,-229.1,61.93
23.52,138.6,2.12,0.01,1.7,2.26,1.76,15.0,-27.0,-229.78,64.62
19.48,139.9,1.8,0.01,1.56,2.0,1.5,14.67,-30.0,-213.58,71.51
23.5,139.9,1.86,0.01,1.59,2.19,1.69,14.99,-27.0,-228.11,65.17
19.1,139.9,1.86,0.01,2.81,2.0,1.5,14.77,-31.0,-222.23,61.96
19.85,139.3,1.77,0.01,2.7,2.0,1.5,14.8,-31.0,-221.72,62.74
19.2,139.4,1.85,0.01,2.81,2.0,1.5,15.0,-30.0,-224.22,59.17
20.17,140.0,1.84,0.01,2.47,2.0,1.5,14.83,-30.0,-223.17,61.96
23.66,133.9,1.61,0.01,1.94,2.21,1.71,14.99,-27.0,-229.55,64.73
18.91,139.9,1.85,0.01,1.88,2.01,1.51,15.0,-28.0,-222.28,65.87
23.66,133.9,1.84,0.05,1.73,2.0,1.5,14.68,-30.0,-219.48,68.59
22.52,133.6,1.06,0.02,2.73,2.25,1.75,14.83,-29.0,-223.44,66.54
18.92,129.7,1.6,0.02,2.63,2.0,1.5,15.0,-28.0,-222.92,63.24
23.66,139.9,1.92,0.02,1.72,2.26,1.76,14.68,-30.0,-221.31,69.16
23.62,135.4,1.79,0.02,1.58,2.01,1.51,14.77,-29.0,-223.55,67.97
23.66,135.6,1.88,0.01,1.94,2.26,1.76,14.99,-28.0,-230.65,63.21
19.69,139.9,1.67,0.01,2.9,2.0,1.5,14.68,-31.0,-217.05,63.56
19.0,139.9,1.54,0.01,2.27,2.2,1.7,15.0,-27.0,-226.44,65.9
24.44,134.6,1.88,0.01,1.56,2.24,1.74,14.99,-27.0,-231.71,65.78
23.87,139.1,0.72,0.01,2.81,2.01,1.5,14.99,-27.0,-222.05,66.49
19.2,139.4,1.9,0.12,2.77,2.24,1.74,15.0,-29.0,-227.74,61.69
24.44,134.6,1.88,0.01,1.56,2.24,1.74,14.53,-30.0,-218.92,72.31
23.72,134.5,1.79,0.02,1.95,2.24,1.74,15.0,-28.0,-230.19,63.58
23.66,139.5,1.76,0.03,1.74,2.0,1.5,14.67,-29.0,-218.62,69.21
20.17,139.9,1.86,0.01,2.33,2.0,1.5,15.0,-29.0,-225.44,61.38
23.67,134.9,1.26,0.02,2.31,2.26,1.76,14.99,-27.0,-228.43,65.5
23.79,138.0,1.54,0.02,2.26,2.01,1.51,15.0,-28.0,-226.36,62.05
23.62,135.4,1.79,0.02,1.58,2.01,1.51,14.99,-27.0,-228.59,64.69
23.67,137.0,0.78,0.05,2.79,2.0,1.5,14.77,-29.0,-218.85,70.1
23.44,138.8,1.79,0.05,1.74,2.01,1.51,14.99,-27.0,-227.14,64.32
18.99,139.9,1.8,0.02,2.77,2.0,1.5,14.68,-31.0,-218.51,63.78
20.17,139.1,1.67,0.01,2.81,2.0,1.5,15.0,-30.0,-224.13,59.38
24.47,139.6,1.92,0.02,1.7,2.24,1.74,14.99,-27.0,-227.63,67.3
23.66,136.9,1.8,0.01,1.63,2.01,1.51,14.99,-27.0,-226.62,63.95
21.93,132.1,2.17,0.01,1.64,2.26,1.76,14.63,-30.0,-220.18,68.27
23.66,134.5,2.07,0.01,1.74,2.18,1.68,15.0,-28.0,-230.6,63.64
19.16,137.7,1.86,0.01,1.54,2.0,1.5,14.94,-27.0,-221.05,68.56
23.78,135.6,0.75,0.01,2.8,2.21,1.71,14.69,-29.0,-218.3,70.77
18.47,140.0,1.86,0.01,2.81,2.19,1.69,14.99,-30.0,-228.03,60.04
20.18,139.2,1.71,0.0,2.77,2.0,1.5,14.9,-30.0,-223.02,61.38
19.1,139.8,1.86,0.01,2.47,2.01,1.51,14.68,-31.0,-220.17,65.38
24.59,133.9,1.91,0.01,1.57,2.24,1.74,15.0,-27.0,-230.91,66.22
19.31,139.9,1.76,0.02,2.77,2.02,1.5,14.99,-29.0,-225.72,62.16
19.2,139.9,1.79,0.04,2.86,2.0,1.5,15.0,-30.0,-225.6,59.02
23.66,137.0,1.92,0.01,1.9,2.02,1.52,15.0,-28.0,-230.06,62.1
23.54,139.9,1.86,0.02,1.73,2.0,1.5,14.68,-30.0,-219.51,68.17
23.43,135.7,1.92,0.01,1.95,2.26,1.76,15.0,-27.0,-230.9,62.27
19.14,138.1,1.79,0.02,2.87,2.02,1.52,15.0,-30.0,-226.13,58.86
19.2,133.7,1.76,0.02,2.84,2.01,1.51,14.87,-30.0,-221.62,61.78
21.81,133.0,1.86,0.01,1.7,2.0,1.5,14.68,-30.0,-216.92,67.82
19.7,139.7,1.76,0.02,2.55,2.01,1.51,14.77,-30.0,-222.86,63.15
18.84,139.8,1.86,0.01,2.79,2.0,1.5,14.68,-32.0,-219.64,63.07
19.7,139.9,1.8,0.02,2.76,2.0,1.5,14.69,-32.0,-218.67,62.33
24.59,131.1,1.91,0.0,1.6,2.24,1.74,15.0,-26.0,-229.18,66.39
22.0,137.1,1.47,0.01,1.9,2.28,1.78,14.78,-29.0,-223.58,69.29
20.11,140.0,1.26,0.01,2.98,2.22,1.69,14.99,-28.0,-225.01,64.07
18.4,138.0,1.81,0.01,2.77,2.0,1.5,14.98,-29.0,-226.08,60.85
19.08,139.6,1.79,0.03,1.69,2.0,1.5,14.68,-29.0,-214.56,72.22
22.59,139.6,1.75,0.02,1.75,2.24,1.74,14.77,-29.0,-223.41,67.88
19.69,139.8,1.73,0.02,2.84,2.0,1.5,14.68,-31.0,-218.62,63.44
23.68,135.4,1.79,0.0,1.58,2.0,1.5,14.77,-29.0,-221.65,67.95
19.1,139.8,1.86,0.01,2.81,2.0,1.5,15.0,-30.0,-225.97,58.63
19.19,135.6,1.79,0.02,2.87,2.21,1.71,15.0,-29.0,-229.89,60.12
19.85,133.4,1.88,0.01,1.55,2.02,1.51,14.9,-27.0,-220.59,69.29
21.38,139.1,1.68,0.03,2.5,2.21,1.71,14.99,-28.0,-225.82,62.53
19.09,129.7,1.9,0.02,2.72,2.24,1.74,15.0,-29.0,-226.69,61.04
23.68,139.7,1.7,0.01,1.74,2.0,1.5,15.0,-27.0,-226.34,64.57
19.3,140.0,1.85,0.01,2.79,2.01,1.51,14.71,-32.0,-218.93,61.48
19.13,134.0,1.82,0.01,2.86,2.32,1.82,15.0,-29.0,-230.51,60.13
19.56,134.0,1.79,0.05,2.81,2.0,1.5,14.68,-31.0,-217.1,64.58
19.08,139.6,1.84,0.01,2.77,2.01,1.51,14.77,-32.0,-220.48,62.02
21.96,139.2,1.83,0.01,1.89,2.28,1.78,15.0,-27.0,-228.07,63.31
22.29,139.1,1.54,0.01,2.35,2.22,1.7,14.99,-27.0,-228.74,63.15
23.66,135.7,1.92,0.01,1.9,2.26,1.76,14.77,-30.0,-226.2,67.09
19.2,129.7,1.9,0.0,1.74,2.0,1.5,15.0,-28.0,-222.8,66.69
19.43,136.8,1.76,0.02,2.86,2.0,1.5,14.77,-31.0,-220.28,62.19
19.71,139.9,1.73,0.02,2.81,2.0,1.5,14.77,-31.0,-220.42,62.44
19.2,139.9,1.85,0.01,2.5,2.01,1.51,15.0,-29.0,-226.71,61.54
23.66,138.7,2.12,0.01,1.53,2.24,1.74,15.0,-28.0,-229.88,65.85
23.67,133.7,1.76,0.01,1.72,2.32,1.78,14.76,-29.0,-224.92,70.27
23.68,139.1,1.31,0.01,2.26,2.0,1.5,15.0,-27.0,-223.89,63.96
22.94,133.9,1.76,0.05,1.97,2.01,1.51,14.77,-30.0,-219.74,66.97
24.44,134.9,0.64,0.01,2.79,2.24,1.74,14.99,-26.0,-226.43,67.41
18.75,139.8,1.52,0.0,1.95,2.01,1.51,14.98,-27.0,-222.28,68.59
19.2,139.6,1.85,0.01,2.81,2.04,1.5,15.0,-30.0,-224.93,60.04
19.84,140.0,1.84,0.01,2.47,2.0,1.5,14.83,-30.0,-219.98,63.55
21.98,134.6,1.75,0.02,2.14,2.0,1.5,14.77,-29.0,-222.65,63.92
21.12,138.2,1.85,0.01,2.25,2.0,1.5,15.0,-29.0,-226.14,60.46
23.67,133.8,1.88,0.01,1.73,2.0,1.5,14.67,-30.0,-218.8,68.36
19.2,139.8,1.72,0.02,2.82,2.0,1.5,14.68,-31.0,-218.4,63.47
23.67,122.7,1.81,0.01,1.74,2.26,1.76,14.79,-29.0,-224.5,67.19
19.82,136.3,1.94,0.01,1.65,2.28,1.78,14.99,-27.0,-227.66,66.72
22.59,136.9,1.76,0.01,1.74,2.0,1.5,14.83,-28.0,-222.34,65.9
23.72,134.4,1.87,0.05,1.94,2.3,1.8,15.0,-27.0,-229.65,64.02
24.02,137.2,1.75,0.01,1.94,2.21,1.71,15.0,-27.0,-229.95,63.46
23.67,138.0,1.79,0.01,1.76,2.04,1.5,14.77,-30.0,-221.26,69.64
19.2,139.8,1.84,0.04,2.82,2.0,1.5,14.68,-31.0,-218.45,63.22
19.7,135.7,1.8,0.01,2.77,2.0,1.5,14.67,-31.0,-218.66,63.06
23.67,135.7,1.85,0.01,1.89,2.19,1.69,15.0,-28.0,-230.82,63.82
19.2,134.0,1.9,0.02,2.76,2.0,1.5,15.0,-30.0,-226.87,58.6
23.64,139.0,1.07,0.02,2.5,2.0,1.5,14.99,-27.0,-221.98,65.77
19.14,139.9,1.84,0.01,2.5,2.0,1.5,15.0,-29.0,-224.22,61.48
24.41,134.9,1.76,0.01,1.73,2.01,1.51,14.81,-29.0,-224.17,67.16
23.66,138.6,0.75,0.01,2.82,2.26,1.76,15.0,-26.0,-226.27,67.23
23.66,136.9,1.8,0.01,1.62,2.31,1.81,14.99,-27.0,-232.72,65.84
21.96,134.1,1.83,0.05,2.25,2.04,1.51,14.99,-28.0,-226.95,60.95
23.66,133.9,1.76,0.05,1.67,2.0,1.5,14.9,-28.0,-225.74,66.3
19.02,139.9,1.8,0.02,2.81,2.0,1.5,14.68,-32.0,-218.05,62.91
19.2,139.9,1.85,0.01,2.81,2.01,1.51,14.67,-32.0,-216.62,62.82
23.66,134.0,1.64,0.01,1.94,2.25,1.75,14.99,-28.0,-231.08,63.85
24.47,139.5,0.5,0.01,3.17,2.23,1.73,14.99,-27.0,-221.14,69.59
21.76,139.1,1.66,0.02,2.42,2.0,1.5,15.0,-28.0,-224.54,61.05
24.02,133.9,1.76,0.05,1.78,2.0,1.5,14.77,-29.0,-220.41,69.03
19.99,133.9,1.81,0.01,2.7,2.02,1.52,14.79,-31.0,-220.93,61.5
23.62,135.4,1.66,0.08,1.56,2.01,1.51,14.77,-28.0,-219.33,70.03
19.19,139.9,1.89,0.02,2.77,2.04,1.54,14.68,-32.0,-218.88,62.37
19.7,139.9,1.55,0.02,2.73,2.0,1.5,14.77,-31.0,-219.45,64.09
19.69,129.7,1.8,0.02,2.76,2.24,1.74,15.0,-29.0,-228.35,60.45
24.47,133.9,1.36,0.01,1.56,2.24,1.74,14.99,-26.0,-230.34,68.03
23.66,129.6,1.76,0.05,1.74,2.0,1.5,14.77,-30.0,-219.94,68.72
19.2,139.4,1.76,0.05,2.86,2.0,1.5,14.99,-29.0,-222.31,61.58
19.2,134.0,1.75,0.01,1.74,2.04,1.5,14.77,-28.0,-216.74,71.89
23.27,133.7,1.76,0.05,1.74,2.02,1.5,14.77,-29.0,-219.61,68.49
24.31,133.6,1.76,0.01,1.74,2.0,1.5,14.83,-28.0,-222.86,67.62
22.26,139.2,1.86,0.11,1.76,2.0,1.5,14.68,-29.0,-218.24,69.13
23.62,135.6,1.79,0.02,1.58,2.01,1.51,14.99,-28.0,-225.93,65.92
19.2,129.7,1.9,0.02,2.76,2.0,1.5,14.51,-33.0,-214.43,63.8
23.55,135.6,0.74,0.01,2.86,2.29,1.79,14.99,-26.0,-226.38,66.05
24.36,139.9,0.73,0.01,2.71,2.0,1.5,14.83,-28.0,-219.52,70.52
23.66,134.5,1.86,0.01,1.96,2.31,1.81,15.0,-28.0,-231.31,62.63
23.66,136.9,1.8,0.01,1.62,2.28,1.78,14.67,-30.0,-220.36,70.19
19.2,130.0,1.9,0.02,2.76,2.0,1.5,14.68,-32.0,-217.65,62.32
24.15,139.8,1.86,0.15,1.62,2.0,1.5,14.68,-30.0,-215.75,72.67
24.66,133.9,1.91,0.01,1.57,2.26,1.74,15.0,-26.0,-228.93,67.32
21.8,133.8,1.83,0.05,1.66,2.0,1.5,15.0,-27.0,-226.12,64.63
23.78,139.8,1.8,0.02,1.75,2.02,1.5,14.99,-27.0,-225.33,65.05
19.43,139.9,1.86,0.01,2.71,2.0,1.5,15.0,-30.0,-224.77,59.66
20.17,139.1,1.84,0.01,2.5,2.0,1.5,14.36,-33.0,-212.57,66.76
23.66,135.4,1.92,0.01,1.9,2.27,1.76,14.85,-29.0,-227.6,66.34
21.9,138.2,1.92,0.01,1.93,2.0,1.5,15.0,-28.0,-225.82,62.85
19.3,138.0,1.85,0.02,2.77,2.01,1.51,15.0,-30.0,-225.91,59.78
20.19,139.7,1.7,0.01,2.77,2.02,1.52,15.0,-30.0,-224.61,58.92
19.48,134.5,1.8,0.01,2.0,2.0,1.5,14.69,-30.0,-217.63,67.43
23.66,135.6,1.86,0.02,1.59,2.22,1.71,14.99,-27.0,-231.19,65.1
23.67,135.6,1.76,0.01,1.74,2.0,1.5,14.77,-30.0,-222.89,67.72
22.27,139.9,1.85,0.01,1.98,2.01,1.51,15.0,-28.0,-227.6,62.01
19.85,139.1,1.77,0.01,2.77,2.01,1.51,14.9,-30.0,-223.46,60.37
23.83,139.1,1.53,0.01,2.26,2.01,1.5,15.0,-28.0,-225.9,62.36
22.0,130.1,1.96,0.01,1.95,2.26,1.76,15.0,-28.0,-228.3,62.25
23.7,138.6,1.75,0.01,1.7,2.26,1.76,14.75,-29.0,-223.0,69.27
19.2,133.9,1.76,0.01,1.78,2.04,1.54,14.99,-27.0,-225.02,66.34
23.66,135.4,1.87,0.02,1.95,2.01,1.51,14.99,-28.0,-228.75,62.76
19.1,139.8,1.72,0.01,2.96,2.0,1.5,14.71,-32.0,-219.85,61.58
23.66,135.0,1.75,0.01,1.73,2.01,1.51,14.81,-29.0,-224.54,66.57
24.47,133.9,1.86,0.01,1.57,2.02,1.52,14.99,-27.0,-225.17,67.47
20.17,139.1,1.84,0.01,2.5,2.02,1.52,15.0,-30.0,-227.32,59.59
22.73,133.9,1.76,0.05,1.74,2.0,1.5,14.77,-29.0,-220.98,67.53
20.34,139.2,1.88,0.0,1.91,2.28,1.77,14.9,-28.0,-226.0,66.67
23.65,136.9,1.8,0.01,1.46,2.0,1.5,14.99,-27.0,-227.72,65.72
23.67,137.0,1.76,0.05,1.9,2.02,1.5,14.77,-29.0,-223.2,68.45
19.19,129.9,1.88,0.01,2.76,2.0,1.5,15.0,-30.0,-226.27,58.45
19.2,139.8,1.8,0.02,2.26,2.02,1.52,14.99,-29.0,-225.71,62.6
19.2,133.5,1.84,0.04,2.82,2.0,1.5,14.68,-32.0,-217.79,62.87
23.66,134.5,1.79,0.02,1.74,2.0,1.5,14.77,-30.0,-218.92,68.65
23.77,139.9,0.85,0.01,2.7,2.01,1.51,14.71,-29.0,-218.35,68.82
18.78,139.9,1.86,0.01,2.82,2.19,1.69,14.99,-30.0,-227.11,60.39
22.15,133.9,1.76,0.01,1.47,2.09,1.51,14.81,-28.0,-218.44,70.49
20.18,139.1,1.71,0.0,2.77,2.0,1.5,14.9,-30.0,-223.19,61.88
19.7,135.4,1.86,0.01,2.55,2.0,1.5,14.67,-31.0,-218.86,63.15
19.31,139.9,1.74,0.01,1.61,2.01,1.51,15.0,-27.0,-221.48,68.12
19.81,133.9,1.86,0.01,1.56,2.24,1.74,14.99,-27.0,-225.89,67.97
22.02,139.6,1.87,0.02,2.26,2.27,1.77,14.99,-29.0,-229.59,60.53
19.69,139.9,1.8,0.02,2.55,2.0,1.5,14.68,-31.0,-219.94,63.64
19.2,139.6,1.85,0.08,2.81,2.0,1.5,15.0,-30.0,-224.4,59.97
19.19,139.4,1.83,0.02,2.76,2.24,1.74,15.0,-30.0,-229.02,59.64
19.38,134.6,1.88,0.01,1.13,2.24,1.74,14.99,-26.0,-224.86,70.76
23.6,133.9,1.76,0.05,1.74,2.0,1.5,14.77,-29.0,-222.97,68.38
23.2,139.2,1.65,0.01,2.26,2.0,1.5,14.9,-29.0,-223.53,62.85
19.08,135.0,1.76,0.01,1.71,2.01,1.51,14.81,-28.0,-219.07,70.15
19.71,134.8,1.91,0.02,2.66,2.02,1.52,14.99,-29.0,-227.26,59.46
23.67,134.5,1.85,0.02,1.86,2.19,1.69,14.64,-30.0,-219.65,69.12
23.66,138.6,2.12,0.01,1.7,2.28,1.78,14.85,-29.0,-228.03,67.09
23.92,139.4,1.54,0.01,2.23,2.0,1.5,15.0,-28.0,-226.89,61.64
23.76,137.0,1.58,0.01,2.22,2.26,1.76,15.0,-28.0,-231.16,63.41
18.76,139.9,1.79,0.01,2.87,2.0,1.5,14.71,-32.0,-219.97,61.57
23.66,139.9,0.82,0.02,2.75,2.32,1.82,14.98,-27.0,-226.3,66.77
23.56,133.9,1.63,0.01,1.74,2.02,1.52,14.79,-29.0,-221.91,68.28
23.66,133.7,1.76,0.01,1.73,2.04,1.5,14.77,-29.0,-222.96,68.31
19.22,139.1,1.68,0.02,2.42,2.21,1.71,14.99,-28.0,-227.7,64.13
19.85,128.9,1.77,0.01,2.77,2.0,1.5,14.9,-30.0,-222.73,60.97
21.68,139.6,1.63,0.02,2.32,2.27,1.77,14.99,-28.0,-228.57,62.87
19.02,139.8,1.79,0.02,2.86,2.0,1.5,15.0,-30.0,-225.0,59.65
23.66,133.9,2.13,0.05,1.67,2.0,1.5,15.0,-27.0,-223.97,65.42
23.67,139.8,0.79,0.04,2.78,2.0,1.5,14.67,-29.0,-216.31,70.1
23.19,135.0,1.79,0.01,1.53,2.26,1.76,15.0,-26.0,-230.2,65.47
24.59,133.9,1.92,0.01,1.57,2.24,1.74,15.0,-27.0,-230.79,66.44
22.29,138.2,1.84,0.01,1.99,2.0,1.5,14.82,-29.0,-220.43,64.8
18.04,134.9,1.91,0.01,2.74,2.24,1.74,14.99,-29.0,-229.44,60.97
23.66,134.1,1.76,0.05,1.77,2.0,1.5,14.77,-29.0,-223.36,68.35
23.51,134.5,0.8,0.0,2.8,2.0,1.5,15.0,-26.0,-223.47,65.0
19.21,139.9,1.86,0.01,2.8,2.28,1.78,15.0,-29.0,-228.27,60.64
23.66,133.9,1.92,0.01,1.74,2.26,1.76,15.0,-27.0,-232.62,64.18
19.05,139.4,1.92,0.02,2.77,2.0,1.5,14.68,-32.0,-219.09,62.63
19.19,134.0,1.79,0.02,2.87,2.26,1.76,15.0,-30.0,-229.16,59.62
21.96,139.1,1.37,0.01,2.77,2.0,1.5,15.0,-29.0,-224.83,60.02
19.2,139.9,1.85,0.02,2.81,2.0,1.5,14.68,-32.0,-217.61,62.05
18.67,138.0,1.79,0.01,2.87,2.0,1.5,15.0,-30.0,-224.92,59.32
23.65,135.6,2.19,0.01,1.56,2.25,1.75,14.86,-29.0,-227.18,66.59
24.44,134.6,1.76,0.01,1.36,2.22,1.72,14.98,-26.0,-231.2,67.9
19.04,139.9,1.8,0.01,2.81,2.0,1.5,14.68,-32.0,-219.68,62.4
23.72,137.5,0.75,0.01,2.81,2.0,1.5,14.99,-27.0,-224.71,64.85
19.7,139.0,1.86,0.02,2.71,2.04,1.5,14.37,-33.0,-209.5,67.2
19.3,140.0,1.94,0.01,2.7,2.01,1.51,14.71,-32.0,-218.86,61.69
23.95,133.9,1.76,0.02,1.73,2.01,1.5,14.99,-27.0,-225.44,65.21
19.2,139.8,1.79,0.02,2.86,2.01,1.51,15.0,-30.0,-226.1,58.67
23.67,133.9,1.88,0.05,1.76,2.0,1.5,14.78,-30.0,-221.27,68.06
23.55,138.6,2.12,0.01,1.7,2.26,1.76,15.0,-27.0,-230.67,64.02
19.78,138.9,2.28,0.01,1.6,2.26,1.76,14.9,-29.0,-225.52,65.59
23.66,134.5,2.18,0.01,1.39,2.31,1.81,14.7,-29.0,-225.89,69.98
23.76,134.4,1.76,0.01,1.74,2.01,1.51,14.99,-27.0,-225.52,65.02
23.71,133.9,1.76,0.05,1.74,2.02,1.5,14.77,-29.0,-219.26,69.22
23.67,133.9,1.76,0.05,1.77,2.02,1.5,14.77,-29.0,-219.65,68.72
23.66,139.8,1.92,0.01,1.89,2.25,1.75,15.0,-28.0,-231.9,63.18
23.66,135.6,1.86,0.0,1.59,2.22,1.71,14.99,-26.0,-229.33,65.83
24.45,134.6,1.88,0.01,1.58,2.24,1.74,15.0,-27.0,-231.33,66.29
19.2,138.0,1.79,0.02,2.67,2.0,1.5,15.0,-30.0,-225.71,59.86
19.89,139.8,1.86,0.05,2.67,2.0,1.5,14.89,-30.0,-221.15,62.28
23.66,135.6,0.78,0.0,2.8,2.27,1.77,14.99,-27.0,-229.37,66.06
23.66,135.7,1.92,0.01,1.9,2.27,1.77,15.0,-28.0,-232.61,63.24
23.67,133.9,1.85,0.01,1.74,2.08,1.57,14.78,-30.0,-223.71,66.85
19.2,139.4,1.83,0.02,2.82,2.02,1.52,14.67,-32.0,-217.75,62.45
21.97,139.7,1.83,0.01,2.13,2.0,1.5,14.99,-28.0,-227.13,60.21
19.19,129.6,1.9,0.02,2.76,2.26,1.76,15.0,-29.0,-230.51,59.93
20.18,139.8,1.84,0.01,2.4,2.0,1.5,14.8,-30.0,-222.32,62.96
22.77,135.6,1.95,0.01,1.51,2.31,1.8,14.77,-29.0,-223.95,69.34
23.66,134.1,1.76,0.05,1.77,2.0,1.5,14.37,-32.0,-211.69,72.65
23.28,133.9,1.76,0.05,1.74,2.0,1.5,14.77,-29.0,-220.42,68.0
19.2,129.3,1.86,0.01,2.8,2.0,1.5,15.0,-30.0,-226.09,58.46
17.48,139.3,1.77,0.01,2.77,2.0,1.5,14.67,-31.0,-216.29,65.67
23.66,133.9,1.92,0.01,1.56,2.24,1.74,14.99,-27.0,-231.61,65.71
23.7,139.8,1.8,0.0,1.76,2.29,1.79,14.85,-28.0,-225.34,67.64
19.2,139.8,1.84,0.04,2.51,2.0,1.5,14.68,-31.0,-217.25,65.26
