X1,X2,X3,X4,X5,X6,X7,X8,COG
15.09,134.5,1.59,0.11,2.81,2.01,1.51,10.65,18.61
24.91,139.6,1.66,0.01,1.71,2.01,1.51,14.59,18.49
15.8,133.1,0.88,0.03,2.84,2.01,1.51,14.54,18.88
24.37,136.5,0.52,0.02,3.16,2.01,1.51,14.66,18.38
24.79,129.4,1.03,0.01,1.64,2.09,1.59,10.6,18.85
23.73,139.6,0.5,0.01,3.31,2.01,1.51,11.21,20.25
15.12,139.2,2.48,0.01,2.95,2.02,1.51,10.45,18.82
17.17,137.9,2.13,0.03,2.66,2.01,1.51,11.68,20.52
17.59,135.5,1.71,0.01,2.87,2.01,1.51,10.55,18.65
23.7,138.3,0.88,0.01,2.69,2.02,1.52,11.71,20.45
15.89,138.6,1.38,0.0,1.56,2.03,1.52,10.48,19.09
19.74,133.7,1.61,0.01,2.81,2.02,1.51,10.79,19.23
15.3,137.3,1.82,0.01,3.02,2.01,1.51,10.99,20.15
16.62,137.6,1.62,0.06,2.0,2.02,1.51,10.62,18.8
18.4,135.2,1.66,0.07,1.72,2.02,1.51,11.34,20.4
17.32,137.7,0.98,0.02,1.58,2.01,1.51,10.8,19.45
23.51,135.5,1.02,0.01,2.58,2.02,1.51,14.59,18.27
24.89,139.1,1.61,0.01,1.78,2.08,1.58,11.15,20.59
24.6,139.4,1.42,0.03,2.22,2.01,1.51,14.64,18.54
16.44,135.1,1.3,0.0,1.56,2.02,1.52,10.48,19.0
19.73,139.2,1.72,0.01,2.84,2.01,1.51,12.01,20.12
24.36,138.4,1.39,0.03,1.97,2.01,1.51,14.92,19.11
24.51,135.5,1.69,0.01,1.93,2.11,1.61,14.96,19.36
16.05,138.2,1.05,0.01,1.58,2.01,1.51,10.5,18.7
17.59,135.6,1.96,0.06,2.99,2.01,1.51,10.6,18.86
15.61,138.6,0.5,0.0,3.21,2.01,1.51,14.91,18.79
23.7,139.1,0.88,0.03,2.47,2.01,1.51,11.82,20.69
15.76,139.9,1.67,0.01,2.67,2.02,1.52,10.39,19.02
23.74,138.9,0.8,0.0,2.76,2.01,1.51,14.66,18.38
24.21,140.0,2.08,0.03,1.39,2.01,1.51,10.3,19.56
24.62,139.6,1.03,0.04,2.24,2.09,1.59,11.75,21.2
24.31,138.0,0.87,0.01,2.58,2.01,1.51,14.61,18.5
17.17,137.5,1.46,0.01,2.68,2.02,1.51,10.56,18.48
24.88,138.8,1.4,0.0,1.58,2.03,1.53,10.54,19.08
24.8,137.9,1.21,0.03,2.19,2.01,1.51,10.61,18.93
16.22,139.5,1.43,0.03,2.22,2.01,1.51,10.51,18.93
23.68,139.7,1.65,0.01,1.62,2.01,1.51,11.67,20.59
24.69,139.2,0.88,0.01,0.63,2.01,1.51,10.59,18.83
23.48,135.2,0.59,0.01,3.01,2.01,1.51,14.34,19.45
24.23,139.3,1.33,0.0,2.13,2.16,1.51,10.49,18.97
24.41,137.9,1.36,0.0,2.16,2.08,1.58,10.22,20.01
24.22,104.7,1.66,0.01,1.57,2.01,1.51,14.68,18.43
24.2,94.0,0.5,0.0,3.07,2.01,1.51,10.27,19.07
25.0,93.9,1.42,0.01,1.71,2.01,1.51,10.54,18.63
25.0,139.1,1.6,0.01,1.72,2.08,1.57,11.15,20.42
17.06,134.4,0.59,0.01,3.04,2.01,1.51,10.58,18.84
24.93,136.4,0.5,0.07,1.63,2.02,1.51,14.7,18.44
23.73,139.8,0.5,0.0,3.11,2.01,1.51,14.91,18.9
24.61,139.4,1.03,0.01,2.24,2.09,1.59,11.77,20.75
24.21,139.1,0.94,0.01,2.78,2.06,1.56,10.24,19.23
24.44,135.0,1.44,0.01,2.24,2.01,1.51,12.29,19.86
17.59,131.6,1.71,0.01,2.87,2.01,1.51,10.55,18.71
17.72,138.4,1.33,0.03,1.97,2.18,1.51,14.92,18.78
24.84,137.9,1.21,0.01,2.19,2.03,1.51,11.62,21.02
17.59,134.6,0.86,0.01,3.02,2.01,1.51,10.6,18.9
24.75,139.2,0.88,0.04,1.58,2.02,1.51,10.6,18.9
15.09,139.1,1.59,0.02,2.68,2.01,1.51,10.58,18.71
15.21,135.4,1.87,0.0,3.02,2.01,1.51,10.99,19.88
17.25,139.4,1.03,0.01,2.24,2.09,1.59,11.77,20.95
17.26,135.3,0.51,0.0,3.6,2.01,1.51,14.66,18.5
16.62,137.1,1.44,0.06,1.7,2.02,1.51,10.62,18.66
19.73,139.2,0.86,0.01,2.84,2.01,1.51,12.01,20.09
19.74,133.7,1.41,0.02,2.87,2.01,1.51,12.0,20.04
24.99,139.1,1.62,0.01,1.72,2.02,1.51,11.17,20.31
16.93,132.1,1.42,0.03,1.73,2.02,1.51,10.81,19.57
24.8,137.9,1.91,0.03,1.67,2.01,1.51,10.61,18.8
24.3,133.1,0.53,0.03,2.84,2.01,1.51,14.9,18.77
22.76,139.8,0.5,0.0,3.11,2.01,1.51,14.91,18.83
17.16,139.6,0.87,0.02,1.58,2.04,1.54,11.67,20.57
23.41,121.3,0.89,0.01,2.73,2.01,1.51,12.39,19.49
23.67,138.0,0.76,0.02,2.81,2.02,1.51,10.58,18.79
23.49,93.2,0.51,0.0,3.11,2.01,1.51,14.64,18.24
24.22,133.1,0.5,0.03,3.09,2.01,1.51,14.92,19.02
17.05,130.2,1.45,0.06,1.7,2.02,1.51,11.21,20.31
24.28,131.3,1.44,0.03,1.73,2.02,1.51,10.62,18.59
17.17,138.8,1.93,0.01,1.59,2.02,1.51,12.02,20.16
24.44,135.3,0.52,0.02,3.16,2.03,1.53,14.66,18.68
15.07,140.0,1.82,0.01,1.76,2.01,1.51,11.67,20.89
16.05,138.2,0.88,0.01,1.58,2.01,1.51,10.6,18.51
23.7,135.1,0.5,0.01,3.32,2.02,1.52,11.7,20.57
24.22,105.1,0.5,0.0,2.87,2.02,1.51,14.7,18.37
15.89,137.4,1.65,0.01,2.66,2.02,1.51,11.6,20.57
24.37,140.0,1.43,0.01,2.0,2.02,1.51,10.23,19.27
24.77,93.4,0.5,0.01,2.68,2.01,1.51,14.89,19.09
24.91,139.6,1.68,0.01,1.75,2.01,1.51,14.59,18.4
24.82,137.9,1.21,0.01,2.18,2.01,1.51,11.62,20.74
17.21,135.5,2.07,0.01,2.97,2.01,1.51,11.78,20.71
17.59,135.5,0.5,0.01,3.11,2.01,1.51,10.6,18.86
24.47,139.4,0.5,0.06,3.17,2.01,1.51,12.29,19.74
24.6,139.7,1.4,0.03,2.24,2.01,1.51,10.52,18.95
15.25,139.0,1.83,0.02,2.87,2.01,1.51,10.58,18.46
17.17,139.1,0.87,0.01,1.58,2.01,1.51,10.56,18.59
24.39,138.0,0.8,0.01,2.83,2.01,1.51,11.21,20.2
19.72,133.4,1.72,0.02,2.85,2.01,1.51,12.04,20.05
15.5,135.1,0.98,0.02,1.52,2.05,1.52,10.46,18.99
19.0,140.0,1.35,0.01,3.06,2.01,1.51,10.79,19.49
24.22,139.3,1.59,0.0,2.13,2.01,1.51,10.48,19.13
18.68,134.2,1.76,0.01,2.77,2.06,1.53,12.26,19.66
15.13,133.7,1.68,0.02,1.58,2.01,1.51,10.6,18.65
15.27,138.7,1.19,0.01,1.73,2.01,1.51,10.62,18.75
17.17,138.5,1.33,0.01,2.81,2.02,1.51,10.23,19.51
16.44,138.4,1.3,0.01,1.56,2.02,1.52,10.48,18.99
24.62,135.3,1.32,0.0,2.16,2.03,1.53,10.22,19.78
24.61,139.4,1.03,0.01,1.93,2.09,1.59,11.75,21.17
18.95,130.2,1.65,0.03,2.8,2.02,1.51,11.57,20.57
24.72,139.6,1.74,0.01,1.78,2.01,1.51,14.5,19.07
24.91,139.1,1.69,0.01,1.89,2.02,1.51,11.83,21.03
23.38,135.4,2.07,0.06,1.56,2.01,1.51,11.67,21.11
24.87,137.8,1.74,0.01,1.76,2.08,1.51,11.67,20.46
24.44,134.8,1.69,0.01,1.93,2.06,1.56,14.96,19.38
23.94,138.8,1.68,0.01,1.71,2.01,1.51,14.59,18.42
15.21,139.8,1.16,0.01,3.11,2.01,1.51,10.99,20.12
24.99,138.8,1.21,0.01,2.17,2.02,1.51,12.02,20.07
24.77,138.0,0.78,0.01,2.83,2.01,1.51,11.21,20.22
24.37,137.9,0.52,0.0,3.17,2.01,1.51,14.84,18.7
17.38,138.1,1.34,0.0,2.08,2.17,1.51,10.13,19.73
23.48,135.2,0.55,0.01,2.99,2.01,1.51,14.59,18.46
17.41,136.8,0.5,0.0,3.17,2.01,1.51,14.93,19.05
24.76,97.6,0.58,0.0,2.84,2.01,1.51,14.9,18.93
24.41,139.1,1.59,0.01,1.72,2.02,1.51,10.58,18.86
17.44,137.8,1.74,0.01,1.76,2.01,1.51,11.67,20.8
24.94,139.5,1.33,0.0,2.12,2.22,1.54,10.13,19.97
17.11,136.5,1.32,0.06,1.99,2.01,1.51,10.22,19.57
24.97,137.3,0.5,0.01,3.08,2.01,1.51,10.99,20.14
15.58,139.4,2.23,0.02,3.08,2.01,1.51,11.76,20.65
17.51,139.8,1.17,0.01,2.43,2.01,1.51,11.34,20.53
23.7,92.4,1.65,0.01,1.6,2.04,1.51,14.66,18.27
23.7,138.3,0.9,0.01,2.73,2.02,1.52,10.46,19.02
16.99,137.5,0.97,0.01,2.69,2.02,1.52,10.24,19.56
23.41,134.2,0.89,0.01,2.73,2.01,1.51,12.58,18.86
18.33,134.2,1.76,0.01,2.77,2.06,1.53,12.26,19.79
23.96,139.8,0.74,0.01,2.74,2.01,1.51,12.21,19.63
24.55,137.9,0.52,0.0,3.14,2.03,1.51,14.66,18.43
15.35,135.3,1.32,0.05,2.16,2.03,1.53,10.22,19.83
23.73,139.8,0.53,0.0,3.02,2.01,1.51,14.91,18.92
24.8,137.9,1.13,0.04,2.19,2.01,1.51,10.61,18.77
15.33,132.5,1.35,0.01,2.26,2.01,1.51,11.43,20.74
20.4,138.2,1.64,0.03,2.8,2.02,1.51,11.57,20.83
17.44,135.6,1.7,0.01,2.81,2.02,1.51,10.55,18.56
15.14,137.6,0.8,0.06,2.68,2.02,1.51,10.6,18.67
19.02,140.0,1.34,0.01,3.05,2.01,1.51,10.76,19.45
17.24,139.4,1.03,0.01,3.19,2.09,1.59,14.67,18.73
24.43,134.3,1.65,0.01,2.03,2.04,1.51,10.6,18.78
24.6,126.0,0.51,0.0,2.22,2.01,1.51,11.76,20.66
16.08,139.4,1.4,0.03,1.67,2.01,1.51,10.52,18.8
23.41,137.6,0.89,0.01,2.83,2.01,1.51,11.31,20.33
16.44,138.4,1.3,0.01,1.54,2.09,1.52,10.48,19.05
15.93,134.3,1.65,0.01,1.63,2.02,1.51,11.18,20.25
24.5,94.8,0.74,0.0,2.54,2.01,1.51,14.88,18.87
19.02,139.9,1.34,0.01,3.12,2.01,1.51,10.73,19.05
24.6,139.4,1.03,0.01,2.24,2.09,1.59,11.77,20.79
23.99,139.6,0.75,0.0,1.78,2.01,1.51,14.49,19.03
15.89,138.2,1.67,0.01,2.21,2.1,1.59,10.31,19.73
23.41,137.6,0.89,0.01,2.88,2.01,1.51,11.31,20.34
17.44,136.8,1.7,0.01,2.81,2.02,1.51,14.32,19.33
16.08,139.4,1.4,0.03,2.32,2.02,1.51,10.52,18.96
19.74,133.7,1.16,0.02,1.76,2.02,1.51,10.67,18.92
24.91,134.1,1.66,0.01,1.68,2.03,1.53,14.53,19.0
15.25,139.0,2.25,0.02,2.87,2.01,1.51,10.58,18.64
24.45,137.4,0.95,0.01,2.41,2.01,1.51,11.71,20.64
15.13,139.2,0.88,0.06,1.58,2.01,1.51,10.6,18.5
23.96,139.1,0.51,0.01,1.92,2.02,1.51,11.82,20.65
24.58,139.0,2.06,0.01,1.59,2.01,1.51,11.98,20.26
17.61,125.6,1.43,0.03,2.22,2.01,1.51,10.46,19.06
16.65,134.6,1.39,0.11,1.58,2.01,1.51,10.77,19.08
18.79,135.6,1.76,0.01,2.77,2.04,1.51,12.26,19.74
23.7,137.9,0.5,0.0,3.31,2.01,1.51,14.66,18.4
18.08,135.5,1.66,0.01,2.29,2.01,1.51,11.63,20.68
24.37,138.0,0.54,0.01,2.0,2.02,1.51,10.23,19.95
24.91,138.7,1.31,0.08,2.14,2.02,1.51,10.23,19.91
18.83,134.7,1.16,0.01,2.18,2.04,1.52,11.58,20.83
17.59,124.8,2.19,0.06,2.76,2.01,1.51,10.6,18.57
23.59,139.8,0.89,0.01,2.77,2.04,1.52,11.7,20.49
24.9,138.3,1.66,0.01,1.73,2.01,1.51,10.16,19.69
24.3,140.0,0.95,0.01,2.75,2.01,1.51,10.22,19.22
15.24,140.0,1.7,0.01,3.11,2.01,1.51,10.98,19.95
24.88,138.0,0.89,0.03,1.71,2.01,1.51,11.93,20.24
15.25,139.0,1.33,0.02,2.86,2.01,1.51,10.54,18.8
17.17,137.5,1.46,0.01,2.68,2.02,1.52,10.25,19.49
16.62,135.5,1.47,0.06,1.7,2.02,1.51,11.68,20.53
24.77,139.2,1.72,0.03,1.69,2.01,1.51,10.61,18.76
17.59,136.7,1.66,0.01,3.02,2.01,1.51,11.05,20.14
16.81,135.1,1.49,0.03,1.64,2.01,1.51,10.65,18.73
16.68,135.7,1.34,0.0,2.16,2.03,1.53,14.72,18.36
16.44,138.4,1.3,0.01,1.57,2.01,1.51,10.48,18.97
23.73,139.8,0.53,0.0,2.83,2.01,1.51,14.91,18.85
17.61,139.2,0.99,0.01,1.55,2.01,1.51,10.56,18.74
23.7,136.3,0.75,0.01,1.6,2.01,1.51,14.54,18.84
24.8,137.1,1.21,0.03,2.23,2.01,1.51,10.61,18.92
24.99,139.1,1.6,0.14,1.97,2.04,1.51,10.59,18.86
24.99,139.6,0.6,0.01,1.92,2.03,1.51,12.04,20.48
24.87,137.9,1.74,0.01,1.69,2.02,1.52,11.7,20.48
24.61,139.7,1.4,0.03,2.24,2.01,1.51,10.52,19.19
24.69,139.8,1.73,0.01,1.64,2.01,1.51,12.22,19.96
24.61,132.9,0.96,0.01,2.69,2.01,1.51,11.76,20.76
17.24,139.4,1.03,0.0,3.19,2.09,1.59,14.67,18.71
23.7,105.2,1.65,0.01,1.6,2.03,1.53,10.89,19.71
20.4,138.2,1.64,0.03,2.8,2.01,1.51,12.03,19.98
24.91,138.7,0.5,0.01,3.08,2.01,1.51,11.95,20.54
18.79,139.7,1.76,0.01,1.69,2.04,1.51,12.32,19.65
15.58,139.4,1.81,0.02,3.08,2.01,1.51,10.64,19.08
23.69,137.5,0.72,0.01,2.68,2.04,1.52,10.58,18.48
23.69,139.1,0.88,0.01,2.73,2.02,1.52,12.29,19.67
17.59,135.6,1.96,0.01,2.99,2.01,1.51,10.63,19.0
24.91,94.8,0.5,0.01,2.96,2.02,1.51,14.89,19.11
15.28,135.5,1.17,0.01,3.19,2.08,1.58,11.78,20.96
17.54,138.0,1.66,0.01,3.02,2.01,1.51,11.39,20.78
23.91,139.8,0.68,0.01,2.78,2.01,1.51,12.21,19.61
17.59,137.8,1.71,0.01,2.87,2.01,1.51,10.55,18.66
24.37,87.6,0.55,0.01,1.6,2.06,1.51,14.66,18.74
24.28,137.9,0.82,0.01,2.88,2.01,1.51,10.59,18.44
24.37,139.9,0.5,0.0,3.18,2.01,1.51,14.66,18.35
17.28,135.3,1.2,0.01,1.75,2.03,1.53,10.61,18.91
24.63,134.2,1.81,0.03,1.58,2.01,1.51,12.3,19.64
15.69,138.3,1.67,0.01,2.66,2.02,1.51,10.38,19.19
18.9,134.2,1.78,0.01,2.42,2.03,1.53,12.26,19.87
24.72,139.6,1.74,0.05,1.78,2.01,1.51,14.5,19.04
24.28,131.3,1.44,0.03,1.73,2.12,1.59,10.62,19.08
17.09,129.9,1.31,0.0,2.15,2.02,1.52,10.4,19.22
17.41,135.4,2.0,0.01,2.81,2.02,1.51,10.54,18.74
24.48,139.3,0.51,0.03,2.81,2.01,1.51,14.9,18.75
23.73,139.6,1.12,0.01,2.44,2.01,1.51,14.48,19.23
24.61,139.4,1.03,0.02,2.25,2.09,1.59,11.79,21.12
19.02,140.0,1.6,0.01,3.05,2.01,1.51,10.76,19.43
17.21,130.2,2.04,0.01,2.97,2.01,1.51,10.62,18.91
19.82,138.8,1.63,0.01,2.88,2.02,1.51,12.02,20.0
15.93,134.3,1.65,0.01,1.63,2.07,1.52,10.85,19.55
16.81,139.4,2.03,0.02,3.08,2.01,1.51,10.64,18.9
15.39,135.5,2.07,0.01,3.18,2.02,1.51,11.75,20.7
24.52,95.7,0.5,0.0,3.06,2.01,1.51,10.39,19.4
16.08,139.4,1.4,0.03,1.38,2.02,1.52,10.52,18.94
23.41,137.6,0.81,0.01,3.06,2.01,1.51,11.31,20.29
15.72,135.5,1.71,0.01,2.9,2.01,1.51,10.59,18.56
23.96,113.7,0.75,0.01,2.74,2.01,1.51,12.33,19.58
15.25,135.8,1.83,0.01,2.87,2.01,1.51,10.58,18.69
24.91,137.4,1.19,0.01,2.15,2.01,1.51,10.62,18.78
15.48,139.8,1.71,0.01,1.58,2.02,1.52,10.99,19.94
16.44,138.4,0.55,0.01,1.48,2.02,1.52,10.5,18.95
17.59,138.7,1.71,0.02,2.87,2.01,1.51,10.55,18.65
23.44,138.7,0.88,0.01,1.78,2.02,1.52,11.71,21.2
24.58,139.2,0.5,0.01,3.15,2.01,1.51,10.52,19.11
23.49,93.1,0.51,0.0,3.11,2.01,1.51,14.92,18.84
17.6,135.6,1.19,0.04,1.75,2.02,1.51,10.62,18.76
24.95,137.4,1.19,0.01,2.15,2.01,1.51,10.62,18.99
16.48,129.9,1.3,0.0,1.57,2.01,1.51,10.48,18.81
19.55,133.1,0.5,0.0,3.11,2.01,1.51,14.86,18.85
24.64,139.0,1.04,0.01,2.09,2.08,1.58,11.98,20.6
15.58,139.5,2.21,0.02,2.86,2.06,1.51,10.64,18.68
24.99,139.1,0.88,0.03,2.47,2.01,1.51,12.02,20.15
24.95,139.2,0.5,0.03,3.08,2.01,1.51,12.16,20.01
24.37,130.2,0.5,0.0,3.19,2.02,1.51,14.66,18.38
17.61,125.4,1.43,0.03,2.21,2.01,1.51,10.48,18.97
24.29,134.8,1.7,0.01,1.93,2.06,1.56,10.76,19.63
23.75,137.2,2.04,0.01,1.64,2.01,1.51,14.39,19.53
15.93,134.3,1.54,0.01,1.63,2.04,1.51,10.6,18.42
17.78,138.1,1.67,0.0,1.69,2.17,1.51,10.13,19.79
24.76,131.4,1.39,0.03,1.77,2.03,1.53,14.92,19.15
24.02,139.9,0.74,0.01,2.74,2.01,1.51,12.1,20.0
15.89,138.7,1.68,0.01,2.66,2.02,1.51,10.4,19.04
23.71,139.8,0.5,0.0,2.82,2.01,1.51,14.91,18.82
15.32,139.6,0.71,0.01,1.78,2.01,1.51,14.31,19.69
23.7,139.1,1.05,0.01,2.73,2.02,1.52,11.71,20.83
15.13,139.7,0.87,0.01,2.25,2.01,1.51,10.6,18.73
23.7,137.6,0.89,0.01,2.87,2.01,1.51,11.31,20.36
17.09,129.9,1.21,0.01,1.46,2.02,1.52,11.6,20.63
18.94,139.9,0.51,0.03,2.81,2.01,1.51,14.9,18.79
24.12,139.3,1.1,0.01,2.15,2.08,1.58,11.98,20.73
24.61,94.5,1.03,0.0,2.24,2.01,1.51,12.34,19.49
23.7,138.5,1.79,0.01,1.93,2.01,1.51,14.96,19.34
24.28,138.9,0.82,0.01,2.88,2.01,1.51,10.59,18.68
16.44,138.4,1.29,0.01,3.09,2.02,1.52,11.11,20.25
16.44,138.4,1.3,0.03,1.57,2.02,1.51,10.48,18.97
24.91,139.3,1.51,0.01,1.92,2.02,1.51,11.82,20.75
24.03,104.7,2.12,0.01,1.54,2.01,1.51,14.61,18.29
17.28,135.3,0.55,0.0,2.94,2.03,1.53,10.22,19.68
24.98,94.8,0.5,0.01,2.97,2.01,1.51,14.93,19.2
17.61,138.9,1.43,0.03,2.22,2.01,1.51,10.45,19.16
24.91,137.4,1.19,0.01,2.17,2.01,1.51,10.65,18.78
15.89,135.5,1.81,0.01,2.9,2.01,1.51,10.59,18.55
17.44,135.7,1.72,0.01,1.77,2.02,1.51,10.5,18.98
24.38,94.9,0.5,0.01,3.06,2.01,1.51,11.71,21.0
16.62,130.2,1.43,0.06,2.22,2.02,1.51,10.62,18.85
23.73,139.6,1.12,0.01,2.69,2.01,1.51,14.48,19.1
17.17,138.6,1.46,0.01,1.57,2.02,1.52,10.56,18.72
24.22,94.9,0.5,0.0,3.06,2.01,1.51,14.64,18.47
24.66,138.7,0.59,0.01,2.79,2.02,1.51,10.55,18.79
24.61,139.4,1.03,0.01,2.24,2.14,1.64,11.54,21.44
19.02,140.0,1.34,0.01,3.05,2.01,1.51,10.67,19.05
16.81,139.0,2.03,0.02,3.08,2.01,1.51,10.64,18.9
17.09,138.4,1.31,0.01,2.15,2.02,1.52,10.4,19.2
23.61,95.4,1.72,0.02,1.73,2.01,1.51,12.04,20.42
17.19,135.7,1.32,0.0,2.29,2.03,1.53,10.22,19.72
23.55,139.9,1.12,0.01,2.44,2.01,1.51,14.48,18.97
17.69,138.6,1.73,0.02,3.09,2.01,1.51,10.55,18.98
23.67,138.8,1.91,0.01,1.65,2.02,1.51,11.82,20.77
24.18,98.6,1.45,0.0,1.73,2.02,1.51,10.62,18.72
16.62,137.9,0.53,0.06,1.7,2.01,1.51,10.62,19.01
16.44,138.5,1.3,0.01,1.56,2.01,1.51,10.46,19.02
24.43,137.9,0.81,0.01,2.86,2.01,1.51,14.73,18.28
15.29,136.3,0.78,0.01,3.14,2.01,1.51,11.93,20.54
16.81,135.1,1.49,0.03,1.63,2.01,1.51,10.65,18.66
24.91,139.6,1.33,0.01,1.71,2.02,1.51,14.59,18.44
24.28,138.3,1.37,0.03,1.93,2.02,1.51,10.62,18.93
24.54,139.7,1.4,0.03,2.24,2.01,1.51,10.63,18.95
24.91,138.3,1.18,0.01,1.84,2.02,1.51,10.64,18.96
24.5,139.3,0.51,0.03,3.1,2.01,1.51,14.9,19.0
24.57,139.2,0.78,0.01,1.58,2.01,1.51,10.79,19.33
24.44,139.1,0.99,0.01,2.68,2.01,1.51,12.29,19.52
23.58,138.4,1.42,0.01,2.15,2.01,1.51,14.69,18.5
24.6,134.9,1.41,0.03,1.57,2.01,1.51,10.52,18.7
23.4,139.1,0.88,0.01,2.74,2.02,1.52,12.29,19.69
24.8,137.9,1.31,0.02,2.19,2.03,1.51,10.45,19.23
24.55,140.0,1.34,0.01,2.06,2.02,1.52,10.76,19.28
15.58,139.8,1.94,0.01,3.11,2.01,1.51,10.97,20.01
23.96,132.6,0.51,0.01,2.24,2.09,1.59,14.31,19.74
15.89,134.6,1.67,0.01,2.66,2.06,1.56,10.4,19.14
17.67,137.9,1.38,0.02,2.87,2.01,1.51,10.55,18.57
24.22,94.8,0.53,0.0,1.58,2.01,1.51,14.92,18.88
24.28,131.3,1.44,0.01,2.27,2.01,1.51,10.39,18.9
19.73,139.2,1.72,0.01,2.16,2.02,1.51,11.99,20.43
24.29,139.8,0.85,0.01,1.78,2.01,1.51,14.5,19.21
15.14,136.0,1.6,0.01,3.18,2.01,1.51,11.78,20.63
24.37,138.4,0.5,0.08,3.19,2.01,1.51,14.66,18.32
24.5,138.8,1.91,0.0,1.65,2.02,1.51,12.02,20.16
24.91,125.4,1.19,0.04,1.73,2.02,1.51,10.63,18.65
24.22,132.6,0.5,0.01,3.11,2.01,1.51,12.16,20.07
23.7,139.1,0.72,0.03,2.45,2.01,1.51,11.79,20.92
24.91,139.1,1.71,0.01,1.72,2.02,1.51,11.17,20.34
24.89,138.7,0.52,0.01,2.82,2.11,1.61,12.05,20.35
23.67,92.4,1.65,0.01,1.6,2.04,1.51,14.66,18.28
24.87,136.1,1.74,0.01,1.76,2.01,1.51,14.83,18.83
24.77,139.4,1.04,0.02,2.25,2.09,1.59,11.79,21.15
23.96,139.8,0.74,0.0,2.43,2.01,1.51,12.21,20.02
16.6,137.4,1.4,0.01,2.69,2.02,1.51,10.77,19.05
24.88,138.8,1.72,0.01,1.77,2.01,1.51,10.54,18.46
24.72,139.6,0.88,0.01,1.59,2.01,1.51,14.5,19.26
15.58,139.4,2.23,0.02,3.08,2.01,1.51,10.02,20.23
20.54,138.8,1.64,0.03,2.77,2.02,1.51,11.53,20.76
24.69,135.3,0.52,0.01,3.1,2.06,1.56,14.98,19.38
23.58,138.4,1.42,0.01,2.15,2.02,1.52,10.47,19.24
23.68,138.5,0.72,0.0,2.68,2.04,1.52,10.37,18.96
16.6,138.5,1.27,0.01,1.66,2.01,1.51,10.72,19.09
17.38,138.1,1.95,0.0,1.56,2.16,1.51,10.03,19.96
15.63,139.8,1.94,0.13,3.08,2.01,1.51,10.97,20.06
16.48,139.4,1.4,0.04,1.67,2.01,1.51,10.62,18.55
17.31,135.1,1.61,0.0,1.77,2.01,1.51,10.9,19.72
17.42,135.5,2.06,0.01,2.93,2.01,1.51,11.86,20.41
15.27,139.8,1.73,0.01,1.64,2.01,1.51,12.22,19.53
16.44,136.7,2.02,0.01,1.57,2.01,1.51,14.67,18.37
19.1,136.8,1.34,0.01,3.05,2.01,1.51,12.23,19.93
24.61,130.5,1.03,0.01,2.24,2.12,1.62,11.75,21.05
15.75,135.1,1.58,0.03,3.0,2.04,1.51,10.58,18.93
24.91,139.6,1.66,0.06,1.67,2.09,1.59,14.58,18.7
24.88,138.8,1.72,0.01,1.57,2.01,1.51,10.54,19.01
17.6,138.7,1.71,0.02,2.87,2.01,1.51,10.55,18.64
23.7,101.1,1.65,0.01,1.54,2.01,1.51,14.66,18.36
23.82,138.8,0.72,0.01,2.82,2.02,1.51,11.31,20.58
24.61,135.5,1.78,0.01,1.61,2.01,1.51,11.76,20.85
24.99,138.8,1.91,0.01,1.23,2.03,1.52,12.02,20.21
17.67,138.3,1.38,0.02,1.67,2.01,1.51,10.55,18.59
23.7,136.6,1.65,0.01,1.54,2.01,1.51,10.19,19.4
24.72,137.2,0.81,0.01,1.63,2.01,1.51,14.39,19.48
24.29,139.7,0.87,0.01,1.78,2.01,1.51,14.5,19.21
24.23,139.3,0.5,0.03,2.81,2.01,1.51,12.11,19.91
24.28,139.5,0.82,0.01,2.63,2.01,1.51,10.59,18.78
15.13,130.1,0.88,0.01,1.58,2.02,1.51,10.6,18.52
24.36,138.5,0.71,0.03,2.17,2.01,1.51,14.92,18.98
23.41,137.6,0.89,0.0,2.83,2.01,1.51,11.12,20.36
23.86,135.3,1.54,0.0,2.0,2.01,1.51,14.64,18.53
15.58,139.4,2.23,0.0,2.87,2.01,1.51,12.12,20.03
16.37,138.3,1.66,0.01,1.58,2.01,1.51,14.59,18.61
17.16,137.5,1.65,0.01,2.68,2.03,1.52,10.56,18.54
24.69,135.5,0.96,0.01,2.67,2.01,1.51,11.76,20.59
15.58,139.8,1.96,0.01,3.13,2.01,1.51,10.97,20.03
22.81,139.1,0.88,0.0,2.08,2.02,1.52,12.23,20.06
24.88,135.0,1.5,0.01,1.77,2.01,1.51,10.54,18.9
23.64,137.3,0.88,0.01,2.74,2.01,1.51,10.71,18.82
24.85,138.4,1.04,0.03,2.25,2.09,1.59,11.74,20.79
16.61,130.3,1.96,0.01,3.18,2.01,1.51,11.78,20.75
17.44,135.1,1.96,0.06,2.99,2.01,1.51,10.6,18.82
16.44,138.4,1.03,0.01,1.58,2.01,1.51,10.48,18.98
24.34,139.3,0.51,0.03,2.8,2.01,1.51,14.35,19.61
16.93,136.8,1.69,0.0,1.93,2.01,1.51,14.64,18.42
17.09,138.4,1.31,0.01,2.02,2.01,1.51,14.62,18.58
24.77,137.4,1.39,0.03,1.97,2.01,1.51,14.97,19.16
24.37,139.9,0.57,0.0,3.1,2.01,1.51,14.69,18.31
24.96,139.7,1.35,0.01,2.11,2.02,1.51,14.98,19.14
24.29,139.8,0.98,0.01,1.81,2.01,1.51,14.5,19.06
