X1,X2,X3,X4,X5,X6,X7,X8,COG
19.62,139.9,1.8,0.02,2.77,2.0,1.5,14.77,18.36
19.02,133.6,2.18,0.01,1.78,2.23,1.73,14.83,19.3
23.3,139.3,1.61,0.01,1.77,2.02,1.51,14.99,18.91
23.49,139.9,1.83,0.02,1.55,2.26,1.76,14.68,18.81
23.68,135.8,1.76,0.01,1.75,2.01,1.51,14.99,19.19
19.08,139.8,1.86,0.01,2.82,2.0,1.5,14.68,18.03
23.65,133.9,2.17,0.01,1.66,2.26,1.76,14.99,19.59
19.19,133.8,1.79,0.04,2.82,2.24,1.74,14.67,19.12
19.08,139.0,1.86,0.06,2.82,2.0,1.5,15.0,18.86
22.02,139.9,1.48,0.02,2.65,2.01,1.51,14.74,18.36
23.5,139.0,1.55,0.01,1.95,2.24,1.71,14.99,19.65
19.2,139.8,1.72,0.01,2.94,2.01,1.51,14.98,18.91
23.93,139.9,0.75,0.02,2.77,2.0,1.5,14.99,18.94
19.07,139.9,1.28,0.06,1.78,2.0,1.5,14.68,18.74
21.98,133.8,1.5,0.02,2.64,2.26,1.73,14.99,19.36
19.04,139.6,1.88,0.01,2.81,2.0,1.5,14.77,18.34
24.57,135.6,2.01,0.01,1.64,2.28,1.78,14.99,19.36
19.19,139.6,1.86,0.01,1.55,2.0,1.5,14.68,18.43
23.71,139.9,0.72,0.01,2.84,2.0,1.5,14.68,18.38
23.52,139.0,1.84,0.08,1.95,2.22,1.72,15.0,19.68
19.7,139.7,1.94,0.01,2.63,2.0,1.5,14.99,18.82
19.08,138.5,1.91,0.01,2.78,2.0,1.5,15.0,18.89
19.7,139.9,1.83,0.02,2.74,2.02,1.52,14.72,18.38
23.5,138.9,1.56,0.01,1.95,2.21,1.71,15.0,19.57
24.59,134.0,1.91,0.06,1.62,2.26,1.76,15.0,19.35
19.2,139.8,1.8,0.02,2.77,2.0,1.5,14.99,18.81
24.02,136.9,1.83,0.01,1.7,2.0,1.5,14.99,18.91
19.14,133.8,1.82,0.04,1.96,2.21,1.71,14.99,19.29
24.19,120.8,1.76,0.05,1.71,2.04,1.5,14.77,18.33
19.19,129.7,1.9,0.01,2.59,2.02,1.51,14.98,18.94
23.67,133.7,1.75,0.0,1.74,2.0,1.5,14.77,18.6
18.56,139.1,1.86,0.01,2.82,2.0,1.5,15.0,18.74
19.1,139.8,1.86,0.06,2.8,2.0,1.5,14.71,18.28
22.56,139.4,1.59,0.02,2.42,2.19,1.69,14.53,19.09
24.01,137.3,1.72,0.06,1.79,2.0,1.5,14.69,18.29
19.08,139.8,1.83,0.08,2.82,2.02,1.5,14.68,18.03
19.08,139.6,1.87,0.01,2.81,2.0,1.5,14.98,18.8
19.04,138.1,1.86,0.01,2.81,2.0,1.5,14.68,18.06
23.67,133.9,1.96,0.01,1.74,2.0,1.5,14.77,18.35
23.66,139.1,1.78,0.01,1.7,2.0,1.5,14.99,19.07
23.89,137.8,1.75,0.06,1.78,2.0,1.5,14.69,18.23
19.3,140.0,1.93,0.01,1.76,2.0,1.5,14.71,18.32
19.2,139.6,1.79,0.02,2.87,2.24,1.74,14.68,18.98
23.52,138.9,1.85,0.01,1.77,2.22,1.72,15.0,19.92
24.36,139.3,1.79,0.01,1.65,2.01,1.51,14.83,18.67
19.19,133.9,1.82,0.02,2.84,2.29,1.79,14.99,19.47
19.13,139.4,2.15,0.02,2.5,2.0,1.5,15.0,18.88
19.46,129.7,1.76,0.05,1.73,2.0,1.5,14.77,18.48
23.66,137.3,1.77,0.01,1.74,2.21,1.71,14.77,19.03
18.47,128.2,1.86,0.01,2.67,2.01,1.51,15.0,18.89
23.57,139.3,1.56,0.01,1.76,2.01,1.51,14.99,18.85
22.5,140.0,1.86,0.01,1.93,2.27,1.77,15.0,19.5
19.19,133.4,1.89,0.02,2.78,2.27,1.77,14.99,19.32
19.09,139.9,1.86,0.01,2.82,2.0,1.5,14.68,18.14
19.2,139.3,1.9,0.01,2.76,2.24,1.74,15.0,19.22
23.52,139.1,1.71,0.02,2.14,2.21,1.71,15.0,19.68
22.52,133.6,1.76,0.01,2.03,2.0,1.5,14.83,18.85
23.67,139.9,1.76,0.01,1.74,2.03,1.5,14.77,18.68
23.66,133.9,1.76,0.0,1.52,2.01,1.51,14.78,18.51
24.03,137.1,1.72,0.06,1.78,2.02,1.52,14.99,18.92
19.7,140.0,1.8,0.01,2.77,2.0,1.5,15.0,18.82
19.3,139.2,1.8,0.01,2.77,2.03,1.53,14.7,18.34
19.08,139.6,2.12,0.09,2.31,2.0,1.5,14.68,18.28
23.67,139.4,1.79,0.05,1.7,2.0,1.5,14.93,18.99
24.59,136.1,1.91,0.01,1.56,2.21,1.71,14.99,19.37
19.08,139.8,1.86,0.01,2.81,2.0,1.5,14.71,18.25
23.67,133.9,1.76,0.05,1.81,2.0,1.5,14.75,18.76
19.19,133.0,1.79,0.02,2.87,2.24,1.74,14.68,19.11
22.18,139.1,1.76,0.01,2.32,2.0,1.5,14.99,19.01
23.76,135.5,1.76,0.01,1.64,2.0,1.5,14.99,19.01
24.14,135.6,2.19,0.01,1.15,2.26,1.76,15.0,19.42
19.35,133.9,1.76,0.01,1.76,2.21,1.71,14.99,19.79
19.71,139.9,1.86,0.02,2.71,2.2,1.7,14.94,19.17
20.17,140.0,1.84,0.0,2.47,2.0,1.5,14.83,18.5
23.53,139.7,1.85,0.01,1.74,2.22,1.72,15.0,19.47
18.68,135.0,1.86,0.06,1.74,2.0,1.5,14.68,18.26
21.97,139.1,1.86,0.02,1.76,2.0,1.5,14.69,18.26
23.67,133.9,1.76,0.01,1.73,2.05,1.51,14.77,18.66
21.96,139.1,1.85,0.01,2.26,2.04,1.5,15.0,18.99
24.59,133.9,1.91,0.01,1.57,2.24,1.74,14.99,19.28
19.2,139.9,1.8,0.01,2.82,2.02,1.52,14.68,18.26
21.94,139.9,1.48,0.02,1.86,2.0,1.5,14.69,18.52
19.2,139.9,1.86,0.03,2.78,2.0,1.5,14.68,18.07
18.04,134.9,1.41,0.07,2.75,2.01,1.51,14.78,18.61
19.08,139.6,1.87,0.01,2.81,2.0,1.5,14.77,18.4
23.67,134.5,1.76,0.05,1.76,2.21,1.71,14.99,19.75
22.18,139.0,1.76,0.01,2.26,2.0,1.5,15.0,19.0
22.66,133.6,1.76,0.01,1.65,2.0,1.5,14.83,18.64
23.76,132.7,1.76,0.01,1.79,2.0,1.5,14.99,19.14
19.17,132.3,1.82,0.04,2.82,2.0,1.5,14.99,18.7
23.67,134.5,1.85,0.01,1.94,2.19,1.69,15.0,19.34
19.77,139.7,1.56,0.01,1.73,2.0,1.5,14.99,18.89
23.67,133.9,1.76,0.01,1.73,2.0,1.5,14.99,18.79
20.23,133.6,1.82,0.11,2.65,2.24,1.74,14.91,19.32
23.41,133.9,1.9,0.02,1.72,2.0,1.5,14.99,18.92
24.02,133.8,1.54,0.05,1.94,2.0,1.5,15.0,19.16
19.08,139.8,1.84,0.01,2.82,2.0,1.5,14.68,18.04
18.56,139.1,1.5,0.01,2.82,2.0,1.5,14.99,18.9
23.66,138.4,1.78,0.01,1.99,2.0,1.5,15.0,19.12
23.9,139.7,1.75,0.01,1.78,2.0,1.5,14.98,18.85
23.5,129.4,1.85,0.02,1.95,2.0,1.5,15.0,19.43
22.56,138.9,1.61,0.01,2.42,2.22,1.72,14.99,19.22
18.31,139.9,1.83,0.02,1.8,2.0,1.5,14.58,18.85
19.7,133.4,1.94,0.05,2.46,2.0,1.5,14.99,19.01
23.65,134.5,1.85,0.05,1.76,2.19,1.69,14.98,19.74
19.19,133.9,1.82,0.02,2.83,2.24,1.74,14.69,19.08
19.3,139.9,1.85,0.01,2.77,2.01,1.51,14.71,18.29
19.71,136.2,1.8,0.01,2.77,2.0,1.5,14.83,18.63
19.04,139.8,1.88,0.01,2.79,2.0,1.5,14.77,18.47
19.72,134.2,1.76,0.01,2.81,2.0,1.5,14.77,18.43
24.02,136.9,1.83,0.06,1.7,2.0,1.5,14.82,18.61
19.1,139.8,1.86,0.01,2.81,2.0,1.5,14.68,18.17
19.17,134.8,1.82,0.0,1.7,2.22,1.72,15.0,19.41
19.2,139.9,1.79,0.04,2.82,2.0,1.5,15.0,18.84
22.52,128.1,1.76,0.01,1.68,2.0,1.5,14.83,18.6
23.65,133.9,2.17,0.01,1.66,2.3,1.76,14.99,19.6
21.96,139.1,1.85,0.01,2.26,2.0,1.5,14.99,19.05
23.73,134.0,1.82,0.02,1.74,2.23,1.73,14.99,19.65
19.08,139.9,1.8,0.01,2.82,2.01,1.51,14.99,18.99
23.66,135.6,1.95,0.01,1.65,2.27,1.77,14.99,19.48
18.92,139.9,2.18,0.01,2.28,2.2,1.7,14.99,19.32
19.19,129.3,1.85,0.01,2.81,2.23,1.73,15.0,19.29
23.67,133.7,1.76,0.01,1.74,2.02,1.5,14.77,18.44
23.82,135.6,1.85,0.01,1.65,2.27,1.77,14.99,19.65
19.19,139.8,1.9,0.02,2.76,2.03,1.53,15.0,18.87
22.52,133.6,1.76,0.05,1.74,2.04,1.5,14.83,18.58
24.11,139.0,1.48,0.01,2.14,2.22,1.72,15.0,19.36
19.2,129.7,1.89,0.01,2.77,2.07,1.57,15.0,19.01
19.69,135.8,1.8,0.01,2.77,2.0,1.5,14.68,18.23
19.71,139.6,2.05,0.02,2.27,2.0,1.5,14.68,18.43
23.52,139.1,1.71,0.02,2.14,2.26,1.71,15.0,19.68
23.67,134.5,1.76,0.01,1.77,2.24,1.74,14.97,19.79
19.2,135.5,1.91,0.01,2.75,2.0,1.5,14.68,18.06
24.59,133.9,1.91,0.01,1.68,2.25,1.75,14.99,19.64
19.17,133.9,1.82,0.02,2.78,2.26,1.69,14.72,18.66
19.29,139.2,1.49,0.04,2.77,2.0,1.5,14.56,18.55
24.5,135.0,1.85,0.01,1.66,2.0,1.5,15.0,18.94
21.95,139.9,2.01,0.01,1.88,2.0,1.5,15.0,19.2
21.96,135.5,2.2,0.01,1.7,2.0,1.5,15.0,18.71
23.66,139.2,1.46,0.02,1.75,2.02,1.51,14.76,18.68
24.27,133.7,1.76,0.05,1.74,2.04,1.5,14.77,18.57
19.25,139.7,1.61,0.02,2.42,2.21,1.71,14.99,19.39
19.75,134.2,1.76,0.03,1.59,2.26,1.76,14.61,18.91
19.08,137.8,1.75,0.01,2.82,2.2,1.7,14.7,18.76
22.4,133.6,1.76,0.02,1.75,2.22,1.72,14.86,19.51
19.1,139.8,1.86,0.01,2.82,2.0,1.5,14.68,18.17
19.35,139.9,1.85,0.02,1.93,2.0,1.5,14.99,19.31
23.72,133.9,1.76,0.01,1.76,2.0,1.5,14.77,18.37
23.65,139.4,0.75,0.01,2.82,2.19,1.69,15.0,19.19
23.66,135.6,1.95,0.01,1.62,2.27,1.77,14.99,19.61
23.6,139.7,0.81,0.01,2.77,2.02,1.5,14.83,18.63
19.67,139.6,1.8,0.02,2.77,2.0,1.5,14.68,18.19
19.2,139.9,1.83,0.02,2.82,2.0,1.5,14.83,18.46
23.57,135.7,1.86,0.02,1.65,2.27,1.77,14.99,19.69
23.6,133.9,1.86,0.01,1.77,2.0,1.5,14.99,18.83
22.52,133.6,0.86,0.1,2.92,2.0,1.5,14.68,18.45
19.08,138.0,1.73,0.01,2.81,2.27,1.77,14.97,19.67
19.19,134.0,1.79,0.02,2.86,2.25,1.75,15.0,19.39
19.05,139.8,1.86,0.01,2.82,2.0,1.5,14.68,18.08
19.72,134.2,1.73,0.04,2.83,2.0,1.5,14.77,18.51
19.2,139.9,1.86,0.0,2.8,2.16,1.66,14.99,19.3
22.01,135.5,2.17,0.01,1.64,2.26,1.76,15.0,19.28
23.75,137.9,1.76,0.05,1.79,2.0,1.5,14.65,18.15
24.42,139.3,1.56,0.01,1.74,2.01,1.51,14.99,18.79
23.56,139.1,1.33,0.01,2.26,2.0,1.5,15.0,19.2
20.08,139.1,1.84,0.02,2.5,2.0,1.5,15.0,18.79
23.65,139.9,0.88,0.01,2.69,2.02,1.52,14.99,18.92
19.48,129.7,1.85,0.05,2.76,2.25,1.75,15.0,19.38
22.04,139.8,1.85,0.02,2.03,2.0,1.5,14.69,18.4
23.66,138.4,1.79,0.02,1.99,2.0,1.5,15.0,19.18
19.04,138.0,1.86,0.02,2.81,2.0,1.5,14.35,19.05
19.71,133.4,1.61,0.02,2.71,2.2,1.7,14.94,19.28
19.08,139.8,1.8,0.01,2.81,2.0,1.5,14.94,18.71
19.19,133.9,1.82,0.02,2.82,2.27,1.77,15.0,19.38
23.66,139.9,1.79,0.04,1.65,2.29,1.79,14.99,19.68
19.08,139.1,1.86,0.06,2.7,2.0,1.5,15.0,18.89
23.67,133.8,1.61,0.05,1.74,2.02,1.51,15.0,18.87
19.67,139.9,1.8,0.01,2.77,2.0,1.5,14.82,18.56
23.67,134.5,1.76,0.01,1.73,2.19,1.69,14.81,19.18
19.1,139.1,1.85,0.01,2.26,2.0,1.5,14.99,19.11
23.66,139.2,1.82,0.01,1.65,2.27,1.77,14.99,19.67
22.08,133.8,1.65,0.01,2.47,2.01,1.51,14.93,19.08
22.52,139.1,1.05,0.01,2.74,2.24,1.74,15.0,19.47
23.62,135.5,2.17,0.02,1.41,2.0,1.5,14.64,18.23
24.03,139.9,1.86,0.06,1.78,2.0,1.5,14.98,18.83
23.67,133.7,1.76,0.01,1.83,2.02,1.5,14.77,18.59
19.31,133.4,1.79,0.01,2.85,2.0,1.5,15.0,18.76
19.08,139.8,1.86,0.09,2.81,2.0,1.5,14.68,18.0
23.5,139.0,0.81,0.01,2.79,2.22,1.72,14.78,18.98
24.02,131.0,1.83,0.01,1.7,2.0,1.5,14.82,18.62
18.34,134.6,1.86,0.01,1.65,2.01,1.51,15.0,18.87
23.52,139.1,1.71,0.07,1.65,2.23,1.73,15.0,19.33
19.78,138.4,1.79,0.01,1.94,2.0,1.5,15.0,19.27
19.24,139.9,1.79,0.04,2.82,2.0,1.5,14.94,18.76
22.52,130.7,1.76,0.01,1.74,2.0,1.5,14.68,18.36
19.8,138.6,2.17,0.01,2.13,2.2,1.7,14.94,19.44
22.03,139.1,1.7,0.01,2.26,2.0,1.5,15.0,19.02
19.2,140.0,1.83,0.02,1.64,2.0,1.5,14.99,18.91
24.57,135.6,2.01,0.01,1.64,2.02,1.52,14.69,18.49
18.84,133.9,1.82,0.02,2.83,2.24,1.74,14.99,19.63
19.4,138.1,1.86,0.03,2.76,2.0,1.5,14.68,18.11
23.69,133.9,1.76,0.05,1.42,2.0,1.5,14.77,18.53
19.2,129.7,1.75,0.02,2.76,2.0,1.5,15.0,18.88
19.08,139.9,1.8,0.02,2.77,2.0,1.5,14.99,18.89
23.66,139.9,1.48,0.02,2.09,2.01,1.51,14.68,18.46
19.0,134.2,1.84,0.01,1.74,2.0,1.5,14.82,18.58
23.67,133.9,1.76,0.05,1.77,2.0,1.5,14.77,18.35
21.92,138.9,1.85,0.04,1.95,2.23,1.73,14.97,19.47
22.65,137.8,1.59,0.01,2.42,2.21,1.71,15.0,19.27
19.66,135.5,1.8,0.01,1.72,2.25,1.75,14.82,19.56
22.55,133.7,1.76,0.02,1.74,2.04,1.5,14.57,18.45
24.46,134.3,1.85,0.01,1.82,2.19,1.69,14.96,19.61
19.18,139.7,1.9,0.02,2.43,2.0,1.5,14.99,19.08
19.2,136.5,1.9,0.03,2.76,2.03,1.53,15.0,18.9
19.85,139.3,1.77,0.01,2.77,2.0,1.5,14.9,18.56
19.23,137.2,1.56,0.01,1.94,2.21,1.71,15.0,19.51
18.62,139.9,1.79,0.04,2.82,2.0,1.5,14.68,18.17
21.96,139.1,1.85,0.01,2.27,2.0,1.5,15.0,18.97
20.19,139.8,1.11,0.01,3.11,2.0,1.5,15.0,18.86
23.63,139.8,1.56,0.01,2.09,2.01,1.51,14.99,19.14
19.71,129.7,1.8,0.02,2.76,2.0,1.5,14.68,18.18
19.71,139.7,1.79,0.01,2.77,2.0,1.5,14.83,18.57
23.67,133.9,1.76,0.05,1.97,2.0,1.5,14.77,18.68
24.04,139.3,0.74,0.0,2.76,2.24,1.74,15.0,19.38
21.96,139.8,1.85,0.01,2.26,2.0,1.5,14.99,18.98
20.19,139.7,1.7,0.0,2.76,2.0,1.5,15.0,18.74
20.16,137.4,1.74,0.02,2.74,2.0,1.5,15.0,18.8
19.2,129.7,1.9,0.01,2.76,2.0,1.5,15.0,18.83
24.32,139.1,0.58,0.01,2.87,2.03,1.53,15.0,18.99
24.33,139.7,0.66,0.02,2.79,2.0,1.5,14.68,18.27
19.71,139.6,1.8,0.02,2.51,2.0,1.5,14.94,18.84
19.71,139.9,1.86,0.04,2.71,2.0,1.5,14.81,18.66
19.17,132.3,1.79,0.04,2.82,2.0,1.5,15.0,18.77
24.02,136.9,1.83,0.01,1.93,2.0,1.5,14.82,18.95
23.75,135.6,2.17,0.01,1.64,2.28,1.78,14.99,19.4
21.96,135.5,1.85,0.01,1.7,2.0,1.5,14.99,18.84
21.96,139.3,1.85,0.01,2.26,2.0,1.5,15.0,19.0
19.33,137.2,1.76,0.05,2.76,2.0,1.5,14.77,18.39
21.97,139.1,1.85,0.01,1.75,2.22,1.72,15.0,19.73
23.67,134.5,1.44,0.01,1.76,2.23,1.71,14.99,19.75
23.63,140.0,1.56,0.01,2.09,2.01,1.5,14.69,18.46
23.66,133.9,1.76,0.05,1.74,2.0,1.5,14.69,18.24
19.19,134.2,1.9,0.02,2.76,2.03,1.53,15.0,18.97
23.67,132.2,1.95,0.0,1.62,2.0,1.5,14.99,18.89
19.0,133.6,1.86,0.01,2.81,2.02,1.5,14.68,18.11
24.0,133.9,1.91,0.06,1.78,2.0,1.5,14.5,19.0
22.56,139.1,1.61,0.05,1.69,2.2,1.7,14.9,19.48
19.2,134.0,1.83,0.01,1.74,2.08,1.5,14.68,18.13
22.52,133.6,1.76,0.01,1.71,2.0,1.5,14.83,18.55
19.4,139.8,1.9,0.01,2.72,2.0,1.5,14.99,18.8
19.7,139.9,1.8,0.02,2.71,2.0,1.5,14.77,18.43
23.67,134.5,0.73,0.01,2.84,2.0,1.5,14.99,18.94
23.66,135.0,1.95,0.01,1.65,2.26,1.76,14.27,20.47
19.2,129.7,1.56,0.02,2.76,2.0,1.5,14.99,18.79
24.57,135.6,1.74,0.01,1.64,2.04,1.52,14.77,18.8
24.02,129.4,1.55,0.01,1.94,2.21,1.71,15.0,19.45
19.08,134.2,1.76,0.09,2.81,2.0,1.5,14.89,18.61
19.2,139.5,1.9,0.0,2.76,2.01,1.51,15.0,18.78
23.84,139.8,1.86,0.01,1.67,2.18,1.68,14.68,18.67
19.2,139.8,1.84,0.04,2.82,2.0,1.5,14.68,18.01
19.16,139.5,1.9,0.02,2.77,2.0,1.5,14.94,18.66
24.9,139.8,0.57,0.01,2.77,2.03,1.53,14.99,19.18
23.58,138.4,1.76,0.01,1.99,2.0,1.5,15.0,18.85
23.61,138.9,1.78,0.01,1.94,2.22,1.72,14.82,19.17
19.19,133.9,1.76,0.02,2.83,2.24,1.73,14.76,19.01
19.83,139.9,1.77,0.01,2.77,2.26,1.76,15.0,19.47
21.0,133.1,1.25,0.02,2.82,2.19,1.69,14.99,19.34
19.71,140.0,1.84,0.01,2.53,2.0,1.5,14.77,18.45
19.7,137.0,1.8,0.01,2.74,2.0,1.5,15.0,18.87
19.14,134.5,1.85,0.01,1.94,2.19,1.69,15.0,19.27
19.29,135.6,1.95,0.15,1.68,2.28,1.78,14.99,19.85
23.67,133.7,1.76,0.05,1.78,2.04,1.5,14.77,18.69
19.07,139.8,1.86,0.09,2.71,2.0,1.5,14.69,18.25
20.12,131.4,1.82,0.02,2.67,2.25,1.75,14.99,19.26
23.6,133.9,1.83,0.01,1.77,2.0,1.5,14.99,18.86
24.48,135.6,2.01,0.01,1.65,2.27,1.77,14.99,19.42
19.85,139.1,1.77,0.01,2.77,2.0,1.5,14.9,18.6
23.53,135.7,1.9,0.02,1.74,2.01,1.51,15.0,18.96
23.52,133.5,1.86,0.01,1.96,2.0,1.5,14.67,18.67
22.02,139.9,1.48,0.02,2.65,2.01,1.51,14.99,18.93
19.08,139.8,1.86,0.09,2.81,2.0,1.5,14.76,18.4
23.66,135.6,1.76,0.01,1.74,2.27,1.77,14.77,19.4
23.71,138.2,1.76,0.01,1.74,2.0,1.5,14.77,18.35
24.62,137.8,1.84,0.01,1.57,2.24,1.74,14.99,19.45
23.67,133.9,1.76,0.02,1.81,2.02,1.52,14.77,18.64
22.52,139.4,1.76,0.06,2.02,2.0,1.5,14.83,18.67
24.11,139.0,1.48,0.01,2.18,2.22,1.72,15.0,19.4
19.09,139.9,1.86,0.02,2.82,2.03,1.53,15.0,19.04
19.7,139.9,1.81,0.02,2.76,2.0,1.5,14.77,18.4
19.08,139.8,1.86,0.01,1.74,2.23,1.73,14.68,19.02
23.66,135.6,1.76,0.04,1.73,2.02,1.52,14.81,18.53
23.63,139.8,1.83,0.01,1.99,2.01,1.51,15.0,18.91
23.67,133.7,2.03,0.01,1.74,2.27,1.77,14.99,19.79
21.97,137.2,1.86,0.01,1.76,2.0,1.5,14.68,18.23
23.67,139.5,1.86,0.05,1.74,2.0,1.5,14.77,18.65
19.29,139.9,1.85,0.01,2.76,2.24,1.74,14.9,19.23
18.88,134.5,1.39,0.01,1.94,2.02,1.51,14.92,18.95
23.5,139.0,1.85,0.01,1.95,2.22,1.72,14.48,19.69
19.08,139.9,1.79,0.09,2.82,2.02,1.5,14.68,18.04
23.67,133.9,1.34,0.05,1.77,2.0,1.5,14.77,18.43
19.74,129.7,1.8,0.02,2.76,2.24,1.74,15.0,19.33
18.87,133.9,1.92,0.06,1.6,2.25,1.72,15.0,19.39
23.66,133.8,1.78,0.01,1.78,2.0,1.5,14.76,18.62
22.28,139.9,1.42,0.0,2.66,2.0,1.5,14.71,18.42
23.67,133.7,1.82,0.05,1.74,2.04,1.51,14.97,18.88
23.52,135.5,2.15,0.01,1.64,2.01,1.51,14.99,19.02
19.2,139.9,1.83,0.02,2.78,2.06,1.56,14.33,19.37
24.59,133.9,1.91,0.01,1.56,2.19,1.69,14.99,19.35
21.97,133.7,1.77,0.01,1.7,2.04,1.5,14.77,18.49
23.5,139.0,1.85,0.01,1.95,2.19,1.69,15.0,19.42
24.03,124.4,1.86,0.01,1.77,2.01,1.51,14.98,19.16
24.01,139.3,1.9,0.01,1.6,2.24,1.74,15.0,19.14
23.65,135.5,1.95,0.01,1.65,2.26,1.76,14.99,19.61
19.2,124.6,1.89,0.01,1.79,2.07,1.57,14.64,19.0
24.59,129.7,1.91,0.06,1.55,2.24,1.74,14.99,19.37
20.17,139.1,1.84,0.01,2.27,2.0,1.5,15.0,18.85
24.3,134.5,1.76,0.02,1.95,2.24,1.74,15.0,19.48
23.66,135.5,2.43,0.05,1.14,2.0,1.5,15.0,18.97
23.66,138.4,1.78,0.01,1.99,2.01,1.5,15.0,19.17
23.6,137.9,1.75,0.06,1.78,2.0,1.5,14.14,19.96
18.51,139.5,1.76,0.05,1.81,2.0,1.5,14.77,18.7
23.66,135.6,2.17,0.01,1.63,2.27,1.77,14.99,19.33
24.02,136.9,1.83,0.01,1.67,2.0,1.5,14.81,18.57
23.67,133.7,1.76,0.03,1.69,2.02,1.5,14.77,18.39
19.2,133.9,1.9,0.02,2.76,2.0,1.5,15.0,18.81
21.96,139.1,1.65,0.01,2.49,2.0,1.5,15.0,18.78
19.19,129.7,1.85,0.01,2.76,2.24,1.74,15.0,19.29
21.97,139.1,1.86,0.01,1.76,2.0,1.5,14.37,19.02
19.12,133.4,2.24,0.01,1.64,2.27,1.77,14.99,19.52
19.08,139.8,1.84,0.01,2.84,2.0,1.5,14.68,18.17
21.93,133.9,1.75,0.01,2.25,2.0,1.5,14.77,18.64
19.2,139.9,1.83,0.05,2.82,2.0,1.5,14.68,18.0
19.2,139.9,1.79,0.05,2.82,2.0,1.5,14.68,18.02
19.19,139.8,1.85,0.01,2.76,2.03,1.53,15.0,18.88
23.65,135.6,1.78,0.01,1.64,2.01,1.51,14.99,18.95
19.04,138.1,1.86,0.01,2.82,2.0,1.5,14.99,18.77
19.89,133.6,1.76,0.01,2.77,2.0,1.5,14.9,18.74
19.19,134.3,1.75,0.02,2.76,2.03,1.53,15.0,18.87
19.19,138.9,1.86,0.01,1.98,2.0,1.5,14.71,18.46
24.02,137.2,1.56,0.01,1.95,2.24,1.71,15.0,19.29
19.2,139.2,1.78,0.01,2.82,2.0,1.5,14.71,18.19
23.53,134.9,1.76,0.01,1.84,2.01,1.51,14.69,18.78
22.69,139.2,1.82,0.01,2.18,2.21,1.71,14.99,19.57
24.54,138.4,1.41,0.01,1.99,2.01,1.5,15.0,18.96
17.92,135.2,1.77,0.01,2.81,2.01,1.51,14.9,18.85
23.67,133.9,1.76,0.06,1.74,2.0,1.5,14.74,18.31
23.67,137.8,1.85,0.01,1.76,2.19,1.69,15.0,19.53
23.83,139.6,0.78,0.02,2.76,2.01,1.51,14.92,18.82
21.9,140.0,1.32,0.01,2.83,2.28,1.78,14.99,19.66
21.84,139.1,1.67,0.02,2.5,2.02,1.51,14.77,18.48
23.67,134.0,1.3,0.01,2.27,2.0,1.5,14.78,18.71
22.12,139.9,1.86,0.02,2.0,2.02,1.5,15.0,18.98
23.69,134.0,1.76,0.01,1.81,2.0,1.5,14.99,19.12
19.82,139.4,1.76,0.01,1.74,2.0,1.5,14.83,18.58
23.66,135.6,2.17,0.01,1.62,2.27,1.77,14.99,19.37
23.67,134.5,1.85,0.01,1.97,2.19,1.69,15.0,19.25
23.65,135.5,1.8,0.07,1.64,2.26,1.76,15.0,19.35
19.08,139.6,1.86,0.07,2.81,2.0,1.5,14.77,18.4
19.19,136.9,1.56,0.02,2.76,2.19,1.69,15.0,19.19
23.79,139.1,1.54,0.01,2.26,2.01,1.5,15.0,18.94
23.66,135.4,1.95,0.01,1.64,2.27,1.77,14.99,19.69
23.63,139.8,1.58,0.01,2.09,2.02,1.52,14.99,19.18
24.59,138.6,1.85,0.01,1.55,2.24,1.74,14.99,19.33
21.97,139.1,1.86,0.01,2.03,2.0,1.5,14.68,18.24
19.19,129.7,1.9,0.02,2.76,2.24,1.74,14.91,19.32
19.21,139.2,1.87,0.01,2.77,2.0,1.5,14.71,18.27
19.19,133.9,1.82,0.02,2.83,2.26,1.73,14.99,19.37
23.66,139.1,1.61,0.02,2.21,2.01,1.51,14.99,19.09
19.08,134.0,1.86,0.09,2.82,2.02,1.52,14.68,18.2
19.08,139.9,1.79,0.1,2.82,2.02,1.5,14.68,18.05
21.96,139.3,1.9,0.01,2.24,2.0,1.5,15.0,18.96
23.74,134.8,0.75,0.01,2.81,2.24,1.74,15.0,19.63
19.69,139.9,1.8,0.02,2.77,2.0,1.5,14.67,18.07
23.7,139.1,1.85,0.0,1.75,2.0,1.5,15.0,18.85
23.7,132.3,1.76,0.05,1.74,2.04,1.5,14.77,18.44
22.73,139.7,1.9,0.02,1.95,2.22,1.72,15.0,19.36
23.66,138.6,2.12,0.01,1.7,2.26,1.76,15.0,19.62
19.08,139.1,1.86,0.01,2.79,2.0,1.5,14.69,18.12
23.63,133.7,2.03,0.11,1.74,2.27,1.77,14.99,19.76
24.03,137.7,1.9,0.06,1.78,2.0,1.5,14.69,18.19
23.43,139.8,0.83,0.01,2.78,2.22,1.72,15.0,19.54
21.98,139.9,1.49,0.02,1.95,2.23,1.73,14.99,19.49
19.3,139.9,1.87,0.01,2.77,2.0,1.5,14.49,18.62
22.55,139.9,1.48,0.02,1.65,2.0,1.5,14.37,19.26
21.97,134.6,1.82,0.01,1.75,2.0,1.5,15.0,18.84
23.51,135.6,1.69,0.01,1.64,2.28,1.78,14.99,19.73
19.97,138.8,1.91,0.01,2.61,2.0,1.5,14.99,18.89
19.7,139.9,1.8,0.01,2.77,2.01,1.5,15.0,18.83
