X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
20,140,3,0.5,1,2.0,1.5,10,16,-46.0,-1447.14,56.48
19,130,3,0.5,1,2.5,1.5,14,12,-45.0,-1223.05,74.96
24,120,1,0.5,2,2.5,1.5,11,16,-46.0,-1607.84,65.41
25,100,2,0.5,1,2.5,1.5,14,8,-45.0,-1534.06,95.56
24,110,1,0.5,2,2.5,1.5,14,10,-45.0,-1520.22,76.84
17,110,3,0.5,2,2.0,1.5,10,16,-46.0,-1303.76,45.16
17,150,3,0.5,2,2.0,1.5,14,16,-47.0,-1419.9,27.19
18,140,1,0.5,3,2.0,1.5,13,16,-47.0,-1306.26,56.84
24,140,2,0.5,1,2.0,1.5,11,16,-46.0,-1799.09,75.92
21,150,2,0.5,1,2.5,1.5,14,16,-47.0,-1500.91,99.67
24,140,2,0.5,1,2.0,1.5,12,14,-45.0,-1807.94,78.9
15,110,1,0.5,1,2.5,1.5,11,6,-47.0,-576.15,79.26
16,100,1,0.5,3,2.0,1.5,14,16,-48.0,-1071.06,71.19
15,150,2,0.5,1,2.0,1.5,15,12,-47.0,-1002.79,52.03
15,100,1,0.5,4,2.5,1.5,12,16,-48.0,-771.07,134.24
24,130,1,0.5,1,2.0,1.5,12,8,-45.0,-1637.77,77.84
16,110,1,0.5,3,2.0,1.5,15,16,-48.0,-1125.95,64.4
19,150,2,0.5,1,2.0,1.5,12,14,-46.0,-1344.92,60.51
24,120,2,0.5,1,2.0,1.5,11,16,-46.0,-1701.26,68.74
22,140,3,0.5,1,2.5,1.5,13,16,-46.0,-1582.87,101.57
15,110,1,0.5,3,2.0,1.5,12,16,-48.0,-1021.1,98.28
22,150,2,0.5,1,2.5,1.5,13,16,-46.0,-1632.99,99.93
20,100,1,0.5,3,2.5,1.5,14,16,-47.0,-1171.57,50.82
20,140,2,0.5,1,2.5,1.5,12,16,-46.0,-1341.2,91.56
24,100,2,0.5,1,2.5,1.5,12,14,-46.0,-1487.31,84.48
24,130,2,0.5,1,2.0,1.5,11,16,-46.0,-1745.46,72.78
20,120,1,0.5,2,2.0,1.5,14,16,-47.0,-1403.5,48.89
23,110,2,0.5,1,2.5,1.5,10,16,-45.0,-1489.51,73.41
18,120,3,0.5,1,2.5,1.5,11,16,-46.0,-1089.63,59.69
24,100,1,0.5,1,2.0,1.5,12,14,-46.0,-1539.88,69.42
18,150,3,0.5,1,2.0,1.5,15,16,-47.0,-1360.02,70.25
15,110,1,0.5,1,2.0,1.5,14,16,-47.0,-779.0,123.41
22,150,3,0.5,1,2.5,1.5,15,12,-46.0,-1600.42,101.78
16,150,3,0.5,1,2.0,1.5,12,6,-46.0,-1176.93,42.82
25,150,2,0.5,1,2.5,1.5,15,6,-45.0,-1769.11,82.13
15,100,1,0.5,1,2.5,1.5,12,12,-47.0,-581.92,137.45
16,120,3,0.5,1,2.5,1.5,14,4,-44.0,-950.88,39.51
22,120,3,0.5,1,2.0,1.5,12,8,-45.0,-1594.44,76.91
18,100,2,0.5,1,2.5,1.5,11,8,-45.0,-920.03,74.54
22,150,2,0.5,1,2.0,1.5,14,14,-46.0,-1704.03,81.68
22,150,1,0.5,3,2.5,1.5,14,8,-44.0,-1412.79,42.41
18,100,3,0.5,1,2.0,1.5,12,16,-47.0,-1151.9,40.8
15,140,2,0.5,1,2.5,1.5,12,16,-46.0,-851.03,104.6
25,120,1,0.5,1,2.0,1.5,14,8,-45.0,-1679.57,82.72
16,140,2,0.5,1,2.5,1.5,14,16,-47.0,-926.98,86.09
20,140,2,0.5,2,2.5,1.5,12,4,-44.0,-1348.25,62.45
22,150,1,0.5,3,2.5,1.5,14,14,-44.0,-1492.54,48.88
17,100,4,0.5,1,2.5,1.5,13,12,-45.0,-994.73,55.88
24,110,1,0.5,2,2.5,1.5,12,14,-46.0,-1534.86,67.14
15,100,1,0.5,1,2.5,1.5,10,16,-47.0,-610.4,151.41
24,130,2,0.5,1,2.0,1.5,10,16,-45.0,-1753.79,68.4
25,140,2,0.5,1,2.5,1.5,13,10,-46.0,-1731.25,98.5
22,130,3,0.5,1,2.5,1.5,14,14,-46.0,-1512.7,101.18
21,150,2,0.5,1,2.0,1.5,12,16,-46.0,-1549.46,80.92
