X1,X2,X3,X4,X5,X6,X7,X8,X9,COG
19,130,2,0.5,2,2.0,1.5,12,16,20.69
25,150,2,0.5,1,2.0,1.5,10,16,20.26
15,140,1,0.5,1,2.0,1.5,15,16,20.37
21,150,3,0.5,1,2.5,1.5,15,14,20.63
15,110,1,0.5,4,2.0,1.5,15,16,20.43
22,150,2,0.5,1,2.0,1.5,14,14,20.35
22,150,2,0.5,2,2.0,1.5,10,4,20.32
18,140,3,0.5,1,2.5,1.5,15,2,20.23
15,100,2,0.5,3,2.0,1.5,14,0,20.14
21,140,3,0.5,1,2.5,1.5,14,4,20.28
15,130,1,0.5,1,2.0,1.5,13,16,20.33
15,120,3,0.5,2,2.5,1.5,10,0,20.13
17,110,4,0.5,1,2.5,1.5,14,0,20.25
24,130,2,0.5,1,2.0,1.5,13,12,20.19
20,100,3,0.5,1,2.0,1.5,10,0,20.15
16,150,1,0.5,2,2.0,1.5,13,16,20.48
18,150,3,0.5,1,2.0,1.5,15,16,20.29
15,110,1,0.5,4,2.5,1.5,10,16,20.36
22,150,1,0.5,3,2.5,1.5,14,4,20.21
22,130,2,0.5,1,2.5,1.5,15,12,20.09
16,150,2,0.5,3,2.5,1.5,10,8,20.27
22,140,1,0.5,2,2.0,1.5,13,16,20.37
15,140,1,0.5,4,2.0,1.5,10,16,20.11
21,140,3,0.5,1,2.0,1.5,14,4,20.29
15,150,1,0.5,2,2.0,1.5,12,16,20.74
24,140,2,0.5,1,2.0,1.5,13,12,20.19
22,140,3,0.5,1,2.0,1.5,15,2,20.15
22,120,2,0.5,2,2.0,1.5,10,16,20.46
21,110,1,0.5,3,2.0,1.5,15,14,20.5
16,110,4,0.5,1,2.0,1.5,15,16,20.31
19,140,2,0.5,2,2.5,1.5,14,16,20.84
17,150,3,0.5,1,2.5,1.5,13,0,20.05
17,120,3,0.5,1,2.0,1.5,15,12,20.13
18,140,3,0.5,1,2.5,1.5,13,8,20.15
24,140,2,0.5,1,2.0,1.5,10,16,20.27
20,150,3,0.5,1,2.0,1.5,15,0,19.1
16,150,1,0.5,4,2.0,1.5,12,16,20.49
15,120,2,0.5,2,2.0,1.5,10,16,20.17
16,150,3,0.5,2,2.0,1.5,14,16,20.9
19,150,2,0.5,1,2.0,1.5,10,16,20.26
24,100,1,0.5,2,2.5,1.5,15,8,20.23
23,130,3,0.5,1,2.5,1.5,12,0,20.45
20,150,2,0.5,1,2.0,1.5,12,16,20.51
25,140,2,0.5,1,2.0,1.5,15,6,20.28
17,140,1,0.5,1,2.0,1.5,14,0,20.39
15,150,1,0.5,1,2.0,1.5,15,16,20.4
17,120,3,0.5,2,2.0,1.5,14,12,20.75
15,110,2,0.5,3,2.5,1.5,12,16,20.72
21,140,3,0.5,1,2.0,1.5,15,8,20.04
23,100,1,0.5,2,2.0,1.5,14,12,20.72
15,150,2,0.5,2,2.0,1.5,13,0,20.25
24,140,2,0.5,1,2.0,1.5,12,14,20.25
15,150,2,0.5,1,2.5,1.5,10,16,20.33
16,150,2,0.5,2,2.0,1.5,15,2,20.25
19,140,3,0.5,1,2.0,1.5,15,0,19.1
23,100,3,0.5,1,2.5,1.5,10,16,20.26
17,140,2,0.5,2,2.0,1.5,12,16,20.65
23,140,2,0.5,1,2.0,1.5,14,12,20.62
21,130,3,0.5,1,2.5,1.5,15,0,19.03
