threshold,clusters,distance_avg,distance_rip,distance_cog
1.775,1,0.8166449568737899,0.8050374927898479,0.5986394557823129
1.7999999999999998,1,0.8166449568737899,0.8050374927898479,0.5986394557823129
1.825,1,0.8166449568737899,0.8050374927898479,0.5986394557823129
1.85,1,0.8166449568737899,0.8050374927898479,0.5986394557823129
1.875,1,0.8166449568737899,0.8050374927898479,0.5986394557823129
1.9,1,0.8166449568737899,0.8050374927898479,0.5986394557823129
1.9249999999999998,1,0.8166449568737899,0.8050374927898479,0.5986394557823129
1.95,1,0.8166449568737899,0.8050374927898479,0.5986394557823129
1.975,1,0.8166449568737899,0.8050374927898479,0.5986394557823129
2.0,1,0.8166449568737899,0.8050374927898479,0.5986394557823129
